Random seed, 11, forward time, 216.54598426818848, qp time, 320.2370374202728, backward_time, 32.49469470977783
Random seed, 10, forward time, 188.05076789855957, qp time, 401.37894082069397, backward_time, 40.71736693382263
Random seed, 6, forward time, 203.4496250152588, qp time, 484.1155664920807, backward_time, 47.738280296325684
Random seed, 9, forward time, 233.26907181739807, qp time, 553.4054880142212, backward_time, 59.85120749473572
Random seed, 7, forward time, 359.088858127594, qp time, 432.8096652030945, backward_time, 41.78652286529541
Random seed, 14, forward time, 246.94480085372925, qp time, 489.0439896583557, backward_time, 48.41488718986511
Random seed, 26, forward time, 205.90528798103333, qp time, 283.29840445518494, backward_time, 27.365151405334473
Random seed, 16, forward time, 162.22764325141907, qp time, 332.2747845649719, backward_time, 34.61876201629639
Random seed, 12, forward time, 172.1225848197937, qp time, 457.72220396995544, backward_time, 51.946441411972046
Random seed, 23, forward time, 217.4164159297943, qp time, 445.59134221076965, backward_time, 48.394911766052246
Random seed, 13, forward time, 149.80812692642212, qp time, 415.8426151275635, backward_time, 43.36950731277466
Random seed, 4, forward time, 498.17529106140137, qp time, 725.8573343753815, backward_time, 72.50228309631348
Random seed, 28, forward time, 181.7405514717102, qp time, 441.29214239120483, backward_time, 45.71510863304138
Random seed, 19, forward time, 304.60395884513855, qp time, 510.73264598846436, backward_time, 50.86797499656677
Random seed, 15, forward time, 316.77446961402893, qp time, 911.2209463119507, backward_time, 99.71656465530396
Random seed, 8, forward time, 388.4346504211426, qp time, 717.1145133972168, backward_time, 69.0266981124878
Random seed, 29, forward time, 559.5150232315063, qp time, 374.8914179801941, backward_time, 35.55868864059448
Random seed, 5, forward time, 371.98750138282776, qp time, 931.3108644485474, backward_time, 97.13575148582458
Random seed, 27, forward time, 353.6083676815033, qp time, 530.3303191661835, backward_time, 53.500006675720215
Random seed, 24, forward time, 434.951828956604, qp time, 576.8377175331116, backward_time, 55.54524040222168
Random seed, 18, forward time, 315.87892627716064, qp time, 777.4323508739471, backward_time, 83.79154753684998
Random seed, 3, forward time, 542.5547521114349, qp time, 1277.7813675403595, backward_time, 120.8854489326477
Random seed, 2, forward time, 952.3268506526947, qp time, 1036.3349378108978, backward_time, 103.62797522544861
Random seed, 30, forward time, 728.6680097579956, qp time, 576.5667123794556, backward_time, 53.7451868057251
Random seed, 22, forward time, 509.72909474372864, qp time, 1317.8603830337524, backward_time, 126.74468922615051
Random seed, 1, forward time, 705.4020256996155, qp time, 1398.431354522705, backward_time, 157.65302515029907
Random seed, 25, forward time, 647.3599021434784, qp time, 1014.4953856468201, backward_time, 103.6626546382904
Random seed, 21, forward time, 1571.264987707138, qp time, 366.62185311317444, backward_time, 45.17034983634949
Random seed, 20, forward time, 592.6663129329681, qp time, 1677.1904323101044, backward_time, 161.9457721710205
Random seed, 17, forward time, 1537.100604057312, qp time, 510.8571238517761, backward_time, 61.96138381958008
