Random seed, 13, forward time, 1.4811832904815674, inference time, 55.982726097106934, qp time, 91.2210488319397, backward_time, 10.47447657585144, epoch, 9
Random seed, 29, forward time, 1.5074231624603271, inference time, 75.3565444946289, qp time, 91.3143572807312, backward_time, 10.176557540893555, epoch, 9
Random seed, 26, forward time, 2.151013135910034, inference time, 56.152528524398804, qp time, 127.77197742462158, backward_time, 15.384051084518433, epoch, 13
Random seed, 30, forward time, 2.005720853805542, inference time, 74.7213728427887, qp time, 125.49024510383606, backward_time, 14.3946692943573, epoch, 12
Random seed, 24, forward time, 2.1354711055755615, inference time, 77.5729432106018, qp time, 131.59421753883362, backward_time, 15.120700359344482, epoch, 13
Random seed, 16, forward time, 2.551086902618408, inference time, 71.43897223472595, qp time, 157.67293548583984, backward_time, 18.092156887054443, epoch, 14
Random seed, 2, forward time, 2.677506446838379, inference time, 94.11317682266235, qp time, 155.74750804901123, backward_time, 17.702242136001587, epoch, 16
Random seed, 3, forward time, 2.8544511795043945, inference time, 95.46775817871094, qp time, 174.807856798172, backward_time, 19.71879482269287, epoch, 16
Random seed, 20, forward time, 2.5136687755584717, inference time, 114.6546106338501, qp time, 154.68683385849, backward_time, 18.16072726249695, epoch, 14
Random seed, 8, forward time, 2.775554656982422, inference time, 113.8557231426239, qp time, 166.5226104259491, backward_time, 18.990703344345093, epoch, 16
Random seed, 23, forward time, 3.016878128051758, inference time, 91.06556129455566, qp time, 183.36446523666382, backward_time, 21.66701054573059, epoch, 17
Random seed, 21, forward time, 3.612957239151001, inference time, 106.84776592254639, qp time, 203.63131618499756, backward_time, 23.217937231063843, epoch, 23
Random seed, 18, forward time, 3.056006669998169, inference time, 121.56590604782104, qp time, 191.65257740020752, backward_time, 22.34373927116394, epoch, 17
Random seed, 17, forward time, 3.9725537300109863, inference time, 106.31089878082275, qp time, 224.9593505859375, backward_time, 26.069860458374023, epoch, 25
Random seed, 12, forward time, 2.1907882690429688, inference time, 191.6217863559723, qp time, 142.71511888504028, backward_time, 14.716033458709717, epoch, 11
Random seed, 7, forward time, 3.65405535697937, inference time, 148.97049522399902, qp time, 217.62927079200745, backward_time, 23.878954648971558, epoch, 22
Random seed, 9, forward time, 3.527494192123413, inference time, 138.6383020877838, qp time, 224.23188471794128, backward_time, 25.44905424118042, epoch, 19
Random seed, 28, forward time, 3.5613794326782227, inference time, 146.04953122138977, qp time, 213.7948863506317, backward_time, 25.12777876853943, epoch, 21
Random seed, 25, forward time, 0.7709400653839111, inference time, 299.04787731170654, qp time, 29.36901330947876, backward_time, 3.886295795440674, epoch, 5
Random seed, 22, forward time, 2.6589205265045166, inference time, 196.10220289230347, qp time, 169.91788244247437, backward_time, 19.22043490409851, epoch, 15
Random seed, 11, forward time, 4.63431453704834, inference time, 125.96358752250671, qp time, 274.3227801322937, backward_time, 32.37145733833313, epoch, 28
Random seed, 14, forward time, 4.681146860122681, inference time, 152.94617104530334, qp time, 299.9217109680176, backward_time, 34.8917715549469, epoch, 26
Random seed, 19, forward time, 5.927641153335571, inference time, 142.78709197044373, qp time, 351.9230320453644, backward_time, 41.009554862976074, epoch, 35
Random seed, 27, forward time, 5.350376129150391, inference time, 148.01870608329773, qp time, 343.1041178703308, backward_time, 39.27665948867798, epoch, 29
Random seed, 1, forward time, 4.986140251159668, inference time, 219.47621297836304, qp time, 304.16408920288086, backward_time, 33.89961075782776, epoch, 29
Random seed, 5, forward time, 5.545886516571045, inference time, 197.33935451507568, qp time, 352.74360847473145, backward_time, 42.30442810058594, epoch, 24
Random seed, 4, forward time, 1.4773666858673096, inference time, 453.0633063316345, qp time, 65.48148894309998, backward_time, 8.277852773666382, epoch, 9
Random seed, 10, forward time, 2.528381586074829, inference time, 477.0974802970886, qp time, 113.51232981681824, backward_time, 14.178337574005127, epoch, 16
Random seed, 15, forward time, 6.053960561752319, inference time, 261.81473565101624, qp time, 394.4401271343231, backward_time, 43.01833248138428, epoch, 31
Random seed, 6, forward time, 2.4942474365234375, inference time, 571.0793731212616, qp time, 122.35731911659241, backward_time, 14.47575306892395, epoch, 14
