Random seed, 11, forward time, 2.024491548538208, inference time, 79.9887363910675, qp time, 27.34297204017639, backward_time, 4.906260251998901, epoch, 5
Random seed, 12, forward time, 2.145155906677246, inference time, 98.7067461013794, qp time, 35.714298486709595, backward_time, 5.231543779373169, epoch, 6
Random seed, 14, forward time, 3.623567819595337, inference time, 148.54391288757324, qp time, 56.28561234474182, backward_time, 8.835429191589355, epoch, 10
Random seed, 21, forward time, 3.9920175075531006, inference time, 164.5650131702423, qp time, 53.17471408843994, backward_time, 9.653426170349121, epoch, 10
Random seed, 22, forward time, 3.6959776878356934, inference time, 183.83670139312744, qp time, 54.87208271026611, backward_time, 9.052940130233765, epoch, 10
Random seed, 29, forward time, 6.889022588729858, inference time, 174.381276845932, qp time, 65.52064371109009, backward_time, 15.82334589958191, epoch, 12
Random seed, 16, forward time, 4.980492115020752, inference time, 197.00082087516785, qp time, 71.50800085067749, backward_time, 11.937544822692871, epoch, 14
Random seed, 17, forward time, 8.617528438568115, inference time, 199.4058563709259, qp time, 78.91957449913025, backward_time, 18.826318502426147, epoch, 10
Random seed, 7, forward time, 5.40932559967041, inference time, 226.77502870559692, qp time, 83.39778089523315, backward_time, 13.090068340301514, epoch, 11
Random seed, 13, forward time, 5.175127983093262, inference time, 236.81042742729187, qp time, 73.73559880256653, backward_time, 12.34677505493164, epoch, 12
Random seed, 30, forward time, 5.860881805419922, inference time, 265.81369829177856, qp time, 75.17806220054626, backward_time, 13.675565958023071, epoch, 14
Random seed, 15, forward time, 6.732543468475342, inference time, 271.04584193229675, qp time, 85.07592487335205, backward_time, 15.830687046051025, epoch, 17
Random seed, 18, forward time, 6.360198259353638, inference time, 272.1018180847168, qp time, 82.15887141227722, backward_time, 14.961298942565918, epoch, 14
Random seed, 4, forward time, 5.727882146835327, inference time, 275.4027807712555, qp time, 101.71701669692993, backward_time, 14.544300556182861, epoch, 19
Random seed, 19, forward time, 7.257228136062622, inference time, 272.53887820243835, qp time, 80.39613819122314, backward_time, 16.753603219985962, epoch, 13
Random seed, 5, forward time, 8.285394430160522, inference time, 284.1606650352478, qp time, 105.50648283958435, backward_time, 19.36367177963257, epoch, 19
Random seed, 8, forward time, 9.89249873161316, inference time, 308.5573477745056, qp time, 108.5768175125122, backward_time, 22.436816692352295, epoch, 19
Random seed, 28, forward time, 13.859317541122437, inference time, 297.46989607810974, qp time, 139.8115668296814, backward_time, 30.957850217819214, epoch, 25
Random seed, 25, forward time, 9.006255865097046, inference time, 340.5026161670685, qp time, 120.18137693405151, backward_time, 21.663350343704224, epoch, 24
Random seed, 23, forward time, 8.92527174949646, inference time, 346.4895296096802, qp time, 106.93324542045593, backward_time, 20.349599361419678, epoch, 20
Random seed, 2, forward time, 10.966588735580444, inference time, 340.47365498542786, qp time, 112.73423933982849, backward_time, 24.338408946990967, epoch, 20
Random seed, 9, forward time, 9.280351877212524, inference time, 381.3967499732971, qp time, 117.72928237915039, backward_time, 21.49965524673462, epoch, 22
Random seed, 20, forward time, 8.575281620025635, inference time, 381.3076250553131, qp time, 135.052401304245, backward_time, 20.695866107940674, epoch, 26
Random seed, 10, forward time, 9.729891538619995, inference time, 377.2774646282196, qp time, 137.91935801506042, backward_time, 23.54216480255127, epoch, 23
Random seed, 27, forward time, 8.657440423965454, inference time, 390.86105251312256, qp time, 143.62581515312195, backward_time, 21.497265338897705, epoch, 28
Random seed, 3, forward time, 12.993889808654785, inference time, 399.401620388031, qp time, 141.04457902908325, backward_time, 29.922717809677124, epoch, 28
Random seed, 6, forward time, 10.841116905212402, inference time, 496.6868517398834, qp time, 147.44385933876038, backward_time, 25.778183221817017, epoch, 28
Random seed, 24, forward time, 17.1417396068573, inference time, 522.277286529541, qp time, 157.29175329208374, backward_time, 39.0078661441803, epoch, 32
Random seed, 1, forward time, 13.759992837905884, inference time, 573.3226308822632, qp time, 169.4143054485321, backward_time, 31.915041208267212, epoch, 28
Random seed, 26, forward time, 27.261794090270996, inference time, 955.4714140892029, qp time, 300.69773602485657, backward_time, 62.421663761138916, epoch, 53
