Random seed, 12, forward time, 2.900606632232666, inference time, 48.02566647529602, qp time, 301.31817078590393, backward_time, 5.957849502563477, epoch, 9
Random seed, 19, forward time, 2.3799493312835693, inference time, 75.78871512413025, qp time, 319.8198776245117, backward_time, 5.954408168792725, epoch, 9
Random seed, 13, forward time, 2.2135143280029297, inference time, 89.9108510017395, qp time, 344.28821301460266, backward_time, 6.015247344970703, epoch, 9
Random seed, 3, forward time, 2.4347152709960938, inference time, 87.82320499420166, qp time, 461.43918013572693, backward_time, 6.398171901702881, epoch, 7
Random seed, 17, forward time, 3.406543731689453, inference time, 113.5426652431488, qp time, 417.27036476135254, backward_time, 7.288282155990601, epoch, 10
Random seed, 5, forward time, 3.7326443195343018, inference time, 103.81770920753479, qp time, 468.89847803115845, backward_time, 8.0043625831604, epoch, 11
Random seed, 9, forward time, 4.902425527572632, inference time, 96.42113614082336, qp time, 681.9628646373749, backward_time, 10.383727073669434, epoch, 13
Random seed, 25, forward time, 2.947434425354004, inference time, 111.97638082504272, qp time, 543.0460684299469, backward_time, 8.13307785987854, epoch, 10
Random seed, 16, forward time, 4.810449838638306, inference time, 72.47104096412659, qp time, 722.7302598953247, backward_time, 10.959425926208496, epoch, 14
Random seed, 21, forward time, 2.9371607303619385, inference time, 80.62990355491638, qp time, 689.2997438907623, backward_time, 7.882456302642822, epoch, 7
Random seed, 20, forward time, 4.688982963562012, inference time, 132.1856873035431, qp time, 691.4681150913239, backward_time, 10.407656192779541, epoch, 13
Random seed, 26, forward time, 4.022709369659424, inference time, 132.5843095779419, qp time, 658.9815711975098, backward_time, 10.78154444694519, epoch, 14
Random seed, 30, forward time, 5.332744836807251, inference time, 165.9246940612793, qp time, 660.981683254242, backward_time, 11.724527359008789, epoch, 17
Random seed, 29, forward time, 5.043720245361328, inference time, 128.52541756629944, qp time, 802.6014702320099, backward_time, 11.332848072052002, epoch, 13
Random seed, 14, forward time, 4.348752737045288, inference time, 159.0316298007965, qp time, 888.6792750358582, backward_time, 12.604468822479248, epoch, 15
Random seed, 28, forward time, 6.18429160118103, inference time, 171.0139181613922, qp time, 907.5948314666748, backward_time, 15.537814855575562, epoch, 21
Random seed, 8, forward time, 3.7350008487701416, inference time, 151.4990451335907, qp time, 1024.441725730896, backward_time, 13.069601058959961, epoch, 14
Random seed, 10, forward time, 8.276601076126099, inference time, 151.32601523399353, qp time, 1132.3689024448395, backward_time, 17.469433784484863, epoch, 22
Random seed, 7, forward time, 10.30268406867981, inference time, 237.74243760108948, qp time, 1012.5096161365509, backward_time, 18.041916131973267, epoch, 26
Random seed, 23, forward time, 7.240177869796753, inference time, 231.5394058227539, qp time, 1041.7552552223206, backward_time, 17.685922145843506, epoch, 24
Random seed, 18, forward time, 5.632004976272583, inference time, 189.92615032196045, qp time, 1135.7576870918274, backward_time, 14.999915599822998, epoch, 16
Random seed, 15, forward time, 5.957694053649902, inference time, 190.6981475353241, qp time, 1255.3519790172577, backward_time, 15.836971044540405, epoch, 16
Random seed, 27, forward time, 7.51203179359436, inference time, 255.87899661064148, qp time, 1327.2453117370605, backward_time, 18.59962010383606, epoch, 21
Random seed, 11, forward time, 8.850458860397339, inference time, 265.63047909736633, qp time, 1407.925765991211, backward_time, 20.649174451828003, epoch, 24
Random seed, 2, forward time, 7.240941286087036, inference time, 331.98445224761963, qp time, 1480.3737325668335, backward_time, 21.82208228111267, epoch, 27
Random seed, 24, forward time, 11.064926385879517, inference time, 233.96366429328918, qp time, 1539.7514979839325, backward_time, 22.27682876586914, epoch, 26
Random seed, 6, forward time, 13.88967490196228, inference time, 313.6549000740051, qp time, 1628.1883525848389, backward_time, 25.418052196502686, epoch, 31
Random seed, 4, forward time, 11.896013975143433, inference time, 374.3770055770874, qp time, 2065.308312892914, backward_time, 28.763970375061035, epoch, 31
Random seed, 1, forward time, 5.509395360946655, inference time, 276.9618320465088, qp time, 2647.461579322815, backward_time, 24.06130337715149, epoch, 16
Random seed, 22, forward time, 19.854274034500122, inference time, 466.6737401485443, qp time, 6994.169221639633, backward_time, 64.47148585319519, epoch, 40
