Random seed, 26, training time, 1554.635576725006
Random seed, 12, training time, 1781.9157395362854
Random seed, 28, training time, 1965.870635509491
Random seed, 16, training time, 2259.128879547119
Random seed, 9, training time, 2292.5389473438263
Random seed, 13, training time, 2270.462610721588
Random seed, 19, training time, 2293.4920806884766
Random seed, 17, training time, 2293.157104730606
Random seed, 10, training time, 2334.201242685318
Random seed, 7, training time, 2362.809918165207
Random seed, 24, training time, 2345.926372051239
Random seed, 2, training time, 2391.4544203281403
Random seed, 23, training time, 2453.838084459305
Random seed, 30, training time, 2497.0397288799286
Random seed, 20, training time, 2659.6393418312073
Random seed, 3, training time, 2686.963073015213
Random seed, 6, training time, 2752.1182494163513
Random seed, 5, training time, 2744.009340286255
Random seed, 14, training time, 2795.046540260315
Random seed, 1, training time, 2966.221230506897
Random seed, 27, training time, 2889.4344527721405
Random seed, 25, training time, 2920.125617980957
Random seed, 18, training time, 2977.1802673339844
Random seed, 8, training time, 3061.2976269721985
Random seed, 21, training time, 3212.057466506958
Random seed, 29, training time, 3245.457989215851
Random seed, 11, training time, 3282.766156435013
Random seed, 15, training time, 3366.0142815113068
Random seed, 4, training time, 3475.6794023513794
Random seed, 22, training time, 4349.5823493003845
