Random seed, 34, training time, 86.88427352905273, optimization time, 2008.8748097419739
Random seed, 17, training time, 92.13115572929382, optimization time, 2134.643367290497
Random seed, 41, training time, 83.77575492858887, optimization time, 2147.260713815689
Random seed, 27, training time, 76.88243460655212, optimization time, 2120.287944793701
Random seed, 49, training time, 93.49643993377686, optimization time, 2173.152932405472
Random seed, 43, training time, 89.84017372131348, optimization time, 2245.674096107483
Random seed, 15, training time, 91.2078070640564, optimization time, 2325.054351091385
Random seed, 9, training time, 80.97450184822083, optimization time, 2433.6712894439697
Random seed, 45, training time, 83.31152963638306, optimization time, 2340.742624759674
Random seed, 36, training time, 84.94886255264282, optimization time, 2386.456034421921
Random seed, 33, training time, 86.23867702484131, optimization time, 2369.736472606659
Random seed, 5, training time, 88.16876459121704, optimization time, 2459.907345056534
Random seed, 4, training time, 92.68362712860107, optimization time, 2511.6527495384216
Random seed, 25, training time, 83.94404935836792, optimization time, 2429.12100815773
Random seed, 37, training time, 73.89141178131104, optimization time, 2470.489112138748
Random seed, 44, training time, 91.32214260101318, optimization time, 2470.638487815857
Random seed, 40, training time, 80.27404546737671, optimization time, 2448.4119181632996
Random seed, 46, training time, 87.425039768219, optimization time, 2468.3143639564514
Random seed, 35, training time, 92.84548687934875, optimization time, 2490.870764732361
Random seed, 13, training time, 91.53890109062195, optimization time, 2535.031589746475
Random seed, 32, training time, 114.01660656929016, optimization time, 2562.9034485816956
Random seed, 24, training time, 97.46169066429138, optimization time, 2527.2218375205994
Random seed, 16, training time, 94.78192925453186, optimization time, 2605.101115465164
Random seed, 22, training time, 93.80315637588501, optimization time, 2577.372093439102
Random seed, 18, training time, 97.02388763427734, optimization time, 2567.4667389392853
Random seed, 47, training time, 84.45105242729187, optimization time, 2619.371208190918
Random seed, 1, training time, 84.5798852443695, optimization time, 2705.0855283737183
Random seed, 12, training time, 83.94660830497742, optimization time, 2741.709042787552
Random seed, 19, training time, 83.85748291015625, optimization time, 2725.4512672424316
Random seed, 11, training time, 87.34229135513306, optimization time, 2873.0498774051666
Random seed, 21, training time, 100.8633918762207, optimization time, 2762.8247973918915
Random seed, 6, training time, 92.21886348724365, optimization time, 2795.3676042556763
Random seed, 48, training time, 93.86702132225037, optimization time, 2764.924298286438
Random seed, 23, training time, 101.28446745872498, optimization time, 2830.372417449951
Random seed, 20, training time, 83.31129097938538, optimization time, 2811.784563064575
Random seed, 30, training time, 74.83778047561646, optimization time, 2841.8116025924683
Random seed, 14, training time, 86.30421376228333, optimization time, 2894.2351059913635
Random seed, 8, training time, 92.64571285247803, optimization time, 2983.2031033039093
Random seed, 10, training time, 103.30301022529602, optimization time, 2976.9295089244843
Random seed, 50, training time, 100.10212755203247, optimization time, 2867.6890251636505
Random seed, 3, training time, 87.82410383224487, optimization time, 3034.920366048813
Random seed, 7, training time, 92.91117525100708, optimization time, 3033.4844567775726
Random seed, 28, training time, 88.57146620750427, optimization time, 2956.6295380592346
Random seed, 38, training time, 92.761155128479, optimization time, 2937.1979398727417
Random seed, 2, training time, 92.39430832862854, optimization time, 3111.0588092803955
Random seed, 39, training time, 103.95390701293945, optimization time, 3084.237415075302
Random seed, 29, training time, 90.61198282241821, optimization time, 3106.851674079895
Random seed, 26, training time, 93.75232100486755, optimization time, 3237.7250645160675
Random seed, 42, training time, 120.20852518081665, optimization time, 3772.8767478466034
Random seed, 31, training time, 92.40372037887573, optimization time, 3873.6494867801666
