Random seed, 34, training time, 87.14794397354126, optimization time, 2347.9393343925476
Random seed, 27, training time, 81.93649482727051, optimization time, 2684.431133031845
Random seed, 17, training time, 98.09220814704895, optimization time, 2687.459974527359
Random seed, 43, training time, 97.09941840171814, optimization time, 2714.4060657024384
Random seed, 25, training time, 86.57378029823303, optimization time, 2776.5735960006714
Random seed, 15, training time, 91.47190427780151, optimization time, 2775.4438474178314
Random seed, 33, training time, 85.33570218086243, optimization time, 2815.3480582237244
Random seed, 41, training time, 86.59176969528198, optimization time, 2784.3557271957397
Random seed, 5, training time, 93.1784610748291, optimization time, 2818.2961778640747
Random seed, 35, training time, 95.81278109550476, optimization time, 2834.5731172561646
Random seed, 45, training time, 85.05492830276489, optimization time, 2875.596555709839
Random seed, 9, training time, 83.58291172981262, optimization time, 2924.2443227767944
Random seed, 44, training time, 92.27316284179688, optimization time, 2878.0308134555817
Random seed, 49, training time, 94.75433945655823, optimization time, 2847.4523582458496
Random seed, 36, training time, 85.2751624584198, optimization time, 2936.143577337265
Random seed, 37, training time, 75.13010668754578, optimization time, 2913.5737488269806
Random seed, 4, training time, 93.4531762599945, optimization time, 3023.0174856185913
Random seed, 32, training time, 118.35394501686096, optimization time, 2986.5609788894653
Random seed, 11, training time, 88.31222033500671, optimization time, 3037.109678506851
Random seed, 46, training time, 92.45732164382935, optimization time, 2976.4382581710815
Random seed, 18, training time, 100.36731719970703, optimization time, 2929.114307165146
Random seed, 22, training time, 99.00965452194214, optimization time, 3032.6006112098694
Random seed, 13, training time, 87.64813876152039, optimization time, 3129.8888597488403
Random seed, 2, training time, 96.36462450027466, optimization time, 3122.0403447151184
Random seed, 6, training time, 88.4919981956482, optimization time, 3148.1434650421143
Random seed, 16, training time, 98.64973902702332, optimization time, 3162.876924276352
Random seed, 40, training time, 83.6661286354065, optimization time, 3201.4911715984344
Random seed, 20, training time, 83.67586779594421, optimization time, 3172.037040233612
Random seed, 1, training time, 90.8205943107605, optimization time, 3237.0979516506195
Random seed, 47, training time, 84.54726338386536, optimization time, 3204.3028523921967
Random seed, 24, training time, 98.38661766052246, optimization time, 3218.6562275886536
Random seed, 42, training time, 86.36334490776062, optimization time, 3169.5650806427
Random seed, 12, training time, 81.24438047409058, optimization time, 3336.032105445862
Random seed, 38, training time, 91.62070417404175, optimization time, 3207.4252314567566
Random seed, 28, training time, 91.07478737831116, optimization time, 3357.539660215378
Random seed, 8, training time, 86.93899440765381, optimization time, 3471.115212917328
Random seed, 10, training time, 98.20797848701477, optimization time, 3473.301089525223
Random seed, 23, training time, 101.73340606689453, optimization time, 3493.3221604824066
Random seed, 26, training time, 95.78142952919006, optimization time, 3568.338124513626
Random seed, 21, training time, 105.1999499797821, optimization time, 3717.83425450325
Random seed, 39, training time, 105.51991128921509, optimization time, 3634.146388053894
Random seed, 19, training time, 84.37119126319885, optimization time, 3803.696493625641
Random seed, 7, training time, 90.7890625, optimization time, 3844.3076345920563
Random seed, 29, training time, 91.24162697792053, optimization time, 3848.7722992897034
Random seed, 50, training time, 104.81003212928772, optimization time, 3799.488712787628
Random seed, 3, training time, 85.82947444915771, optimization time, 4222.3855748176575
Random seed, 30, training time, 77.49898314476013, optimization time, 4283.332293272018
Random seed, 14, training time, 85.41133522987366, optimization time, 4247.963109970093
Random seed, 31, training time, 90.09199333190918, optimization time, 4940.394731760025
Random seed, 48, training time, 139.4698839187622, optimization time, 4813.97701883316
