Random seed, 36, training time, 9538.528680801392, optimization time, 0
Random seed, 10, training time, 12784.733430862427, optimization time, 0
Random seed, 26, training time, 14916.77410697937, optimization time, 0
Random seed, 17, training time, 14939.91164636612, optimization time, 0
Random seed, 45, training time, 15124.282045841217, optimization time, 0
Random seed, 9, training time, 15792.862891197205, optimization time, 0
Random seed, 13, training time, 16048.707662582397, optimization time, 0
Random seed, 6, training time, 16158.889726638794, optimization time, 0
Random seed, 35, training time, 16737.349709510803, optimization time, 0
Random seed, 24, training time, 17379.53435087204, optimization time, 0
Random seed, 41, training time, 17428.191553354263, optimization time, 0
Random seed, 49, training time, 17481.732870578766, optimization time, 0
Random seed, 15, training time, 17735.644171476364, optimization time, 0
Random seed, 43, training time, 17895.37354707718, optimization time, 0
Random seed, 34, training time, 19021.12704849243, optimization time, 0
Random seed, 5, training time, 19041.86125087738, optimization time, 0
Random seed, 47, training time, 19217.32884502411, optimization time, 0
Random seed, 21, training time, 19237.348296880722, optimization time, 0
Random seed, 23, training time, 19506.59982943535, optimization time, 0
Random seed, 4, training time, 19970.898495197296, optimization time, 0
Random seed, 19, training time, 19966.96610236168, optimization time, 0
Random seed, 37, training time, 19914.34545826912, optimization time, 0
Random seed, 42, training time, 20501.720908880234, optimization time, 0
Random seed, 31, training time, 20808.176558494568, optimization time, 0
Random seed, 50, training time, 21016.989212989807, optimization time, 0
Random seed, 3, training time, 21589.20707154274, optimization time, 0
Random seed, 14, training time, 21731.208486795425, optimization time, 0
Random seed, 39, training time, 21751.674514055252, optimization time, 0
Random seed, 32, training time, 22204.293240070343, optimization time, 0
Random seed, 18, training time, 22230.597447633743, optimization time, 0
Random seed, 8, training time, 22471.176322698593, optimization time, 0
Random seed, 27, training time, 22401.702920675278, optimization time, 0
Random seed, 1, training time, 22998.381170272827, optimization time, 0
Random seed, 12, training time, 23061.410616874695, optimization time, 0
Random seed, 25, training time, 23535.082908153534, optimization time, 0
Random seed, 22, training time, 24095.54260158539, optimization time, 0
Random seed, 2, training time, 24482.42653298378, optimization time, 0
Random seed, 28, training time, 24676.781199216843, optimization time, 0
Random seed, 40, training time, 24757.39035463333, optimization time, 0
Random seed, 44, training time, 25305.5378305912, optimization time, 0
Random seed, 7, training time, 26263.067967176437, optimization time, 0
Random seed, 48, training time, 27594.03261232376, optimization time, 0
Random seed, 33, training time, 27471.137097597122, optimization time, 0
Random seed, 30, training time, 28449.524906635284, optimization time, 0
Random seed, 11, training time, 29576.286828279495, optimization time, 0
Random seed, 16, training time, 30721.53217625618, optimization time, 0
Random seed, 38, training time, 30678.697504997253, optimization time, 0
Random seed, 20, training time, 32958.150609731674, optimization time, 0
Random seed, 29, training time, 33131.242148160934, optimization time, 0
Random seed, 46, training time, 40256.73020744324, optimization time, 0
