Random seed, 36, training time, 96.66104364395142, optimization time, 1356.6332156658173
Random seed, 41, training time, 83.1115493774414, optimization time, 1445.0180451869965
Random seed, 17, training time, 91.58431792259216, optimization time, 1582.6849777698517
Random seed, 3, training time, 92.01399493217468, optimization time, 1833.8055930137634
Random seed, 10, training time, 81.22389316558838, optimization time, 1838.4771502017975
Random seed, 13, training time, 75.6601836681366, optimization time, 1842.1177926063538
Random seed, 27, training time, 73.67884874343872, optimization time, 1833.746285200119
Random seed, 4, training time, 75.81329989433289, optimization time, 1925.8165366649628
Random seed, 45, training time, 75.1225233078003, optimization time, 1818.7004392147064
Random seed, 5, training time, 99.75300478935242, optimization time, 1948.6648573875427
Random seed, 9, training time, 99.46461772918701, optimization time, 1970.410922050476
Random seed, 32, training time, 70.78969502449036, optimization time, 1856.1638581752777
Random seed, 35, training time, 88.52756333351135, optimization time, 1856.541897058487
Random seed, 23, training time, 78.68976521492004, optimization time, 1909.2557804584503
Random seed, 6, training time, 96.31855082511902, optimization time, 2034.1606106758118
Random seed, 14, training time, 80.21996355056763, optimization time, 2015.3195645809174
Random seed, 15, training time, 97.68315434455872, optimization time, 2010.622960805893
Random seed, 43, training time, 90.41026306152344, optimization time, 1921.223538160324
Random seed, 24, training time, 59.617414474487305, optimization time, 2004.3387019634247
Random seed, 34, training time, 66.83165001869202, optimization time, 2002.1265876293182
Random seed, 26, training time, 88.39597201347351, optimization time, 2079.4519102573395
Random seed, 31, training time, 73.12570834159851, optimization time, 2050.449418783188
Random seed, 7, training time, 94.5851743221283, optimization time, 2197.8996250629425
Random seed, 39, training time, 70.51438975334167, optimization time, 2082.9696481227875
Random seed, 22, training time, 90.59875702857971, optimization time, 2150.1260154247284
Random seed, 8, training time, 83.85019111633301, optimization time, 2323.0231137275696
Random seed, 49, training time, 94.37017488479614, optimization time, 2048.694631576538
Random seed, 12, training time, 101.63633942604065, optimization time, 2219.844290494919
Random seed, 11, training time, 86.64360237121582, optimization time, 2278.933754682541
Random seed, 47, training time, 79.0396773815155, optimization time, 2081.9775500297546
Random seed, 1, training time, 91.06440734863281, optimization time, 2286.7236568927765
Random seed, 50, training time, 90.1141939163208, optimization time, 2093.6906094551086
Random seed, 46, training time, 70.79116535186768, optimization time, 2145.3976068496704
Random seed, 2, training time, 94.26614046096802, optimization time, 2342.191611289978
Random seed, 16, training time, 66.40379166603088, optimization time, 2337.3973298072815
Random seed, 38, training time, 87.52216720581055, optimization time, 2175.8537838459015
Random seed, 18, training time, 73.00381302833557, optimization time, 2335.737915277481
Random seed, 20, training time, 91.77889323234558, optimization time, 2331.17622756958
Random seed, 37, training time, 69.33784770965576, optimization time, 2238.099982023239
Random seed, 28, training time, 78.03925919532776, optimization time, 2323.5380096435547
Random seed, 19, training time, 87.38026905059814, optimization time, 2388.0983667373657
Random seed, 25, training time, 94.29371404647827, optimization time, 2362.1661343574524
Random seed, 21, training time, 81.31886506080627, optimization time, 2384.541321992874
Random seed, 30, training time, 78.9835057258606, optimization time, 2393.792150735855
Random seed, 44, training time, 92.55350470542908, optimization time, 2379.202430486679
Random seed, 29, training time, 76.00023365020752, optimization time, 2446.000358104706
Random seed, 40, training time, 82.74921584129333, optimization time, 2398.771589279175
Random seed, 42, training time, 92.68551540374756, optimization time, 2367.817484855652
Random seed, 33, training time, 69.4651894569397, optimization time, 2694.2469034194946
Random seed, 48, training time, 85.52430629730225, optimization time, 2681.1570324897766
