Random seed, 12, training time, 6024.797371149063, optimization time, 0
Random seed, 19, training time, 6836.61797952652, optimization time, 0
Random seed, 13, training time, 7800.987349271774, optimization time, 0
Random seed, 7, training time, 7791.01788520813, optimization time, 0
Random seed, 30, training time, 7860.434171676636, optimization time, 0
Random seed, 23, training time, 8117.767060041428, optimization time, 0
Random seed, 17, training time, 8298.039358854294, optimization time, 0
Random seed, 26, training time, 8592.464249134064, optimization time, 0
Random seed, 5, training time, 8654.791776418686, optimization time, 0
Random seed, 28, training time, 8837.397149085999, optimization time, 0
Random seed, 9, training time, 10204.676763296127, optimization time, 0
Random seed, 10, training time, 10281.842007637024, optimization time, 0
Random seed, 16, training time, 10702.284790754318, optimization time, 0
Random seed, 20, training time, 10620.141686916351, optimization time, 0
Random seed, 6, training time, 10703.169473171234, optimization time, 0
Random seed, 2, training time, 11137.726897001266, optimization time, 0
Random seed, 1, training time, 11809.998207092285, optimization time, 0
Random seed, 25, training time, 12101.395738601685, optimization time, 0
Random seed, 14, training time, 13330.405127763748, optimization time, 0
Random seed, 24, training time, 13390.764588832855, optimization time, 0
Random seed, 11, training time, 13437.828546762466, optimization time, 0
Random seed, 3, training time, 13787.479103565216, optimization time, 0
Random seed, 29, training time, 13854.315950870514, optimization time, 0
Random seed, 27, training time, 14190.775767326355, optimization time, 0
Random seed, 8, training time, 17510.544033527374, optimization time, 0
Random seed, 15, training time, 18957.930008888245, optimization time, 0
Random seed, 21, training time, 24940.062032222748, optimization time, 0
