Random seed, 41, training time, 2606.4626042842865, optimization time, 0
Random seed, 10, training time, 2703.8175160884857, optimization time, 0
Random seed, 17, training time, 2722.231901884079, optimization time, 0
Random seed, 36, training time, 2738.274650335312, optimization time, 0
Random seed, 45, training time, 2916.046094894409, optimization time, 0
Random seed, 3, training time, 3102.7364795207977, optimization time, 0
Random seed, 6, training time, 3036.9968848228455, optimization time, 0
Random seed, 13, training time, 3056.1022777557373, optimization time, 0
Random seed, 35, training time, 3018.5784392356873, optimization time, 0
Random seed, 9, training time, 3088.7866389751434, optimization time, 0
Random seed, 15, training time, 3166.657370328903, optimization time, 0
Random seed, 34, training time, 3057.6710293293, optimization time, 0
Random seed, 27, training time, 3155.6995775699615, optimization time, 0
Random seed, 4, training time, 3254.3012986183167, optimization time, 0
Random seed, 8, training time, 3264.8042583465576, optimization time, 0
Random seed, 23, training time, 3139.371416091919, optimization time, 0
Random seed, 43, training time, 3141.479747056961, optimization time, 0
Random seed, 5, training time, 3289.1115477085114, optimization time, 0
Random seed, 31, training time, 3310.693603038788, optimization time, 0
Random seed, 47, training time, 3230.6485500335693, optimization time, 0
Random seed, 16, training time, 3426.2791137695312, optimization time, 0
Random seed, 24, training time, 3303.064332962036, optimization time, 0
Random seed, 12, training time, 3451.2466747760773, optimization time, 0
Random seed, 39, training time, 3381.908134460449, optimization time, 0
Random seed, 32, training time, 3434.388868331909, optimization time, 0
Random seed, 18, training time, 3478.8872604370117, optimization time, 0
Random seed, 7, training time, 3542.045265197754, optimization time, 0
Random seed, 1, training time, 3563.105159521103, optimization time, 0
Random seed, 14, training time, 3523.9266595840454, optimization time, 0
Random seed, 2, training time, 3618.0672562122345, optimization time, 0
Random seed, 21, training time, 3506.0716438293457, optimization time, 0
Random seed, 26, training time, 3512.9531700611115, optimization time, 0
Random seed, 37, training time, 3469.0614705085754, optimization time, 0
Random seed, 42, training time, 3466.327271461487, optimization time, 0
Random seed, 11, training time, 3596.0659885406494, optimization time, 0
Random seed, 44, training time, 3584.44229722023, optimization time, 0
Random seed, 49, training time, 3534.583723783493, optimization time, 0
Random seed, 25, training time, 3637.6453363895416, optimization time, 0
Random seed, 50, training time, 3591.8451540470123, optimization time, 0
Random seed, 40, training time, 3620.146097421646, optimization time, 0
Random seed, 38, training time, 3642.979977607727, optimization time, 0
Random seed, 19, training time, 3676.407454967499, optimization time, 0
Random seed, 20, training time, 3715.3745515346527, optimization time, 0
Random seed, 28, training time, 3636.0186257362366, optimization time, 0
Random seed, 46, training time, 3687.8842782974243, optimization time, 0
Random seed, 33, training time, 3772.646183013916, optimization time, 0
Random seed, 29, training time, 3863.270641565323, optimization time, 0
Random seed, 30, training time, 4016.5804903507233, optimization time, 0
Random seed, 48, training time, 4176.952792167664, optimization time, 0
Random seed, 22, training time, 5473.602437019348, optimization time, 0
