Random seed, 36, training time, 117.65884280204773, optimization time, 1390.6085543632507
Random seed, 26, training time, 132.03196907043457, optimization time, 1445.4368538856506
Random seed, 10, training time, 91.74636363983154, optimization time, 1601.014057636261
Random seed, 13, training time, 98.11329770088196, optimization time, 1602.495552778244
Random seed, 6, training time, 97.02338480949402, optimization time, 1643.000379562378
Random seed, 24, training time, 94.35583543777466, optimization time, 1637.1892902851105
Random seed, 17, training time, 119.17448902130127, optimization time, 1693.6363615989685
Random seed, 8, training time, 99.96113920211792, optimization time, 1757.7497227191925
Random seed, 15, training time, 98.07420349121094, optimization time, 1779.912576675415
Random seed, 45, training time, 114.37923908233643, optimization time, 1716.4926481246948
Random seed, 4, training time, 93.27181100845337, optimization time, 1828.3876011371613
Random seed, 9, training time, 117.17289328575134, optimization time, 1824.8681302070618
Random seed, 5, training time, 99.44042944908142, optimization time, 1845.5807993412018
Random seed, 47, training time, 110.45356178283691, optimization time, 1770.5112314224243
Random seed, 2, training time, 118.61061835289001, optimization time, 1839.7634365558624
Random seed, 35, training time, 120.75543165206909, optimization time, 1822.7601811885834
Random seed, 43, training time, 128.7913212776184, optimization time, 1803.4020385742188
Random seed, 31, training time, 104.59442973136902, optimization time, 1882.577479839325
Random seed, 3, training time, 108.92259192466736, optimization time, 1926.16392660141
Random seed, 49, training time, 117.5387589931488, optimization time, 1874.671474456787
Random seed, 48, training time, 89.46358275413513, optimization time, 1909.2391560077667
Random seed, 41, training time, 108.0259518623352, optimization time, 1924.0489780902863
Random seed, 1, training time, 99.00855588912964, optimization time, 2012.146205663681
Random seed, 16, training time, 109.30026340484619, optimization time, 1984.111988067627
Random seed, 42, training time, 104.72659754753113, optimization time, 1945.1432766914368
Random seed, 32, training time, 116.84038043022156, optimization time, 1930.0739092826843
Random seed, 25, training time, 107.11288738250732, optimization time, 2003.1610796451569
Random seed, 37, training time, 98.94388198852539, optimization time, 2026.5689556598663
Random seed, 50, training time, 111.16278314590454, optimization time, 2001.0577430725098
Random seed, 23, training time, 115.55632519721985, optimization time, 2109.6720230579376
Random seed, 44, training time, 112.93736934661865, optimization time, 2065.6558356285095
Random seed, 39, training time, 106.92305016517639, optimization time, 2091.321877479553
Random seed, 21, training time, 130.9576804637909, optimization time, 2062.231673002243
Random seed, 30, training time, 94.02186012268066, optimization time, 2119.554509162903
Random seed, 40, training time, 102.95703673362732, optimization time, 2081.547374010086
Random seed, 27, training time, 121.02009320259094, optimization time, 2085.2441415786743
Random seed, 12, training time, 100.19575047492981, optimization time, 2151.1720135211945
Random seed, 19, training time, 143.19510555267334, optimization time, 2166.8086791038513
Random seed, 38, training time, 111.59708976745605, optimization time, 2167.825089931488
Random seed, 28, training time, 148.62122130393982, optimization time, 2137.6674995422363
Random seed, 22, training time, 102.49492645263672, optimization time, 2197.3438577651978
Random seed, 14, training time, 134.62468934059143, optimization time, 2212.6479794979095
Random seed, 18, training time, 105.13158106803894, optimization time, 2290.82860994339
Random seed, 7, training time, 112.74043083190918, optimization time, 2305.6947979927063
Random seed, 11, training time, 113.66819548606873, optimization time, 2308.6830065250397
Random seed, 20, training time, 101.3093409538269, optimization time, 2320.7235929965973
Random seed, 29, training time, 124.42701745033264, optimization time, 2304.389104127884
Random seed, 46, training time, 120.49917459487915, optimization time, 2382.962767601013
Random seed, 33, training time, 113.36337018013, optimization time, 2392.765842437744
Random seed, 34, training time, 160.7665457725525, optimization time, 2430.606076478958
