Random seed, 12, training time, 6199.1875631809235, optimization time, 0
Random seed, 19, training time, 6894.526988744736, optimization time, 0
Random seed, 7, training time, 7376.327529430389, optimization time, 0
Random seed, 26, training time, 7564.761400461197, optimization time, 0
Random seed, 17, training time, 8098.298338651657, optimization time, 0
Random seed, 5, training time, 8426.762957334518, optimization time, 0
Random seed, 30, training time, 8425.550371646881, optimization time, 0
Random seed, 13, training time, 8487.777591705322, optimization time, 0
Random seed, 10, training time, 9145.013608455658, optimization time, 0
Random seed, 28, training time, 9499.426908016205, optimization time, 0
Random seed, 23, training time, 10018.167655706406, optimization time, 0
Random seed, 2, training time, 10296.778136730194, optimization time, 0
Random seed, 6, training time, 10903.610014677048, optimization time, 0
Random seed, 24, training time, 11790.592519044876, optimization time, 0
Random seed, 1, training time, 12048.989454746246, optimization time, 0
Random seed, 25, training time, 12249.967799901962, optimization time, 0
Random seed, 11, training time, 12438.153418064117, optimization time, 0
Random seed, 27, training time, 12668.53008890152, optimization time, 0
Random seed, 20, training time, 12723.581641197205, optimization time, 0
Random seed, 9, training time, 13326.510583162308, optimization time, 0
Random seed, 16, training time, 13935.580784082413, optimization time, 0
Random seed, 14, training time, 14575.779235601425, optimization time, 0
Random seed, 29, training time, 14925.79942369461, optimization time, 0
Random seed, 3, training time, 15117.20020365715, optimization time, 0
Random seed, 4, training time, 15959.870761871338, optimization time, 0
Random seed, 18, training time, 17543.007407426834, optimization time, 0
Random seed, 8, training time, 17958.706812381744, optimization time, 0
Random seed, 15, training time, 21301.484458208084, optimization time, 0
Random seed, 21, training time, 27833.988798618317, optimization time, 0
