Random seed, 26, training time, 77.55867552757263, optimization time, 519.9160978794098
Random seed, 1, training time, 146.23244047164917, optimization time, 882.4163739681244
Random seed, 12, training time, 92.00870776176453, optimization time, 885.8648059368134
Random seed, 28, training time, 82.33340787887573, optimization time, 875.875940322876
Random seed, 9, training time, 114.73053288459778, optimization time, 998.5287401676178
Random seed, 16, training time, 104.44297337532043, optimization time, 1065.782152891159
Random seed, 19, training time, 74.86935758590698, optimization time, 1125.5974085330963
Random seed, 13, training time, 68.65471982955933, optimization time, 1192.2662887573242
Random seed, 7, training time, 118.1233606338501, optimization time, 1242.2883186340332
Random seed, 10, training time, 109.73278546333313, optimization time, 1230.725906610489
Random seed, 17, training time, 95.34738421440125, optimization time, 1252.1730403900146
Random seed, 2, training time, 68.773029088974, optimization time, 1326.0614476203918
Random seed, 5, training time, 98.81317710876465, optimization time, 1274.1027083396912
Random seed, 24, training time, 123.88285636901855, optimization time, 1261.2749655246735
Random seed, 30, training time, 90.22549223899841, optimization time, 1290.6896059513092
Random seed, 23, training time, 82.94029211997986, optimization time, 1398.519675731659
Random seed, 20, training time, 105.77273869514465, optimization time, 1390.6978125572205
Random seed, 6, training time, 137.17987489700317, optimization time, 1360.6496894359589
Random seed, 14, training time, 86.00099301338196, optimization time, 1427.0547499656677
Random seed, 8, training time, 68.81760025024414, optimization time, 1503.4097828865051
Random seed, 27, training time, 108.39487314224243, optimization time, 1492.5676226615906
Random seed, 3, training time, 98.35588026046753, optimization time, 1548.3822829723358
Random seed, 25, training time, 85.74517822265625, optimization time, 1646.8169491291046
Random seed, 18, training time, 108.14049124717712, optimization time, 1677.345402956009
Random seed, 21, training time, 129.0234730243683, optimization time, 1745.9810240268707
Random seed, 4, training time, 105.93127822875977, optimization time, 1836.8815703392029
Random seed, 29, training time, 114.34278750419617, optimization time, 1772.4699153900146
Random seed, 11, training time, 98.59811687469482, optimization time, 1874.9386012554169
Random seed, 15, training time, 112.84732294082642, optimization time, 1952.658737897873
Random seed, 22, training time, 138.31535816192627, optimization time, 2509.091101884842
