Random seed, 34, training time, 88.20602869987488, optimization time, 2398.130431652069
Random seed, 27, training time, 82.56265830993652, optimization time, 2675.0386760234833
Random seed, 17, training time, 98.6510009765625, optimization time, 2671.0210723876953
Random seed, 9, training time, 83.75379657745361, optimization time, 2854.732962846756
Random seed, 33, training time, 85.9500024318695, optimization time, 2791.10298037529
Random seed, 15, training time, 90.70498514175415, optimization time, 2808.9971656799316
Random seed, 5, training time, 95.08084058761597, optimization time, 2892.8135726451874
Random seed, 25, training time, 86.68326997756958, optimization time, 2855.564777612686
Random seed, 43, training time, 96.8657341003418, optimization time, 2715.7928700447083
Random seed, 41, training time, 86.95412969589233, optimization time, 2826.2168893814087
Random seed, 45, training time, 80.98515462875366, optimization time, 2775.8760170936584
Random seed, 35, training time, 95.2518937587738, optimization time, 2871.0726041793823
Random seed, 32, training time, 117.80848026275635, optimization time, 2971.039617538452
Random seed, 11, training time, 89.51219034194946, optimization time, 3011.857503890991
Random seed, 36, training time, 85.21494650840759, optimization time, 2895.8891413211823
Random seed, 18, training time, 101.27450799942017, optimization time, 2954.6864223480225
Random seed, 37, training time, 74.6695020198822, optimization time, 2925.725322008133
Random seed, 44, training time, 90.23790526390076, optimization time, 2841.1135592460632
Random seed, 22, training time, 98.57659196853638, optimization time, 3022.333309650421
Random seed, 46, training time, 91.2667031288147, optimization time, 2900.5646798610687
Random seed, 40, training time, 82.88949084281921, optimization time, 3044.7934849262238
Random seed, 2, training time, 94.1459002494812, optimization time, 3111.5805027484894
Random seed, 13, training time, 88.31013035774231, optimization time, 3152.1892771720886
Random seed, 49, training time, 95.07200694084167, optimization time, 2961.4285411834717
Random seed, 16, training time, 99.56272578239441, optimization time, 3129.5234603881836
Random seed, 4, training time, 99.16359376907349, optimization time, 3127.269152402878
Random seed, 1, training time, 87.18590784072876, optimization time, 3158.8823339939117
Random seed, 24, training time, 97.889475107193, optimization time, 3176.798680305481
Random seed, 47, training time, 83.04882645606995, optimization time, 3055.435952425003
Random seed, 12, training time, 81.95379543304443, optimization time, 3342.0008585453033
Random seed, 42, training time, 84.89929533004761, optimization time, 3143.8622012138367
Random seed, 38, training time, 89.91558575630188, optimization time, 3219.189759492874
Random seed, 6, training time, 92.32452630996704, optimization time, 3298.8851737976074
Random seed, 20, training time, 83.51375269889832, optimization time, 3318.8293895721436
Random seed, 23, training time, 102.16613936424255, optimization time, 3413.1176443099976
Random seed, 28, training time, 91.0994520187378, optimization time, 3387.3325679302216
Random seed, 8, training time, 87.0479736328125, optimization time, 3479.7426760196686
Random seed, 48, training time, 91.47871971130371, optimization time, 3297.1709163188934
Random seed, 10, training time, 100.59019613265991, optimization time, 3561.22780418396
Random seed, 39, training time, 97.79222559928894, optimization time, 3454.377684354782
Random seed, 21, training time, 105.35020518302917, optimization time, 3619.4938967227936
Random seed, 26, training time, 96.67872309684753, optimization time, 3612.257528781891
Random seed, 19, training time, 85.51048398017883, optimization time, 3745.970337152481
Random seed, 7, training time, 92.43781471252441, optimization time, 3839.0951120853424
Random seed, 29, training time, 89.43214893341064, optimization time, 3809.1869509220123
Random seed, 50, training time, 105.23974919319153, optimization time, 3788.276887655258
Random seed, 3, training time, 86.88901114463806, optimization time, 4352.971032619476
Random seed, 14, training time, 84.73655223846436, optimization time, 4251.121463775635
Random seed, 30, training time, 77.28566217422485, optimization time, 4278.599323272705
Random seed, 31, training time, 91.90052151679993, optimization time, 5058.233880996704
