Random seed, 17, training time, 2692.4712901115417, optimization time, 0
Random seed, 36, training time, 2687.1382620334625, optimization time, 0
Random seed, 10, training time, 2921.3083720207214, optimization time, 0
Random seed, 3, training time, 3140.422159433365, optimization time, 0
Random seed, 45, training time, 2951.439498901367, optimization time, 0
Random seed, 13, training time, 3164.918678998947, optimization time, 0
Random seed, 35, training time, 3094.947117805481, optimization time, 0
Random seed, 23, training time, 3163.630528450012, optimization time, 0
Random seed, 34, training time, 3104.3316485881805, optimization time, 0
Random seed, 43, training time, 3048.195967912674, optimization time, 0
Random seed, 6, training time, 3219.998276233673, optimization time, 0
Random seed, 15, training time, 3252.3662304878235, optimization time, 0
Random seed, 4, training time, 3326.606246471405, optimization time, 0
Random seed, 5, training time, 3315.392798423767, optimization time, 0
Random seed, 9, training time, 3315.9359719753265, optimization time, 0
Random seed, 27, training time, 3093.7846562862396, optimization time, 0
Random seed, 32, training time, 3354.14040851593, optimization time, 0
Random seed, 18, training time, 3473.091539621353, optimization time, 0
Random seed, 2, training time, 3539.3134031295776, optimization time, 0
Random seed, 14, training time, 3507.4073848724365, optimization time, 0
Random seed, 12, training time, 3575.886445045471, optimization time, 0
Random seed, 47, training time, 3322.021192550659, optimization time, 0
Random seed, 31, training time, 3523.125253677368, optimization time, 0
Random seed, 39, training time, 3459.7067637443542, optimization time, 0
Random seed, 7, training time, 3622.139024734497, optimization time, 0
Random seed, 49, training time, 3488.7660658359528, optimization time, 0
Random seed, 1, training time, 3720.98659491539, optimization time, 0
Random seed, 20, training time, 3724.701818227768, optimization time, 0
Random seed, 19, training time, 3733.6445577144623, optimization time, 0
Random seed, 44, training time, 3629.8535435199738, optimization time, 0
Random seed, 16, training time, 3769.326098918915, optimization time, 0
Random seed, 38, training time, 3674.3151466846466, optimization time, 0
Random seed, 37, training time, 3673.8377118110657, optimization time, 0
Random seed, 11, training time, 3820.7049045562744, optimization time, 0
Random seed, 40, training time, 3641.457518339157, optimization time, 0
Random seed, 50, training time, 3654.9853241443634, optimization time, 0
Random seed, 22, training time, 3768.8283593654633, optimization time, 0
Random seed, 24, training time, 3376.8895964622498, optimization time, 0
Random seed, 26, training time, 3386.2033700942993, optimization time, 0
Random seed, 46, training time, 3677.2669990062714, optimization time, 0
Random seed, 42, training time, 3671.99573802948, optimization time, 0
Random seed, 28, training time, 3508.020812034607, optimization time, 0
Random seed, 41, training time, 3864.8911185264587, optimization time, 0
Random seed, 33, training time, 3944.044981241226, optimization time, 0
Random seed, 29, training time, 4029.6999855041504, optimization time, 0
Random seed, 30, training time, 4072.374792098999, optimization time, 0
Random seed, 48, training time, 4233.243445396423, optimization time, 0
Random seed, 8, training time, 4764.524865150452, optimization time, 0
Random seed, 21, training time, 5040.783911943436, optimization time, 0
Random seed, 25, training time, 5307.487950325012, optimization time, 0
