Random seed, 36, training time, 9212.24259018898, optimization time, 0
Random seed, 10, training time, 12153.541840314865, optimization time, 0
Random seed, 43, training time, 12330.826623439789, optimization time, 0
Random seed, 45, training time, 13714.795198440552, optimization time, 0
Random seed, 6, training time, 14318.407142400742, optimization time, 0
Random seed, 26, training time, 14454.948130607605, optimization time, 0
Random seed, 17, training time, 14448.695139169693, optimization time, 0
Random seed, 9, training time, 14980.254430532455, optimization time, 0
Random seed, 13, training time, 16008.115545511246, optimization time, 0
Random seed, 49, training time, 16076.97424697876, optimization time, 0
Random seed, 35, training time, 16394.511643886566, optimization time, 0
Random seed, 15, training time, 17026.37402868271, optimization time, 0
Random seed, 5, training time, 18024.935165166855, optimization time, 0
Random seed, 47, training time, 18228.725635766983, optimization time, 0
Random seed, 24, training time, 18380.39668250084, optimization time, 0
Random seed, 34, training time, 18614.286858797073, optimization time, 0
Random seed, 37, training time, 18610.77903532982, optimization time, 0
Random seed, 42, training time, 19312.69413781166, optimization time, 0
Random seed, 31, training time, 20105.198137283325, optimization time, 0
Random seed, 21, training time, 20123.455120563507, optimization time, 0
Random seed, 50, training time, 20016.850696086884, optimization time, 0
Random seed, 19, training time, 20237.94896531105, optimization time, 0
Random seed, 23, training time, 20296.97369647026, optimization time, 0
Random seed, 4, training time, 20575.04047870636, optimization time, 0
Random seed, 25, training time, 20791.43381667137, optimization time, 0
Random seed, 8, training time, 20959.621110200882, optimization time, 0
Random seed, 3, training time, 21079.94204235077, optimization time, 0
Random seed, 14, training time, 20987.680933475494, optimization time, 0
Random seed, 38, training time, 20988.333809137344, optimization time, 0
Random seed, 18, training time, 21149.061399698257, optimization time, 0
Random seed, 32, training time, 21513.04352402687, optimization time, 0
Random seed, 27, training time, 21689.9293384552, optimization time, 0
Random seed, 12, training time, 22531.334072828293, optimization time, 0
Random seed, 7, training time, 23000.10706591606, optimization time, 0
Random seed, 40, training time, 23022.611827135086, optimization time, 0
Random seed, 1, training time, 23358.380819797516, optimization time, 0
Random seed, 2, training time, 23953.960941791534, optimization time, 0
Random seed, 28, training time, 24032.95298743248, optimization time, 0
Random seed, 44, training time, 24760.968034505844, optimization time, 0
Random seed, 22, training time, 25277.781796693802, optimization time, 0
Random seed, 48, training time, 26314.025100946426, optimization time, 0
Random seed, 33, training time, 26721.896009922028, optimization time, 0
Random seed, 30, training time, 27216.282635450363, optimization time, 0
Random seed, 46, training time, 27268.605991601944, optimization time, 0
Random seed, 16, training time, 29090.152408123016, optimization time, 0
Random seed, 11, training time, 29396.367653131485, optimization time, 0
Random seed, 29, training time, 32203.389693021774, optimization time, 0
Random seed, 20, training time, 32746.622069120407, optimization time, 0
