Random seed, 36, training time, 2518.0551319122314, optimization time, 0
Random seed, 26, training time, 2664.407229423523, optimization time, 0
Random seed, 13, training time, 2802.56693983078, optimization time, 0
Random seed, 10, training time, 2773.2715997695923, optimization time, 0
Random seed, 17, training time, 2981.8828225135803, optimization time, 0
Random seed, 6, training time, 2977.4944710731506, optimization time, 0
Random seed, 34, training time, 3003.9591007232666, optimization time, 0
Random seed, 15, training time, 3100.5070242881775, optimization time, 0
Random seed, 35, training time, 3039.02260017395, optimization time, 0
Random seed, 45, training time, 3070.110900402069, optimization time, 0
Random seed, 43, training time, 3057.9709844589233, optimization time, 0
Random seed, 24, training time, 3177.8761625289917, optimization time, 0
Random seed, 47, training time, 3084.8875925540924, optimization time, 0
Random seed, 9, training time, 3167.5236070156097, optimization time, 0
Random seed, 2, training time, 3215.4434525966644, optimization time, 0
Random seed, 4, training time, 3208.8782131671906, optimization time, 0
Random seed, 5, training time, 3247.585700035095, optimization time, 0
Random seed, 8, training time, 3257.1546638011932, optimization time, 0
Random seed, 41, training time, 3176.4525611400604, optimization time, 0
Random seed, 49, training time, 3239.376679420471, optimization time, 0
Random seed, 31, training time, 3340.5835824012756, optimization time, 0
Random seed, 3, training time, 3392.5367574691772, optimization time, 0
Random seed, 48, training time, 3332.234308242798, optimization time, 0
Random seed, 14, training time, 3438.7614569664, optimization time, 0
Random seed, 37, training time, 3381.044940471649, optimization time, 0
Random seed, 42, training time, 3414.0512459278107, optimization time, 0
Random seed, 16, training time, 3525.336878299713, optimization time, 0
Random seed, 12, training time, 3509.9171521663666, optimization time, 0
Random seed, 23, training time, 3527.879744052887, optimization time, 0
Random seed, 38, training time, 3479.975142478943, optimization time, 0
Random seed, 44, training time, 3468.329537630081, optimization time, 0
Random seed, 27, training time, 3498.5375559329987, optimization time, 0
Random seed, 32, training time, 3548.1999378204346, optimization time, 0
Random seed, 39, training time, 3488.793406009674, optimization time, 0
Random seed, 1, training time, 3601.692666053772, optimization time, 0
Random seed, 40, training time, 3528.8977732658386, optimization time, 0
Random seed, 50, training time, 3535.1357159614563, optimization time, 0
Random seed, 25, training time, 3615.860916376114, optimization time, 0
Random seed, 21, training time, 3653.307647705078, optimization time, 0
Random seed, 18, training time, 3626.2542827129364, optimization time, 0
Random seed, 11, training time, 3702.565764904022, optimization time, 0
Random seed, 19, training time, 3766.1989092826843, optimization time, 0
Random seed, 22, training time, 3749.1308953762054, optimization time, 0
Random seed, 29, training time, 3829.761816263199, optimization time, 0
Random seed, 28, training time, 3801.1396436691284, optimization time, 0
Random seed, 30, training time, 3830.2322750091553, optimization time, 0
Random seed, 7, training time, 3814.967203617096, optimization time, 0
Random seed, 46, training time, 3913.4818501472473, optimization time, 0
Random seed, 20, training time, 4030.6128323078156, optimization time, 0
Random seed, 33, training time, 4073.745408296585, optimization time, 0
