Random seed, 32, training time, 37237.08597898483, optimization time, 0
Random seed, 34, training time, 38197.15342307091, optimization time, 0
Random seed, 49, training time, 45284.34600305557, optimization time, 0
Random seed, 41, training time, 48443.70776557922, optimization time, 0
Random seed, 27, training time, 49202.52053427696, optimization time, 0
Random seed, 43, training time, 50497.20230388641, optimization time, 0
Random seed, 17, training time, 50608.89554929733, optimization time, 0
Random seed, 33, training time, 51873.61712765694, optimization time, 0
Random seed, 5, training time, 52001.76450037956, optimization time, 0
Random seed, 47, training time, 54495.1257250309, optimization time, 0
Random seed, 15, training time, 56317.80460643768, optimization time, 0
Random seed, 37, training time, 56656.268322229385, optimization time, 0
Random seed, 25, training time, 57669.09569454193, optimization time, 0
Random seed, 44, training time, 59592.22610402107, optimization time, 0
Random seed, 36, training time, 63092.99670171738, optimization time, 0
Random seed, 19, training time, 63949.754065036774, optimization time, 0
Random seed, 4, training time, 64351.75019669533, optimization time, 0
Random seed, 9, training time, 64757.59878730774, optimization time, 0
Random seed, 6, training time, 65383.444281339645, optimization time, 0
Random seed, 22, training time, 67360.11941075325, optimization time, 0
Random seed, 50, training time, 67412.24362540245, optimization time, 0
Random seed, 42, training time, 67619.2553601265, optimization time, 0
Random seed, 18, training time, 68043.41817498207, optimization time, 0
Random seed, 13, training time, 69195.30405259132, optimization time, 0
Random seed, 26, training time, 70092.23648881912, optimization time, 0
Random seed, 11, training time, 70138.82383823395, optimization time, 0
Random seed, 48, training time, 71265.12773704529, optimization time, 0
Random seed, 30, training time, 71526.08736038208, optimization time, 0
Random seed, 40, training time, 72325.39752697945, optimization time, 0
Random seed, 23, training time, 72952.83352732658, optimization time, 0
Random seed, 16, training time, 73381.70661592484, optimization time, 0
Random seed, 24, training time, 73562.63755345345, optimization time, 0
Random seed, 1, training time, 73498.04614067078, optimization time, 0
Random seed, 20, training time, 73971.0760436058, optimization time, 0
Random seed, 35, training time, 74864.57038140297, optimization time, 0
Random seed, 14, training time, 75083.81282711029, optimization time, 0
Random seed, 21, training time, 78704.85754919052, optimization time, 0
Random seed, 38, training time, 80178.638204813, optimization time, 0
Random seed, 3, training time, 80541.35390543938, optimization time, 0
Random seed, 12, training time, 80827.46975255013, optimization time, 0
Random seed, 46, training time, 82051.71136069298, optimization time, 0
Random seed, 28, training time, 83091.72766852379, optimization time, 0
Random seed, 8, training time, 83077.73921918869, optimization time, 0
Random seed, 39, training time, 87268.97779846191, optimization time, 0
Random seed, 10, training time, 92446.19325184822, optimization time, 0
Random seed, 29, training time, 97435.37728595734, optimization time, 0
Random seed, 7, training time, 103762.44168567657, optimization time, 0
Random seed, 2, training time, 107185.56798052788, optimization time, 0
Random seed, 31, training time, 118905.15115785599, optimization time, 0
