Random seed, 12, training time, 6037.813377380371, optimization time, 0
Random seed, 19, training time, 6660.250961065292, optimization time, 0
Random seed, 7, training time, 6785.938202857971, optimization time, 0
Random seed, 30, training time, 7607.7603051662445, optimization time, 0
Random seed, 5, training time, 7805.237184047699, optimization time, 0
Random seed, 17, training time, 7903.736951589584, optimization time, 0
Random seed, 28, training time, 7994.234909057617, optimization time, 0
Random seed, 13, training time, 8050.116337776184, optimization time, 0
Random seed, 23, training time, 8218.042529821396, optimization time, 0
Random seed, 26, training time, 8923.745878458023, optimization time, 0
Random seed, 16, training time, 9784.775473117828, optimization time, 0
Random seed, 9, training time, 10154.787751197815, optimization time, 0
Random seed, 10, training time, 10314.94326376915, optimization time, 0
Random seed, 2, training time, 11145.243487119675, optimization time, 0
Random seed, 6, training time, 11167.7910323143, optimization time, 0
Random seed, 20, training time, 11284.437026023865, optimization time, 0
Random seed, 25, training time, 11478.199399232864, optimization time, 0
Random seed, 1, training time, 12030.304851531982, optimization time, 0
Random seed, 14, training time, 12419.637867689133, optimization time, 0
Random seed, 24, training time, 12949.877784729004, optimization time, 0
Random seed, 27, training time, 13073.98531627655, optimization time, 0
Random seed, 29, training time, 13220.708039999008, optimization time, 0
Random seed, 3, training time, 13541.930132627487, optimization time, 0
Random seed, 11, training time, 14016.012746810913, optimization time, 0
Random seed, 4, training time, 14934.477607488632, optimization time, 0
Random seed, 18, training time, 16295.512339115143, optimization time, 0
Random seed, 15, training time, 17936.675163269043, optimization time, 0
Random seed, 8, training time, 18869.20642900467, optimization time, 0
Random seed, 21, training time, 21592.167663812637, optimization time, 0
