Random seed, 41, training time, 80.59002566337585, optimization time, 1384.3846185207367
Random seed, 36, training time, 97.59212732315063, optimization time, 1395.3467364311218
Random seed, 3, training time, 92.03388166427612, optimization time, 1720.8164148330688
Random seed, 17, training time, 94.5197057723999, optimization time, 1678.3394622802734
Random seed, 13, training time, 75.60300898551941, optimization time, 1780.029393196106
Random seed, 35, training time, 85.91739535331726, optimization time, 1703.965057849884
Random seed, 4, training time, 76.36290788650513, optimization time, 1840.933048248291
Random seed, 45, training time, 74.9125280380249, optimization time, 1720.912520647049
Random seed, 5, training time, 99.55440664291382, optimization time, 1979.150573015213
Random seed, 6, training time, 98.38440871238708, optimization time, 1938.1873512268066
Random seed, 34, training time, 65.63773393630981, optimization time, 1932.798505783081
Random seed, 23, training time, 78.58014988899231, optimization time, 1918.8997359275818
Random seed, 27, training time, 76.38513445854187, optimization time, 1902.9452157020569
Random seed, 32, training time, 70.34838390350342, optimization time, 1906.826672077179
Random seed, 9, training time, 102.35397267341614, optimization time, 2049.6033203601837
Random seed, 43, training time, 90.28027486801147, optimization time, 1906.2960295677185
Random seed, 15, training time, 97.93483924865723, optimization time, 2020.736435174942
Random seed, 14, training time, 80.63426065444946, optimization time, 2036.3747472763062
Random seed, 24, training time, 59.98765230178833, optimization time, 2069.4463369846344
Random seed, 31, training time, 72.05770826339722, optimization time, 2083.0802886486053
Random seed, 8, training time, 85.16879057884216, optimization time, 2164.7228560447693
Random seed, 7, training time, 97.7763409614563, optimization time, 2161.5566811561584
Random seed, 18, training time, 74.30197978019714, optimization time, 2138.621862411499
Random seed, 42, training time, 93.08494782447815, optimization time, 2050.5232059955597
Random seed, 39, training time, 70.09871482849121, optimization time, 2124.6573967933655
Random seed, 12, training time, 101.8252534866333, optimization time, 2254.9528329372406
Random seed, 11, training time, 84.5854766368866, optimization time, 2273.074291706085
Random seed, 2, training time, 96.03364896774292, optimization time, 2313.908917427063
Random seed, 38, training time, 85.82289838790894, optimization time, 2183.993772506714
Random seed, 1, training time, 95.87070822715759, optimization time, 2317.658299446106
Random seed, 47, training time, 78.3318932056427, optimization time, 2049.6011798381805
Random seed, 20, training time, 91.92347478866577, optimization time, 2264.6911873817444
Random seed, 50, training time, 91.47706818580627, optimization time, 2116.537853002548
Random seed, 16, training time, 67.87828826904297, optimization time, 2322.5584387779236
Random seed, 40, training time, 80.71993279457092, optimization time, 2216.979077577591
Random seed, 46, training time, 69.30087614059448, optimization time, 2147.474313020706
Random seed, 44, training time, 91.90470910072327, optimization time, 2197.4791371822357
Random seed, 19, training time, 87.23831081390381, optimization time, 2347.924066066742
Random seed, 37, training time, 69.6361255645752, optimization time, 2312.644804239273
Random seed, 26, training time, 93.51259279251099, optimization time, 2376.093160390854
Random seed, 21, training time, 79.80051136016846, optimization time, 2344.596121788025
Random seed, 28, training time, 75.66414880752563, optimization time, 2272.4209616184235
Random seed, 49, training time, 94.64269495010376, optimization time, 2186.7929425239563
Random seed, 22, training time, 91.02115106582642, optimization time, 2340.7776777744293
Random seed, 30, training time, 78.8979914188385, optimization time, 2433.0701789855957
Random seed, 25, training time, 96.17864489555359, optimization time, 2446.4990525245667
Random seed, 29, training time, 75.23229122161865, optimization time, 2471.256654024124
Random seed, 10, training time, 117.41594433784485, optimization time, 2512.1485357284546
Random seed, 33, training time, 70.88201260566711, optimization time, 2651.9458208084106
Random seed, 48, training time, 84.43104720115662, optimization time, 2585.358470439911
