Random seed, 34, training time, 37501.25220608711, optimization time, 0
Random seed, 32, training time, 43761.816888570786, optimization time, 0
Random seed, 49, training time, 44046.61749339104, optimization time, 0
Random seed, 27, training time, 46947.10352444649, optimization time, 0
Random seed, 41, training time, 49221.140376091, optimization time, 0
Random seed, 17, training time, 49821.37640476227, optimization time, 0
Random seed, 43, training time, 51087.12833023071, optimization time, 0
Random seed, 5, training time, 52644.271293878555, optimization time, 0
Random seed, 33, training time, 53368.319333553314, optimization time, 0
Random seed, 45, training time, 53549.978758096695, optimization time, 0
Random seed, 37, training time, 54810.090363025665, optimization time, 0
Random seed, 40, training time, 56772.48413300514, optimization time, 0
Random seed, 15, training time, 56893.47226881981, optimization time, 0
Random seed, 47, training time, 58926.00266909599, optimization time, 0
Random seed, 25, training time, 59637.28851056099, optimization time, 0
Random seed, 44, training time, 61856.68146133423, optimization time, 0
Random seed, 9, training time, 63010.466045856476, optimization time, 0
Random seed, 36, training time, 63051.02972960472, optimization time, 0
Random seed, 46, training time, 63449.89292764664, optimization time, 0
Random seed, 11, training time, 63881.1147506237, optimization time, 0
Random seed, 4, training time, 64452.20812320709, optimization time, 0
Random seed, 50, training time, 65010.747895240784, optimization time, 0
Random seed, 6, training time, 66834.31274437904, optimization time, 0
Random seed, 13, training time, 67621.2084312439, optimization time, 0
Random seed, 22, training time, 67660.34008407593, optimization time, 0
Random seed, 26, training time, 68522.71743178368, optimization time, 0
Random seed, 18, training time, 69167.24579453468, optimization time, 0
Random seed, 42, training time, 70727.57265377045, optimization time, 0
Random seed, 48, training time, 70999.17669868469, optimization time, 0
Random seed, 14, training time, 72339.32153248787, optimization time, 0
Random seed, 24, training time, 72480.05568623543, optimization time, 0
Random seed, 1, training time, 73036.3340420723, optimization time, 0
Random seed, 35, training time, 73982.97588038445, optimization time, 0
Random seed, 16, training time, 74811.6029932499, optimization time, 0
Random seed, 20, training time, 75817.25863599777, optimization time, 0
Random seed, 3, training time, 77238.52401208878, optimization time, 0
Random seed, 38, training time, 77350.13354253769, optimization time, 0
Random seed, 30, training time, 77947.97869992256, optimization time, 0
Random seed, 12, training time, 78957.39084839821, optimization time, 0
Random seed, 8, training time, 80506.63482475281, optimization time, 0
Random seed, 21, training time, 81423.37275505066, optimization time, 0
Random seed, 28, training time, 84785.23329520226, optimization time, 0
Random seed, 10, training time, 87799.25227832794, optimization time, 0
Random seed, 39, training time, 89407.56832504272, optimization time, 0
Random seed, 19, training time, 90676.96561050415, optimization time, 0
Random seed, 29, training time, 100310.09187841415, optimization time, 0
Random seed, 2, training time, 104318.29269814491, optimization time, 0
Random seed, 7, training time, 105706.94376325607, optimization time, 0
Random seed, 31, training time, 128860.19808387756, optimization time, 0
