Random seed, 26, training time, 1465.5237400531769
Random seed, 12, training time, 1662.2488696575165
Random seed, 28, training time, 1902.099333524704
Random seed, 9, training time, 2065.794101715088
Random seed, 1, training time, 2184.564788341522
Random seed, 19, training time, 2098.2364234924316
Random seed, 10, training time, 2109.330514192581
Random seed, 16, training time, 2174.446108818054
Random seed, 17, training time, 2194.8105409145355
Random seed, 30, training time, 2185.713169813156
Random seed, 7, training time, 2225.461261987686
Random seed, 24, training time, 2256.7402601242065
Random seed, 23, training time, 2343.9073281288147
Random seed, 20, training time, 2415.1122686862946
Random seed, 5, training time, 2383.8757314682007
Random seed, 2, training time, 2457.3964273929596
Random seed, 6, training time, 2561.7414021492004
Random seed, 27, training time, 2700.325371026993
Random seed, 13, training time, 2734.565472126007
Random seed, 25, training time, 2805.422634601593
Random seed, 3, training time, 2858.150851249695
Random seed, 18, training time, 2888.9365072250366
Random seed, 29, training time, 2946.7568752765656
Random seed, 8, training time, 3003.824432373047
Random seed, 4, training time, 3067.2064442634583
Random seed, 21, training time, 3151.470432281494
Random seed, 11, training time, 3041.17533659935
Random seed, 15, training time, 3243.8059692382812
Random seed, 22, training time, 4161.241814613342
Random seed, 14, training time, 4950.897252321243
