Random seed, 12, training time, 5764.769250392914, optimization time, 0
Random seed, 7, training time, 7017.123316049576, optimization time, 0
Random seed, 26, training time, 7643.103502511978, optimization time, 0
Random seed, 13, training time, 7682.8459260463715, optimization time, 0
Random seed, 17, training time, 7900.392903327942, optimization time, 0
Random seed, 23, training time, 8184.433144569397, optimization time, 0
Random seed, 28, training time, 8365.42314195633, optimization time, 0
Random seed, 5, training time, 8372.57322525978, optimization time, 0
Random seed, 19, training time, 8599.053110837936, optimization time, 0
Random seed, 10, training time, 10052.569115638733, optimization time, 0
Random seed, 16, training time, 10193.500180244446, optimization time, 0
Random seed, 6, training time, 10262.258425474167, optimization time, 0
Random seed, 20, training time, 10302.563217639923, optimization time, 0
Random seed, 9, training time, 11125.515578269958, optimization time, 0
Random seed, 24, training time, 11364.42743563652, optimization time, 0
Random seed, 25, training time, 11450.685040950775, optimization time, 0
Random seed, 2, training time, 11952.488522052765, optimization time, 0
Random seed, 1, training time, 12339.495257139206, optimization time, 0
Random seed, 27, training time, 12893.903149843216, optimization time, 0
Random seed, 14, training time, 13262.876245260239, optimization time, 0
Random seed, 11, training time, 13773.23544383049, optimization time, 0
Random seed, 29, training time, 13959.706041574478, optimization time, 0
Random seed, 3, training time, 15359.149875164032, optimization time, 0
Random seed, 18, training time, 16105.155685901642, optimization time, 0
Random seed, 8, training time, 17875.134829759598, optimization time, 0
Random seed, 15, training time, 19025.147409677505, optimization time, 0
Random seed, 4, training time, 19114.37418937683, optimization time, 0
Random seed, 21, training time, 22045.591646909714, optimization time, 0
Random seed, 22, training time, 41802.60038638115, optimization time, 0
