Random seed, 26, training time, 1703.3751950263977
Random seed, 12, training time, 1705.8993515968323
Random seed, 9, training time, 1976.1015012264252
Random seed, 16, training time, 1978.0990951061249
Random seed, 7, training time, 1987.2803597450256
Random seed, 1, training time, 2133.521594285965
Random seed, 19, training time, 2051.399167060852
Random seed, 10, training time, 2105.05699300766
Random seed, 17, training time, 2096.0565564632416
Random seed, 28, training time, 2117.5931091308594
Random seed, 30, training time, 2243.7260251045227
Random seed, 13, training time, 2291.665456056595
Random seed, 20, training time, 2427.220716714859
Random seed, 6, training time, 2443.3826158046722
Random seed, 5, training time, 2593.9154119491577
Random seed, 27, training time, 2612.1542418003082
Random seed, 24, training time, 2618.1923291683197
Random seed, 23, training time, 2658.486490011215
Random seed, 14, training time, 2707.2891495227814
Random seed, 25, training time, 2695.5146102905273
Random seed, 2, training time, 2732.2277307510376
Random seed, 29, training time, 2849.1924476623535
Random seed, 8, training time, 2904.7075486183167
Random seed, 18, training time, 2926.711051464081
Random seed, 21, training time, 3071.8590881824493
Random seed, 11, training time, 2999.488528728485
Random seed, 4, training time, 3106.8176851272583
Random seed, 3, training time, 3211.362585544586
Random seed, 15, training time, 3416.7811727523804
Random seed, 22, training time, 3940.080694913864
