Random seed, 26, training time, 129.1770133972168, optimization time, 1385.5192422866821
Random seed, 36, training time, 119.16521382331848, optimization time, 1419.4357392787933
Random seed, 10, training time, 89.57882690429688, optimization time, 1514.7278254032135
Random seed, 6, training time, 95.17234468460083, optimization time, 1689.3797841072083
Random seed, 17, training time, 121.35873699188232, optimization time, 1676.577910900116
Random seed, 13, training time, 98.07456660270691, optimization time, 1701.0070750713348
Random seed, 45, training time, 109.02525186538696, optimization time, 1652.9769263267517
Random seed, 15, training time, 97.34260773658752, optimization time, 1765.2733602523804
Random seed, 34, training time, 110.43929028511047, optimization time, 1742.5949025154114
Random seed, 24, training time, 103.07330226898193, optimization time, 1758.7077610492706
Random seed, 8, training time, 100.13477110862732, optimization time, 1785.6724026203156
Random seed, 2, training time, 116.85274624824524, optimization time, 1793.9158005714417
Random seed, 35, training time, 118.0895004272461, optimization time, 1765.6200723648071
Random seed, 9, training time, 117.3899040222168, optimization time, 1806.3585517406464
Random seed, 43, training time, 124.63461637496948, optimization time, 1803.932761669159
Random seed, 4, training time, 94.23879766464233, optimization time, 1906.120849609375
Random seed, 3, training time, 110.18823838233948, optimization time, 1904.5941143035889
Random seed, 47, training time, 108.30507135391235, optimization time, 1831.4415225982666
Random seed, 31, training time, 103.59912848472595, optimization time, 1872.7217886447906
Random seed, 32, training time, 114.93859910964966, optimization time, 1884.403386592865
Random seed, 41, training time, 104.30924367904663, optimization time, 1887.8073225021362
Random seed, 16, training time, 107.01873826980591, optimization time, 1941.5015580654144
Random seed, 49, training time, 118.58493447303772, optimization time, 1921.2456336021423
Random seed, 48, training time, 89.95020699501038, optimization time, 1917.405193567276
Random seed, 25, training time, 99.54526138305664, optimization time, 1942.4248685836792
Random seed, 44, training time, 108.19932079315186, optimization time, 1962.0403137207031
Random seed, 42, training time, 104.11485028266907, optimization time, 1980.9907162189484
Random seed, 37, training time, 100.77516198158264, optimization time, 1998.8144462108612
Random seed, 1, training time, 100.19844913482666, optimization time, 2091.5945489406586
Random seed, 12, training time, 96.60444641113281, optimization time, 2074.475282430649
Random seed, 21, training time, 129.8585422039032, optimization time, 2095.59375
Random seed, 40, training time, 102.39581489562988, optimization time, 2071.806717634201
Random seed, 27, training time, 120.50194144248962, optimization time, 2080.6596446037292
Random seed, 50, training time, 111.14292097091675, optimization time, 2074.2739856243134
Random seed, 38, training time, 111.55621409416199, optimization time, 2151.764506816864
Random seed, 14, training time, 135.81128764152527, optimization time, 2172.1854932308197
Random seed, 39, training time, 106.58441853523254, optimization time, 2140.084075450897
Random seed, 23, training time, 131.02017045021057, optimization time, 2205.1314339637756
Random seed, 30, training time, 92.16889357566833, optimization time, 2220.939202785492
Random seed, 29, training time, 118.72982025146484, optimization time, 2191.239043235779
Random seed, 18, training time, 106.34617638587952, optimization time, 2231.3146069049835
Random seed, 19, training time, 145.3284764289856, optimization time, 2290.9844624996185
Random seed, 28, training time, 147.5243694782257, optimization time, 2206.3196065425873
Random seed, 11, training time, 114.73075032234192, optimization time, 2353.9183094501495
Random seed, 7, training time, 110.46748733520508, optimization time, 2319.818701028824
Random seed, 46, training time, 116.29830121994019, optimization time, 2364.0635731220245
Random seed, 20, training time, 100.37345552444458, optimization time, 2396.876688480377
Random seed, 22, training time, 111.14946627616882, optimization time, 2397.7000012397766
Random seed, 33, training time, 111.8150486946106, optimization time, 2455.396345615387
Random seed, 5, training time, 145.0293755531311, optimization time, 2653.7928664684296
