Random seed, 34, training time, 3662.275760412216, optimization time, 0
Random seed, 17, training time, 3805.672217607498, optimization time, 0
Random seed, 27, training time, 3839.465600967407, optimization time, 0
Random seed, 40, training time, 3815.522841691971, optimization time, 0
Random seed, 41, training time, 3914.717948436737, optimization time, 0
Random seed, 37, training time, 3992.787414073944, optimization time, 0
Random seed, 49, training time, 3941.593561410904, optimization time, 0
Random seed, 15, training time, 3990.7494566440582, optimization time, 0
Random seed, 43, training time, 3944.213774204254, optimization time, 0
Random seed, 25, training time, 3993.250521659851, optimization time, 0
Random seed, 9, training time, 4201.07701587677, optimization time, 0
Random seed, 13, training time, 4240.356454372406, optimization time, 0
Random seed, 5, training time, 4236.18220615387, optimization time, 0
Random seed, 45, training time, 4175.494828701019, optimization time, 0
Random seed, 32, training time, 4245.702786207199, optimization time, 0
Random seed, 36, training time, 4261.665927171707, optimization time, 0
Random seed, 44, training time, 4234.77064037323, optimization time, 0
Random seed, 35, training time, 4339.646118402481, optimization time, 0
Random seed, 46, training time, 4291.554154396057, optimization time, 0
Random seed, 16, training time, 4320.1786642074585, optimization time, 0
Random seed, 42, training time, 4383.497011899948, optimization time, 0
Random seed, 22, training time, 4358.63583779335, optimization time, 0
Random seed, 18, training time, 4427.734889507294, optimization time, 0
Random seed, 6, training time, 4449.974996089935, optimization time, 0
Random seed, 4, training time, 4583.190745592117, optimization time, 0
Random seed, 1, training time, 4501.600417852402, optimization time, 0
Random seed, 47, training time, 4440.463162899017, optimization time, 0
Random seed, 11, training time, 4602.730573892593, optimization time, 0
Random seed, 24, training time, 4625.799126148224, optimization time, 0
Random seed, 23, training time, 4576.455657482147, optimization time, 0
Random seed, 19, training time, 4569.113065004349, optimization time, 0
Random seed, 12, training time, 4755.682076931, optimization time, 0
Random seed, 14, training time, 4732.65936255455, optimization time, 0
Random seed, 21, training time, 4737.189475774765, optimization time, 0
Random seed, 50, training time, 4726.360365867615, optimization time, 0
Random seed, 3, training time, 4868.426711320877, optimization time, 0
Random seed, 8, training time, 4892.167652606964, optimization time, 0
Random seed, 38, training time, 4827.979311704636, optimization time, 0
Random seed, 28, training time, 4801.72336935997, optimization time, 0
Random seed, 30, training time, 4903.642201423645, optimization time, 0
Random seed, 26, training time, 4867.221583843231, optimization time, 0
Random seed, 48, training time, 4902.037020921707, optimization time, 0
Random seed, 39, training time, 4934.875470161438, optimization time, 0
Random seed, 7, training time, 5033.993586063385, optimization time, 0
Random seed, 20, training time, 4832.799359321594, optimization time, 0
Random seed, 29, training time, 5041.078468084335, optimization time, 0
Random seed, 10, training time, 5132.528912782669, optimization time, 0
Random seed, 33, training time, 5885.877076625824, optimization time, 0
Random seed, 31, training time, 5813.460156202316, optimization time, 0
Random seed, 2, training time, 6931.693166255951, optimization time, 0
