Random seed, 36, training time, 2411.740748643875, optimization time, 0
Random seed, 26, training time, 2587.578368663788, optimization time, 0
Random seed, 10, training time, 2752.9353194236755, optimization time, 0
Random seed, 6, training time, 2875.8398876190186, optimization time, 0
Random seed, 17, training time, 2912.5484771728516, optimization time, 0
Random seed, 13, training time, 2904.0911614894867, optimization time, 0
Random seed, 24, training time, 2981.605411052704, optimization time, 0
Random seed, 34, training time, 3013.873531103134, optimization time, 0
Random seed, 9, training time, 3055.692838907242, optimization time, 0
Random seed, 45, training time, 3018.597344636917, optimization time, 0
Random seed, 15, training time, 3102.661414861679, optimization time, 0
Random seed, 8, training time, 3129.554401397705, optimization time, 0
Random seed, 5, training time, 3163.3656985759735, optimization time, 0
Random seed, 43, training time, 3055.0246999263763, optimization time, 0
Random seed, 35, training time, 3119.1840703487396, optimization time, 0
Random seed, 3, training time, 3216.3066210746765, optimization time, 0
Random seed, 2, training time, 3262.2545487880707, optimization time, 0
Random seed, 32, training time, 3197.8565690517426, optimization time, 0
Random seed, 47, training time, 3118.788445711136, optimization time, 0
Random seed, 4, training time, 3259.377327442169, optimization time, 0
Random seed, 49, training time, 3238.0162649154663, optimization time, 0
Random seed, 23, training time, 3358.5603625774384, optimization time, 0
Random seed, 41, training time, 3278.7877418994904, optimization time, 0
Random seed, 37, training time, 3358.1294782161713, optimization time, 0
Random seed, 25, training time, 3442.5413863658905, optimization time, 0
Random seed, 48, training time, 3381.074849843979, optimization time, 0
Random seed, 27, training time, 3397.3834915161133, optimization time, 0
Random seed, 42, training time, 3379.9326572418213, optimization time, 0
Random seed, 21, training time, 3534.1506645679474, optimization time, 0
Random seed, 12, training time, 3561.2305426597595, optimization time, 0
Random seed, 1, training time, 3587.7662575244904, optimization time, 0
Random seed, 39, training time, 3514.5917258262634, optimization time, 0
Random seed, 38, training time, 3560.7286949157715, optimization time, 0
Random seed, 44, training time, 3519.2204174995422, optimization time, 0
Random seed, 40, training time, 3498.4224581718445, optimization time, 0
Random seed, 16, training time, 3646.156606912613, optimization time, 0
Random seed, 19, training time, 3688.3800191879272, optimization time, 0
Random seed, 18, training time, 3601.5124650001526, optimization time, 0
Random seed, 50, training time, 3568.206578016281, optimization time, 0
Random seed, 7, training time, 3669.26771402359, optimization time, 0
Random seed, 22, training time, 3691.4044468402863, optimization time, 0
Random seed, 29, training time, 3717.6981394290924, optimization time, 0
Random seed, 28, training time, 3712.3351345062256, optimization time, 0
Random seed, 11, training time, 3884.4983608722687, optimization time, 0
Random seed, 33, training time, 3798.7699098587036, optimization time, 0
Random seed, 30, training time, 3901.5280389785767, optimization time, 0
Random seed, 46, training time, 3910.9954221248627, optimization time, 0
Random seed, 20, training time, 4038.6931960582733, optimization time, 0
Random seed, 31, training time, 4396.31592297554, optimization time, 0
Random seed, 14, training time, 4842.448970079422, optimization time, 0
