Random seed, 12, training time, 91.91308569908142, optimization time, 734.0109782218933
Random seed, 1, training time, 137.46629929542542, optimization time, 835.11385846138
Random seed, 28, training time, 83.28271579742432, optimization time, 909.3132843971252
Random seed, 16, training time, 103.40994882583618, optimization time, 958.6487090587616
Random seed, 19, training time, 72.09657311439514, optimization time, 999.7400827407837
Random seed, 10, training time, 108.54344272613525, optimization time, 1053.2604129314423
Random seed, 17, training time, 96.45082497596741, optimization time, 1085.05526804924
Random seed, 7, training time, 118.28642749786377, optimization time, 1116.8842525482178
Random seed, 20, training time, 98.87919807434082, optimization time, 1156.5664749145508
Random seed, 13, training time, 68.64682602882385, optimization time, 1200.6658463478088
Random seed, 30, training time, 90.15696239471436, optimization time, 1222.1063647270203
Random seed, 2, training time, 68.96321535110474, optimization time, 1296.0221617221832
Random seed, 23, training time, 81.60767364501953, optimization time, 1299.4969022274017
Random seed, 5, training time, 107.4482741355896, optimization time, 1282.0603623390198
Random seed, 6, training time, 145.9405517578125, optimization time, 1322.4501378536224
Random seed, 27, training time, 96.77515745162964, optimization time, 1386.2432436943054
Random seed, 3, training time, 95.21695685386658, optimization time, 1396.2909049987793
Random seed, 14, training time, 86.6318154335022, optimization time, 1426.611840248108
Random seed, 9, training time, 167.38164114952087, optimization time, 1424.9755926132202
Random seed, 8, training time, 72.46976494789124, optimization time, 1493.3392984867096
Random seed, 18, training time, 102.33147168159485, optimization time, 1529.4178352355957
Random seed, 21, training time, 126.32133054733276, optimization time, 1617.316394329071
Random seed, 29, training time, 113.333660364151, optimization time, 1734.4026300907135
Random seed, 11, training time, 100.71460819244385, optimization time, 1800.666902065277
Random seed, 15, training time, 115.10082817077637, optimization time, 1829.239795923233
Random seed, 4, training time, 116.4047417640686, optimization time, 1873.0072906017303
Random seed, 22, training time, 147.93877935409546, optimization time, 2584.476154088974
