Random seed, 34, training time, 3809.7699012756348, optimization time, 0
Random seed, 17, training time, 4175.768501996994, optimization time, 0
Random seed, 43, training time, 4083.828761100769, optimization time, 0
Random seed, 5, training time, 4193.634840726852, optimization time, 0
Random seed, 27, training time, 4321.359690666199, optimization time, 0
Random seed, 4, training time, 4312.339204549789, optimization time, 0
Random seed, 40, training time, 4268.671907424927, optimization time, 0
Random seed, 15, training time, 4316.617893457413, optimization time, 0
Random seed, 33, training time, 4352.22864317894, optimization time, 0
Random seed, 45, training time, 4329.028636932373, optimization time, 0
Random seed, 32, training time, 4384.726524353027, optimization time, 0
Random seed, 41, training time, 4383.0284724235535, optimization time, 0
Random seed, 25, training time, 4425.49907875061, optimization time, 0
Random seed, 37, training time, 4481.20202755928, optimization time, 0
Random seed, 44, training time, 4522.305595874786, optimization time, 0
Random seed, 18, training time, 4605.04482960701, optimization time, 0
Random seed, 9, training time, 4595.944300174713, optimization time, 0
Random seed, 22, training time, 4605.8737807273865, optimization time, 0
Random seed, 47, training time, 4643.921580553055, optimization time, 0
Random seed, 16, training time, 4727.867014169693, optimization time, 0
Random seed, 11, training time, 4715.053229570389, optimization time, 0
Random seed, 35, training time, 4760.80771780014, optimization time, 0
Random seed, 36, training time, 4757.731423139572, optimization time, 0
Random seed, 49, training time, 4712.696662664413, optimization time, 0
Random seed, 46, training time, 4735.830090761185, optimization time, 0
Random seed, 6, training time, 4832.16144657135, optimization time, 0
Random seed, 42, training time, 4813.399268388748, optimization time, 0
Random seed, 38, training time, 4899.458275794983, optimization time, 0
Random seed, 13, training time, 4960.970210552216, optimization time, 0
Random seed, 1, training time, 4978.560782670975, optimization time, 0
Random seed, 24, training time, 5003.822318792343, optimization time, 0
Random seed, 28, training time, 5035.882320404053, optimization time, 0
Random seed, 12, training time, 5101.014992713928, optimization time, 0
Random seed, 48, training time, 5067.672406435013, optimization time, 0
Random seed, 2, training time, 5260.053098201752, optimization time, 0
Random seed, 21, training time, 5218.398708581924, optimization time, 0
Random seed, 23, training time, 5293.341075181961, optimization time, 0
Random seed, 26, training time, 5263.753154754639, optimization time, 0
Random seed, 20, training time, 5245.967686414719, optimization time, 0
Random seed, 19, training time, 5325.705936908722, optimization time, 0
Random seed, 8, training time, 5382.701052427292, optimization time, 0
Random seed, 39, training time, 5366.817555904388, optimization time, 0
Random seed, 10, training time, 5491.853476285934, optimization time, 0
Random seed, 50, training time, 5504.3779237270355, optimization time, 0
Random seed, 7, training time, 5627.911277770996, optimization time, 0
Random seed, 29, training time, 5632.78523516655, optimization time, 0
Random seed, 14, training time, 6107.225540876389, optimization time, 0
Random seed, 3, training time, 6212.885463237762, optimization time, 0
Random seed, 30, training time, 6215.636444807053, optimization time, 0
Random seed, 31, training time, 6871.146740436554, optimization time, 0
