Random seed, 34, training time, 34769.97020840645, optimization time, 0
Random seed, 32, training time, 41544.88198542595, optimization time, 0
Random seed, 49, training time, 43431.48460865021, optimization time, 0
Random seed, 17, training time, 49449.08087682724, optimization time, 0
Random seed, 41, training time, 49711.57063341141, optimization time, 0
Random seed, 43, training time, 51613.29488539696, optimization time, 0
Random seed, 5, training time, 51906.85072207451, optimization time, 0
Random seed, 33, training time, 52027.581612586975, optimization time, 0
Random seed, 45, training time, 55635.678013801575, optimization time, 0
Random seed, 15, training time, 56278.677552461624, optimization time, 0
Random seed, 40, training time, 56486.03179526329, optimization time, 0
Random seed, 37, training time, 56575.3648416996, optimization time, 0
Random seed, 25, training time, 58178.24045085907, optimization time, 0
Random seed, 47, training time, 58115.48825907707, optimization time, 0
Random seed, 44, training time, 62636.9851205349, optimization time, 0
Random seed, 11, training time, 63259.84305047989, optimization time, 0
Random seed, 4, training time, 64834.714596271515, optimization time, 0
Random seed, 9, training time, 66459.00897336006, optimization time, 0
Random seed, 13, training time, 67576.75449609756, optimization time, 0
Random seed, 19, training time, 67761.13461065292, optimization time, 0
Random seed, 50, training time, 68195.24250936508, optimization time, 0
Random seed, 6, training time, 68289.25990986824, optimization time, 0
Random seed, 18, training time, 68571.8948392868, optimization time, 0
Random seed, 26, training time, 68857.93802905083, optimization time, 0
Random seed, 36, training time, 69559.99461650848, optimization time, 0
Random seed, 22, training time, 69825.92853689194, optimization time, 0
Random seed, 42, training time, 70551.11331629753, optimization time, 0
Random seed, 14, training time, 72311.48901581764, optimization time, 0
Random seed, 24, training time, 73097.70962572098, optimization time, 0
Random seed, 30, training time, 73697.39537668228, optimization time, 0
Random seed, 16, training time, 73869.48332452774, optimization time, 0
Random seed, 23, training time, 74221.87184691429, optimization time, 0
Random seed, 48, training time, 75104.98111701012, optimization time, 0
Random seed, 35, training time, 77394.95203757286, optimization time, 0
Random seed, 20, training time, 77812.70836353302, optimization time, 0
Random seed, 3, training time, 78092.75194835663, optimization time, 0
Random seed, 38, training time, 78692.59799265862, optimization time, 0
Random seed, 12, training time, 79970.77523779869, optimization time, 0
Random seed, 21, training time, 82385.54229998589, optimization time, 0
Random seed, 8, training time, 84222.44142961502, optimization time, 0
Random seed, 10, training time, 88561.94758534431, optimization time, 0
Random seed, 28, training time, 89504.00421643257, optimization time, 0
Random seed, 39, training time, 91683.35794329643, optimization time, 0
Random seed, 29, training time, 99934.48095798492, optimization time, 0
Random seed, 2, training time, 101754.23131847382, optimization time, 0
Random seed, 7, training time, 109245.78843855858, optimization time, 0
Random seed, 31, training time, 120101.02029156685, optimization time, 0
