Random seed, 36, training time, 9310.550147294998, optimization time, 0
Random seed, 10, training time, 12522.015926837921, optimization time, 0
Random seed, 43, training time, 13077.02829837799, optimization time, 0
Random seed, 26, training time, 14826.19450545311, optimization time, 0
Random seed, 17, training time, 14757.015379428864, optimization time, 0
Random seed, 45, training time, 14725.667372226715, optimization time, 0
Random seed, 9, training time, 15599.709723472595, optimization time, 0
Random seed, 13, training time, 15436.433156728745, optimization time, 0
Random seed, 6, training time, 15646.66031217575, optimization time, 0
Random seed, 35, training time, 16928.07059931755, optimization time, 0
Random seed, 49, training time, 17004.99270272255, optimization time, 0
Random seed, 15, training time, 17517.66579890251, optimization time, 0
Random seed, 24, training time, 17517.662617206573, optimization time, 0
Random seed, 41, training time, 17265.06295156479, optimization time, 0
Random seed, 23, training time, 18041.36571931839, optimization time, 0
Random seed, 34, training time, 19019.248411417007, optimization time, 0
Random seed, 5, training time, 19707.664849996567, optimization time, 0
Random seed, 47, training time, 19335.367341518402, optimization time, 0
Random seed, 37, training time, 19528.569142103195, optimization time, 0
Random seed, 42, training time, 19739.860458612442, optimization time, 0
Random seed, 21, training time, 20167.447058677673, optimization time, 0
Random seed, 31, training time, 20544.259011268616, optimization time, 0
Random seed, 14, training time, 20565.491342306137, optimization time, 0
Random seed, 19, training time, 20601.918635606766, optimization time, 0
Random seed, 3, training time, 21407.476567983627, optimization time, 0
Random seed, 8, training time, 21478.23317027092, optimization time, 0
Random seed, 4, training time, 21547.052938699722, optimization time, 0
Random seed, 18, training time, 21309.43779873848, optimization time, 0
Random seed, 50, training time, 21308.158039569855, optimization time, 0
Random seed, 39, training time, 21439.688788414, optimization time, 0
Random seed, 32, training time, 21679.45061993599, optimization time, 0
Random seed, 38, training time, 22175.26449918747, optimization time, 0
Random seed, 25, training time, 22537.130833864212, optimization time, 0
Random seed, 12, training time, 22636.10996365547, optimization time, 0
Random seed, 27, training time, 22633.7962577343, optimization time, 0
Random seed, 1, training time, 24363.7421438694, optimization time, 0
Random seed, 22, training time, 24234.10712480545, optimization time, 0
Random seed, 28, training time, 24305.816177606583, optimization time, 0
Random seed, 2, training time, 24969.336552858353, optimization time, 0
Random seed, 40, training time, 24532.03574156761, optimization time, 0
Random seed, 7, training time, 25298.778507709503, optimization time, 0
Random seed, 44, training time, 26428.915822982788, optimization time, 0
Random seed, 48, training time, 26963.156791210175, optimization time, 0
Random seed, 30, training time, 27400.074125766754, optimization time, 0
Random seed, 33, training time, 27727.11051940918, optimization time, 0
Random seed, 16, training time, 29088.62385702133, optimization time, 0
Random seed, 11, training time, 29204.22852897644, optimization time, 0
