Random seed, 26, training time, 2456.15691781044, optimization time, 0
Random seed, 36, training time, 2515.120938539505, optimization time, 0
Random seed, 10, training time, 2876.9810123443604, optimization time, 0
Random seed, 17, training time, 2937.103605747223, optimization time, 0
Random seed, 13, training time, 2904.881403684616, optimization time, 0
Random seed, 6, training time, 2972.719739675522, optimization time, 0
Random seed, 15, training time, 2964.8502299785614, optimization time, 0
Random seed, 2, training time, 3082.6690289974213, optimization time, 0
Random seed, 45, training time, 3003.149445295334, optimization time, 0
Random seed, 24, training time, 3070.7113416194916, optimization time, 0
Random seed, 43, training time, 3034.4900410175323, optimization time, 0
Random seed, 47, training time, 3084.573365211487, optimization time, 0
Random seed, 3, training time, 3188.3082439899445, optimization time, 0
Random seed, 4, training time, 3164.3634855747223, optimization time, 0
Random seed, 35, training time, 3089.2177164554596, optimization time, 0
Random seed, 5, training time, 3206.7372970581055, optimization time, 0
Random seed, 34, training time, 3115.888019323349, optimization time, 0
Random seed, 49, training time, 3088.0553669929504, optimization time, 0
Random seed, 8, training time, 3266.612535715103, optimization time, 0
Random seed, 31, training time, 3220.119446516037, optimization time, 0
Random seed, 9, training time, 3222.6907348632812, optimization time, 0
Random seed, 37, training time, 3225.574868917465, optimization time, 0
Random seed, 48, training time, 3292.3682565689087, optimization time, 0
Random seed, 41, training time, 3248.271338701248, optimization time, 0
Random seed, 27, training time, 3344.7575113773346, optimization time, 0
Random seed, 23, training time, 3389.2343487739563, optimization time, 0
Random seed, 19, training time, 3439.121158361435, optimization time, 0
Random seed, 16, training time, 3455.629590511322, optimization time, 0
Random seed, 21, training time, 3423.760898590088, optimization time, 0
Random seed, 32, training time, 3427.9780843257904, optimization time, 0
Random seed, 38, training time, 3440.7475323677063, optimization time, 0
Random seed, 14, training time, 3472.8729207515717, optimization time, 0
Random seed, 39, training time, 3421.8881204128265, optimization time, 0
Random seed, 25, training time, 3478.0851905345917, optimization time, 0
Random seed, 1, training time, 3570.9113590717316, optimization time, 0
Random seed, 40, training time, 3485.626222848892, optimization time, 0
Random seed, 42, training time, 3564.004955291748, optimization time, 0
Random seed, 50, training time, 3511.303465604782, optimization time, 0
Random seed, 12, training time, 3662.645006418228, optimization time, 0
Random seed, 22, training time, 3643.4262566566467, optimization time, 0
Random seed, 7, training time, 3724.876936197281, optimization time, 0
Random seed, 29, training time, 3715.1789071559906, optimization time, 0
Random seed, 20, training time, 3763.383120536804, optimization time, 0
Random seed, 30, training time, 3765.441418647766, optimization time, 0
Random seed, 28, training time, 3720.3485867977142, optimization time, 0
Random seed, 18, training time, 3765.5663964748383, optimization time, 0
Random seed, 11, training time, 3861.679170846939, optimization time, 0
Random seed, 33, training time, 3830.363176345825, optimization time, 0
Random seed, 46, training time, 3890.465040922165, optimization time, 0
Random seed, 44, training time, 4885.822500705719, optimization time, 0
