Random seed, 32, training time, 38901.646010160446, optimization time, 0
Random seed, 49, training time, 43155.97315907478, optimization time, 0
Random seed, 27, training time, 47886.04624438286, optimization time, 0
Random seed, 41, training time, 48829.47064161301, optimization time, 0
Random seed, 43, training time, 49980.98070883751, optimization time, 0
Random seed, 17, training time, 51547.688183546066, optimization time, 0
Random seed, 5, training time, 51345.69208550453, optimization time, 0
Random seed, 25, training time, 54845.72634720802, optimization time, 0
Random seed, 40, training time, 55078.88726711273, optimization time, 0
Random seed, 15, training time, 57066.09398603439, optimization time, 0
Random seed, 45, training time, 56933.663932561874, optimization time, 0
Random seed, 37, training time, 57399.94617533684, optimization time, 0
Random seed, 9, training time, 61904.35788011551, optimization time, 0
Random seed, 4, training time, 63596.819145679474, optimization time, 0
Random seed, 6, training time, 63800.565494298935, optimization time, 0
Random seed, 26, training time, 64416.3214404583, optimization time, 0
Random seed, 50, training time, 64933.45707321167, optimization time, 0
Random seed, 44, training time, 65660.18583464622, optimization time, 0
Random seed, 22, training time, 66118.09150505066, optimization time, 0
Random seed, 11, training time, 66326.88744330406, optimization time, 0
Random seed, 36, training time, 66947.6069393158, optimization time, 0
Random seed, 19, training time, 66957.8493950367, optimization time, 0
Random seed, 42, training time, 67782.63743758202, optimization time, 0
Random seed, 46, training time, 67857.0344016552, optimization time, 0
Random seed, 18, training time, 69292.42434167862, optimization time, 0
Random seed, 48, training time, 69916.84039902687, optimization time, 0
Random seed, 13, training time, 71044.81399035454, optimization time, 0
Random seed, 1, training time, 70951.15412569046, optimization time, 0
Random seed, 16, training time, 73320.77466535568, optimization time, 0
Random seed, 30, training time, 73422.95773172379, optimization time, 0
Random seed, 23, training time, 73803.31289434433, optimization time, 0
Random seed, 24, training time, 74061.89046025276, optimization time, 0
Random seed, 3, training time, 74139.12817931175, optimization time, 0
Random seed, 14, training time, 75169.77807307243, optimization time, 0
Random seed, 20, training time, 75353.58594632149, optimization time, 0
Random seed, 35, training time, 77506.98297715187, optimization time, 0
Random seed, 8, training time, 79173.13751387596, optimization time, 0
Random seed, 47, training time, 79425.51399946213, optimization time, 0
Random seed, 21, training time, 81046.87407684326, optimization time, 0
Random seed, 12, training time, 81859.1052043438, optimization time, 0
Random seed, 38, training time, 83448.7036306858, optimization time, 0
Random seed, 28, training time, 86237.64411115646, optimization time, 0
Random seed, 39, training time, 87984.66907119751, optimization time, 0
Random seed, 10, training time, 92050.55693817139, optimization time, 0
Random seed, 2, training time, 101441.55162620544, optimization time, 0
Random seed, 29, training time, 102863.12339043617, optimization time, 0
Random seed, 7, training time, 102999.85682439804, optimization time, 0
Random seed, 31, training time, 119688.51580142975, optimization time, 0
