Random seed, 34, training time, 3847.9245686531067, optimization time, 0
Random seed, 17, training time, 4096.144082069397, optimization time, 0
Random seed, 27, training time, 4301.947922468185, optimization time, 0
Random seed, 4, training time, 4389.644704341888, optimization time, 0
Random seed, 5, training time, 4442.374239206314, optimization time, 0
Random seed, 15, training time, 4444.913512229919, optimization time, 0
Random seed, 33, training time, 4388.046204328537, optimization time, 0
Random seed, 43, training time, 4344.003854751587, optimization time, 0
Random seed, 41, training time, 4395.0731320381165, optimization time, 0
Random seed, 32, training time, 4434.337130308151, optimization time, 0
Random seed, 9, training time, 4584.656420946121, optimization time, 0
Random seed, 22, training time, 4578.593350172043, optimization time, 0
Random seed, 25, training time, 4521.148994684219, optimization time, 0
Random seed, 45, training time, 4518.238877534866, optimization time, 0
Random seed, 40, training time, 4536.477323293686, optimization time, 0
Random seed, 6, training time, 4728.662825345993, optimization time, 0
Random seed, 37, training time, 4545.473438739777, optimization time, 0
Random seed, 44, training time, 4624.674711465836, optimization time, 0
Random seed, 16, training time, 4753.133832216263, optimization time, 0
Random seed, 11, training time, 4786.145841121674, optimization time, 0
Random seed, 49, training time, 4588.330890893936, optimization time, 0
Random seed, 47, training time, 4671.379078388214, optimization time, 0
Random seed, 36, training time, 4734.025119066238, optimization time, 0
Random seed, 24, training time, 4770.571333408356, optimization time, 0
Random seed, 1, training time, 4897.9163155555725, optimization time, 0
Random seed, 35, training time, 4805.692154169083, optimization time, 0
Random seed, 46, training time, 4728.018234014511, optimization time, 0
Random seed, 13, training time, 4923.14569234848, optimization time, 0
Random seed, 2, training time, 5002.5746529102325, optimization time, 0
Random seed, 23, training time, 5045.001778841019, optimization time, 0
Random seed, 12, training time, 5175.789729118347, optimization time, 0
Random seed, 42, training time, 4950.4980528354645, optimization time, 0
Random seed, 21, training time, 5088.49466753006, optimization time, 0
Random seed, 26, training time, 5109.835248947144, optimization time, 0
Random seed, 28, training time, 5148.072538137436, optimization time, 0
Random seed, 48, training time, 5082.625565767288, optimization time, 0
Random seed, 19, training time, 5235.436953544617, optimization time, 0
Random seed, 8, training time, 5277.865183830261, optimization time, 0
Random seed, 20, training time, 5244.973912715912, optimization time, 0
Random seed, 38, training time, 5266.2561020851135, optimization time, 0
Random seed, 10, training time, 5522.809010267258, optimization time, 0
Random seed, 39, training time, 5425.12620472908, optimization time, 0
Random seed, 7, training time, 5600.512167692184, optimization time, 0
Random seed, 50, training time, 5462.993385314941, optimization time, 0
Random seed, 29, training time, 5685.893800497055, optimization time, 0
Random seed, 3, training time, 6168.6044454574585, optimization time, 0
Random seed, 14, training time, 6120.901854753494, optimization time, 0
Random seed, 30, training time, 6206.873435020447, optimization time, 0
Random seed, 18, training time, 6459.044865131378, optimization time, 0
Random seed, 31, training time, 7104.440577983856, optimization time, 0
