Random seed, 36, training time, 9141.5396463871, optimization time, 0
Random seed, 43, training time, 12952.157454252243, optimization time, 0
Random seed, 10, training time, 13329.062556505203, optimization time, 0
Random seed, 26, training time, 14062.318049192429, optimization time, 0
Random seed, 45, training time, 14069.222952842712, optimization time, 0
Random seed, 17, training time, 14228.466992855072, optimization time, 0
Random seed, 6, training time, 14919.376266241074, optimization time, 0
Random seed, 35, training time, 16542.92306637764, optimization time, 0
Random seed, 24, training time, 16829.87680697441, optimization time, 0
Random seed, 9, training time, 16775.09578537941, optimization time, 0
Random seed, 15, training time, 17031.270720243454, optimization time, 0
Random seed, 13, training time, 17073.86129641533, optimization time, 0
Random seed, 41, training time, 17095.933601140976, optimization time, 0
Random seed, 34, training time, 18216.866352319717, optimization time, 0
Random seed, 23, training time, 18504.46785712242, optimization time, 0
Random seed, 47, training time, 18716.685651540756, optimization time, 0
Random seed, 5, training time, 19053.874269247055, optimization time, 0
Random seed, 21, training time, 19291.516552448273, optimization time, 0
Random seed, 37, training time, 19679.186155557632, optimization time, 0
Random seed, 19, training time, 20145.93085217476, optimization time, 0
Random seed, 27, training time, 20255.822993278503, optimization time, 0
Random seed, 50, training time, 20318.257763147354, optimization time, 0
Random seed, 4, training time, 20783.700679540634, optimization time, 0
Random seed, 31, training time, 21061.190707445145, optimization time, 0
Random seed, 42, training time, 21000.975795030594, optimization time, 0
Random seed, 3, training time, 21287.896282672882, optimization time, 0
Random seed, 39, training time, 21190.75905227661, optimization time, 0
Random seed, 18, training time, 21159.252435207367, optimization time, 0
Random seed, 32, training time, 21476.338149785995, optimization time, 0
Random seed, 38, training time, 21709.29166483879, optimization time, 0
Random seed, 8, training time, 21977.020716428757, optimization time, 0
Random seed, 14, training time, 22235.505045175552, optimization time, 0
Random seed, 25, training time, 22300.39673089981, optimization time, 0
Random seed, 22, training time, 23181.04665493965, optimization time, 0
Random seed, 1, training time, 24161.27039217949, optimization time, 0
Random seed, 28, training time, 24285.308334827423, optimization time, 0
Random seed, 40, training time, 24419.477029561996, optimization time, 0
Random seed, 12, training time, 24462.780069112778, optimization time, 0
Random seed, 7, training time, 25496.0647919178, optimization time, 0
Random seed, 48, training time, 26741.781021356583, optimization time, 0
Random seed, 44, training time, 26818.111182451248, optimization time, 0
Random seed, 33, training time, 27059.573565483093, optimization time, 0
Random seed, 30, training time, 27560.435704946518, optimization time, 0
Random seed, 46, training time, 28625.24036026001, optimization time, 0
Random seed, 16, training time, 29442.634895324707, optimization time, 0
Random seed, 11, training time, 30998.069556474686, optimization time, 0
Random seed, 20, training time, 32162.319333791733, optimization time, 0
Random seed, 2, training time, 32984.72822642326, optimization time, 0
