Random seed, 26, training time, 84.69242143630981, optimization time, 518.3518941402435
Random seed, 12, training time, 92.9768443107605, optimization time, 702.1200017929077
Random seed, 1, training time, 149.07956528663635, optimization time, 816.1498084068298
Random seed, 28, training time, 81.3378746509552, optimization time, 874.3929057121277
Random seed, 9, training time, 110.8732430934906, optimization time, 943.4904172420502
Random seed, 16, training time, 106.6277174949646, optimization time, 965.0078873634338
Random seed, 10, training time, 106.55845856666565, optimization time, 985.9109647274017
Random seed, 19, training time, 75.97089552879333, optimization time, 1032.191208600998
Random seed, 17, training time, 96.54416227340698, optimization time, 1079.220052242279
Random seed, 7, training time, 117.27233505249023, optimization time, 1081.4047243595123
Random seed, 5, training time, 98.20327568054199, optimization time, 1106.711284160614
Random seed, 24, training time, 120.59315037727356, optimization time, 1050.4804136753082
Random seed, 6, training time, 130.82749438285828, optimization time, 1142.58247256279
Random seed, 13, training time, 71.79810380935669, optimization time, 1215.0455582141876
Random seed, 30, training time, 93.4002046585083, optimization time, 1191.896921634674
Random seed, 20, training time, 107.28173112869263, optimization time, 1170.7210087776184
Random seed, 23, training time, 78.43645405769348, optimization time, 1217.2407896518707
Random seed, 2, training time, 67.18200588226318, optimization time, 1279.531346321106
Random seed, 8, training time, 69.00569081306458, optimization time, 1428.2012631893158
Random seed, 27, training time, 103.61992692947388, optimization time, 1410.0878455638885
Random seed, 14, training time, 86.71488237380981, optimization time, 1452.5192983150482
Random seed, 25, training time, 89.93821310997009, optimization time, 1523.1524069309235
Random seed, 18, training time, 111.93860507011414, optimization time, 1601.8118793964386
Random seed, 21, training time, 129.19514060020447, optimization time, 1638.0321698188782
Random seed, 4, training time, 110.67456412315369, optimization time, 1722.9566733837128
Random seed, 11, training time, 96.08681607246399, optimization time, 1742.248206615448
Random seed, 29, training time, 120.79716873168945, optimization time, 1774.9733650684357
Random seed, 15, training time, 122.68043780326843, optimization time, 1881.343234539032
Random seed, 3, training time, 138.42725825309753, optimization time, 1966.2616443634033
Random seed, 22, training time, 133.3294713497162, optimization time, 2369.0588731765747
