Random seed, 34, training time, 88.00193858146667, optimization time, 2011.4010672569275
Random seed, 41, training time, 83.59211540222168, optimization time, 2115.7505428791046
Random seed, 27, training time, 76.06147623062134, optimization time, 2123.430255174637
Random seed, 43, training time, 93.16232132911682, optimization time, 2284.3737330436707
Random seed, 33, training time, 86.26402926445007, optimization time, 2329.7829859256744
Random seed, 15, training time, 90.88242745399475, optimization time, 2354.276629447937
Random seed, 49, training time, 96.20064210891724, optimization time, 2344.8954088687897
Random seed, 13, training time, 92.03517246246338, optimization time, 2458.4335141181946
Random seed, 45, training time, 86.8460054397583, optimization time, 2473.500918865204
Random seed, 36, training time, 87.17145276069641, optimization time, 2497.069596529007
Random seed, 5, training time, 88.55747246742249, optimization time, 2484.098440170288
Random seed, 25, training time, 84.5095705986023, optimization time, 2427.772081375122
Random seed, 40, training time, 81.24277710914612, optimization time, 2502.8111686706543
Random seed, 35, training time, 95.55385398864746, optimization time, 2499.9932334423065
Random seed, 37, training time, 75.43308210372925, optimization time, 2530.208896636963
Random seed, 46, training time, 90.67391514778137, optimization time, 2530.3441219329834
Random seed, 9, training time, 82.24160575866699, optimization time, 2564.790487766266
Random seed, 22, training time, 94.31525301933289, optimization time, 2573.279391527176
Random seed, 16, training time, 93.42285084724426, optimization time, 2509.4132730960846
Random seed, 18, training time, 97.98456716537476, optimization time, 2581.360339164734
Random seed, 44, training time, 89.313063621521, optimization time, 2557.3861281871796
Random seed, 32, training time, 114.52080655097961, optimization time, 2649.815726041794
Random seed, 4, training time, 93.83206272125244, optimization time, 2626.613471031189
Random seed, 42, training time, 86.53873705863953, optimization time, 2617.115465402603
Random seed, 24, training time, 97.31959462165833, optimization time, 2592.406198978424
Random seed, 47, training time, 86.82514572143555, optimization time, 2703.558025121689
Random seed, 1, training time, 87.86467456817627, optimization time, 2774.088711977005
Random seed, 21, training time, 102.8086302280426, optimization time, 2815.7313103675842
Random seed, 12, training time, 85.42297077178955, optimization time, 2826.1459777355194
Random seed, 50, training time, 104.77629065513611, optimization time, 2805.493643283844
Random seed, 19, training time, 86.615713596344, optimization time, 2824.0237262248993
Random seed, 11, training time, 86.83073425292969, optimization time, 2888.8460297584534
Random seed, 30, training time, 77.17863082885742, optimization time, 2930.3165261745453
Random seed, 6, training time, 92.59520125389099, optimization time, 2933.4112372398376
Random seed, 28, training time, 88.01597046852112, optimization time, 2882.6938054561615
Random seed, 14, training time, 85.45726132392883, optimization time, 2925.402964115143
Random seed, 20, training time, 86.91866755485535, optimization time, 2983.783793449402
Random seed, 48, training time, 96.15237307548523, optimization time, 2963.9196231365204
Random seed, 8, training time, 91.92675805091858, optimization time, 2982.5371754169464
Random seed, 38, training time, 91.79168438911438, optimization time, 2976.7936551570892
Random seed, 10, training time, 104.66706657409668, optimization time, 3026.616958618164
Random seed, 23, training time, 101.38254857063293, optimization time, 3048.111205101013
Random seed, 39, training time, 103.58687686920166, optimization time, 3094.973562002182
Random seed, 2, training time, 94.52347302436829, optimization time, 3134.5140171051025
Random seed, 17, training time, 126.24046325683594, optimization time, 3105.594750404358
Random seed, 3, training time, 89.00740933418274, optimization time, 3101.859258413315
Random seed, 7, training time, 95.15403270721436, optimization time, 3123.956340789795
Random seed, 29, training time, 93.5394058227539, optimization time, 3191.731625318527
Random seed, 26, training time, 96.36413168907166, optimization time, 3331.1487534046173
Random seed, 31, training time, 96.62586259841919, optimization time, 3842.0130503177643
