Random seed, 26, training time, 2561.372864484787, optimization time, 0
Random seed, 36, training time, 2597.9618604183197, optimization time, 0
Random seed, 10, training time, 2853.621449947357, optimization time, 0
Random seed, 13, training time, 2879.430732011795, optimization time, 0
Random seed, 24, training time, 2871.3993179798126, optimization time, 0
Random seed, 17, training time, 2926.633415222168, optimization time, 0
Random seed, 6, training time, 2996.2015855312347, optimization time, 0
Random seed, 45, training time, 2980.59982585907, optimization time, 0
Random seed, 43, training time, 3024.568733215332, optimization time, 0
Random seed, 35, training time, 3102.9054234027863, optimization time, 0
Random seed, 47, training time, 3097.220801115036, optimization time, 0
Random seed, 5, training time, 3177.421582221985, optimization time, 0
Random seed, 9, training time, 3124.5845732688904, optimization time, 0
Random seed, 2, training time, 3220.2254917621613, optimization time, 0
Random seed, 31, training time, 3163.015862464905, optimization time, 0
Random seed, 8, training time, 3176.351695537567, optimization time, 0
Random seed, 3, training time, 3234.946076631546, optimization time, 0
Random seed, 4, training time, 3246.7263975143433, optimization time, 0
Random seed, 25, training time, 3218.0025401115417, optimization time, 0
Random seed, 49, training time, 3230.3955125808716, optimization time, 0
Random seed, 41, training time, 3250.1891329288483, optimization time, 0
Random seed, 32, training time, 3377.265036344528, optimization time, 0
Random seed, 27, training time, 3366.5579030513763, optimization time, 0
Random seed, 37, training time, 3346.649199962616, optimization time, 0
Random seed, 48, training time, 3429.5970396995544, optimization time, 0
Random seed, 14, training time, 3465.118732213974, optimization time, 0
Random seed, 21, training time, 3428.846435546875, optimization time, 0
Random seed, 44, training time, 3455.4864590168, optimization time, 0
Random seed, 42, training time, 3436.3470413684845, optimization time, 0
Random seed, 38, training time, 3499.4678676128387, optimization time, 0
Random seed, 39, training time, 3471.55082321167, optimization time, 0
Random seed, 16, training time, 3584.070816040039, optimization time, 0
Random seed, 1, training time, 3572.4500427246094, optimization time, 0
Random seed, 12, training time, 3576.7044970989227, optimization time, 0
Random seed, 40, training time, 3521.3034563064575, optimization time, 0
Random seed, 19, training time, 3645.563300848007, optimization time, 0
Random seed, 50, training time, 3519.769074201584, optimization time, 0
Random seed, 28, training time, 3536.9396052360535, optimization time, 0
Random seed, 18, training time, 3607.103043794632, optimization time, 0
Random seed, 23, training time, 3672.7235808372498, optimization time, 0
Random seed, 30, training time, 3739.72847533226, optimization time, 0
Random seed, 7, training time, 3764.3597071170807, optimization time, 0
Random seed, 29, training time, 3748.615308523178, optimization time, 0
Random seed, 11, training time, 3846.845281124115, optimization time, 0
Random seed, 33, training time, 3886.644472837448, optimization time, 0
Random seed, 46, training time, 3926.587976694107, optimization time, 0
Random seed, 22, training time, 3967.714827299118, optimization time, 0
Random seed, 20, training time, 4016.798004388809, optimization time, 0
