Random seed, 12, training time, 6169.852184057236, optimization time, 0
Random seed, 19, training time, 6091.421347141266, optimization time, 0
Random seed, 13, training time, 7082.956632375717, optimization time, 0
Random seed, 17, training time, 7393.202675580978, optimization time, 0
Random seed, 30, training time, 7474.803386688232, optimization time, 0
Random seed, 26, training time, 7988.174924850464, optimization time, 0
Random seed, 7, training time, 7831.015422821045, optimization time, 0
Random seed, 28, training time, 8186.800094842911, optimization time, 0
Random seed, 23, training time, 8577.597956895828, optimization time, 0
Random seed, 5, training time, 9491.02312207222, optimization time, 0
Random seed, 9, training time, 10518.752686738968, optimization time, 0
Random seed, 20, training time, 10554.656922340393, optimization time, 0
Random seed, 16, training time, 10854.71411061287, optimization time, 0
Random seed, 10, training time, 10813.993974208832, optimization time, 0
Random seed, 6, training time, 11018.96705698967, optimization time, 0
Random seed, 2, training time, 11838.285944461823, optimization time, 0
Random seed, 1, training time, 12190.432660341263, optimization time, 0
Random seed, 24, training time, 12109.119539022446, optimization time, 0
Random seed, 25, training time, 12347.613507509232, optimization time, 0
Random seed, 27, training time, 12892.268027305603, optimization time, 0
Random seed, 14, training time, 12923.386459827423, optimization time, 0
Random seed, 29, training time, 12843.534631490707, optimization time, 0
Random seed, 11, training time, 13761.18365430832, optimization time, 0
Random seed, 3, training time, 14706.43372631073, optimization time, 0
Random seed, 4, training time, 15131.586597442627, optimization time, 0
Random seed, 8, training time, 17763.168848752975, optimization time, 0
Random seed, 15, training time, 20910.190989494324, optimization time, 0
Random seed, 21, training time, 22949.327941417694, optimization time, 0
Random seed, 22, training time, 42352.98279118538, optimization time, 0
