Random seed, 36, training time, 95.98363375663757, optimization time, 1344.2087080478668
Random seed, 41, training time, 81.93849539756775, optimization time, 1368.1670770645142
Random seed, 17, training time, 93.05564165115356, optimization time, 1564.4491620063782
Random seed, 3, training time, 93.02161693572998, optimization time, 1824.1101994514465
Random seed, 10, training time, 80.42674040794373, optimization time, 1816.3852186203003
Random seed, 13, training time, 76.56309056282043, optimization time, 1821.7800905704498
Random seed, 4, training time, 76.87076950073242, optimization time, 1901.5621056556702
Random seed, 45, training time, 75.36353540420532, optimization time, 1787.8221876621246
Random seed, 34, training time, 65.02344751358032, optimization time, 1861.6605978012085
Random seed, 27, training time, 77.21117877960205, optimization time, 1834.9445679187775
Random seed, 35, training time, 88.3583242893219, optimization time, 1865.127713918686
Random seed, 6, training time, 99.246169090271, optimization time, 1939.0546386241913
Random seed, 32, training time, 69.99058866500854, optimization time, 1885.083627462387
Random seed, 5, training time, 102.14584946632385, optimization time, 1958.8000614643097
Random seed, 23, training time, 78.53836965560913, optimization time, 1910.8455588817596
Random seed, 9, training time, 100.70119571685791, optimization time, 1998.3256530761719
Random seed, 15, training time, 101.33653926849365, optimization time, 1995.279345035553
Random seed, 43, training time, 91.66640067100525, optimization time, 1936.4909386634827
Random seed, 24, training time, 60.264538288116455, optimization time, 2007.4070765972137
Random seed, 31, training time, 71.78842687606812, optimization time, 2030.4445044994354
Random seed, 14, training time, 82.24470496177673, optimization time, 2040.3783748149872
Random seed, 7, training time, 97.17092561721802, optimization time, 2181.580232143402
Random seed, 47, training time, 78.3618483543396, optimization time, 2021.330561876297
Random seed, 39, training time, 70.56633234024048, optimization time, 2104.0642771720886
Random seed, 11, training time, 85.91071486473083, optimization time, 2227.565384864807
Random seed, 1, training time, 93.71866917610168, optimization time, 2245.4030632972717
Random seed, 8, training time, 85.59033465385437, optimization time, 2283.9420199394226
Random seed, 26, training time, 90.81269407272339, optimization time, 2169.743271112442
Random seed, 12, training time, 101.50539517402649, optimization time, 2227.5729179382324
Random seed, 20, training time, 91.20663595199585, optimization time, 2233.21177816391
Random seed, 2, training time, 94.98139715194702, optimization time, 2312.481425523758
Random seed, 18, training time, 73.40794920921326, optimization time, 2259.4211933612823
Random seed, 46, training time, 70.58969855308533, optimization time, 2175.4659695625305
Random seed, 49, training time, 93.88127493858337, optimization time, 2113.6155309677124
Random seed, 25, training time, 95.0956199169159, optimization time, 2243.7482805252075
Random seed, 38, training time, 87.79982805252075, optimization time, 2201.7930159568787
Random seed, 50, training time, 92.61667227745056, optimization time, 2130.1698818206787
Random seed, 22, training time, 90.86323022842407, optimization time, 2279.463873386383
Random seed, 16, training time, 68.94842529296875, optimization time, 2378.5354418754578
Random seed, 40, training time, 81.80723524093628, optimization time, 2276.50590467453
Random seed, 28, training time, 78.70646786689758, optimization time, 2302.300230026245
Random seed, 21, training time, 82.00797319412231, optimization time, 2389.5002586841583
Random seed, 37, training time, 69.26805925369263, optimization time, 2297.1508145332336
Random seed, 44, training time, 93.6648576259613, optimization time, 2341.854219675064
Random seed, 42, training time, 95.14083170890808, optimization time, 2354.830502986908
Random seed, 19, training time, 89.1545159816742, optimization time, 2445.5300018787384
Random seed, 29, training time, 77.73111057281494, optimization time, 2477.353983640671
Random seed, 30, training time, 80.76760768890381, optimization time, 2432.103338241577
Random seed, 33, training time, 70.05435299873352, optimization time, 2558.3192071914673
Random seed, 48, training time, 85.04905295372009, optimization time, 2588.574026107788
