Random seed, 26, training time, 1647.9599437713623
Random seed, 12, training time, 1769.9181916713715
Random seed, 1, training time, 1936.1063253879547
Random seed, 9, training time, 2106.4793095588684
Random seed, 16, training time, 2137.1548068523407
Random seed, 7, training time, 2134.950369119644
Random seed, 13, training time, 2128.1946120262146
Random seed, 19, training time, 2171.1673741340637
Random seed, 17, training time, 2254.5206286907196
Random seed, 28, training time, 2380.6432988643646
Random seed, 10, training time, 2353.7442252635956
Random seed, 20, training time, 2399.8863122463226
Random seed, 23, training time, 2430.911549806595
Random seed, 5, training time, 2477.362781763077
Random seed, 30, training time, 2502.993664264679
Random seed, 14, training time, 2582.7353324890137
Random seed, 6, training time, 2632.5044560432434
Random seed, 24, training time, 2610.9985313415527
Random seed, 2, training time, 2647.9490644931793
Random seed, 25, training time, 2699.8247191905975
Random seed, 27, training time, 2782.5221219062805
Random seed, 8, training time, 2901.8276035785675
Random seed, 11, training time, 2964.808965444565
Random seed, 3, training time, 2999.3152894973755
Random seed, 21, training time, 3171.164372444153
Random seed, 18, training time, 3226.8749129772186
Random seed, 4, training time, 3256.7735772132874
Random seed, 15, training time, 3190.8205540180206
Random seed, 29, training time, 3348.098816394806
Random seed, 22, training time, 3744.204698085785
