Random seed, 26, training time, 126.75477480888367, optimization time, 1369.9896092414856
Random seed, 36, training time, 117.33673214912415, optimization time, 1430.0922911167145
Random seed, 10, training time, 89.43200063705444, optimization time, 1548.7504811286926
Random seed, 6, training time, 93.36328196525574, optimization time, 1668.2597303390503
Random seed, 24, training time, 93.95142126083374, optimization time, 1665.2225461006165
Random seed, 17, training time, 122.87119197845459, optimization time, 1669.6053009033203
Random seed, 13, training time, 98.2139790058136, optimization time, 1690.4274904727936
Random seed, 15, training time, 93.9997787475586, optimization time, 1697.5911767482758
Random seed, 8, training time, 97.9195990562439, optimization time, 1734.8695662021637
Random seed, 34, training time, 108.68654298782349, optimization time, 1708.1366801261902
Random seed, 45, training time, 110.45908498764038, optimization time, 1699.5755729675293
Random seed, 2, training time, 116.06419682502747, optimization time, 1811.128549337387
Random seed, 32, training time, 111.11050581932068, optimization time, 1785.6007630825043
Random seed, 9, training time, 118.7883734703064, optimization time, 1841.6628861427307
Random seed, 35, training time, 118.81231212615967, optimization time, 1797.8945870399475
Random seed, 31, training time, 103.2807023525238, optimization time, 1833.6272480487823
Random seed, 3, training time, 108.59219861030579, optimization time, 1906.3139081001282
Random seed, 43, training time, 125.31642818450928, optimization time, 1805.2111473083496
Random seed, 4, training time, 92.72589254379272, optimization time, 1935.3783955574036
Random seed, 47, training time, 108.98021721839905, optimization time, 1831.7777171134949
Random seed, 41, training time, 104.60729265213013, optimization time, 1884.2592673301697
Random seed, 48, training time, 89.10452008247375, optimization time, 1905.002940416336
Random seed, 37, training time, 102.52189040184021, optimization time, 1958.459098815918
Random seed, 49, training time, 119.77758026123047, optimization time, 1980.1674001216888
Random seed, 12, training time, 95.9548180103302, optimization time, 2047.2438750267029
Random seed, 1, training time, 99.51126718521118, optimization time, 2109.7380871772766
Random seed, 25, training time, 108.77191662788391, optimization time, 2071.717543363571
Random seed, 44, training time, 109.33520174026489, optimization time, 1983.388916015625
Random seed, 23, training time, 119.58941650390625, optimization time, 2109.7464184761047
Random seed, 42, training time, 105.1370689868927, optimization time, 2001.911743402481
Random seed, 27, training time, 119.82873463630676, optimization time, 2066.414134502411
Random seed, 21, training time, 131.0478811264038, optimization time, 2138.8613686561584
Random seed, 38, training time, 110.91967940330505, optimization time, 2149.5333852767944
Random seed, 50, training time, 111.32970142364502, optimization time, 2053.620031118393
Random seed, 39, training time, 106.32810616493225, optimization time, 2116.0719180107117
Random seed, 14, training time, 134.95265746116638, optimization time, 2177.5416939258575
Random seed, 30, training time, 93.19686460494995, optimization time, 2218.3594624996185
Random seed, 18, training time, 105.33084392547607, optimization time, 2238.212484359741
Random seed, 19, training time, 147.60179543495178, optimization time, 2259.7430789470673
Random seed, 7, training time, 108.26098966598511, optimization time, 2259.3596637248993
Random seed, 22, training time, 102.76835250854492, optimization time, 2300.3179244995117
Random seed, 29, training time, 121.19593739509583, optimization time, 2251.526362657547
Random seed, 28, training time, 145.26349401474, optimization time, 2220.0949470996857
Random seed, 11, training time, 112.9653992652893, optimization time, 2346.823519706726
Random seed, 33, training time, 107.80160450935364, optimization time, 2362.9068989753723
Random seed, 20, training time, 101.12091708183289, optimization time, 2440.325227499008
Random seed, 46, training time, 117.9695029258728, optimization time, 2386.74666929245
Random seed, 5, training time, 141.38570284843445, optimization time, 2606.874704360962
Random seed, 16, training time, 159.72815656661987, optimization time, 2882.862253189087
Random seed, 40, training time, 144.43230891227722, optimization time, 2962.18732714653
