Random seed, 34, training time, 3856.076754808426, optimization time, 0
Random seed, 17, training time, 4180.955327033997, optimization time, 0
Random seed, 27, training time, 4295.850571632385, optimization time, 0
Random seed, 32, training time, 4429.860195636749, optimization time, 0
Random seed, 9, training time, 4465.165418386459, optimization time, 0
Random seed, 5, training time, 4479.034759759903, optimization time, 0
Random seed, 43, training time, 4470.089470624924, optimization time, 0
Random seed, 44, training time, 4458.595759630203, optimization time, 0
Random seed, 4, training time, 4560.987040281296, optimization time, 0
Random seed, 25, training time, 4569.258157014847, optimization time, 0
Random seed, 33, training time, 4571.501108646393, optimization time, 0
Random seed, 40, training time, 4608.778785228729, optimization time, 0
Random seed, 37, training time, 4577.022865772247, optimization time, 0
Random seed, 18, training time, 4706.953987360001, optimization time, 0
Random seed, 22, training time, 4698.097090959549, optimization time, 0
Random seed, 36, training time, 4700.542685031891, optimization time, 0
Random seed, 6, training time, 4783.894041776657, optimization time, 0
Random seed, 16, training time, 4842.010705709457, optimization time, 0
Random seed, 49, training time, 4715.212606430054, optimization time, 0
Random seed, 13, training time, 4849.092219591141, optimization time, 0
Random seed, 11, training time, 4794.779240608215, optimization time, 0
Random seed, 47, training time, 4807.639889955521, optimization time, 0
Random seed, 46, training time, 4768.248359918594, optimization time, 0
Random seed, 24, training time, 4953.054127931595, optimization time, 0
Random seed, 1, training time, 5059.572397947311, optimization time, 0
Random seed, 42, training time, 4915.4131672382355, optimization time, 0
Random seed, 38, training time, 4995.891678571701, optimization time, 0
Random seed, 12, training time, 5085.558021306992, optimization time, 0
Random seed, 2, training time, 5201.422345399857, optimization time, 0
Random seed, 20, training time, 5130.085803747177, optimization time, 0
Random seed, 48, training time, 5148.406336545944, optimization time, 0
Random seed, 8, training time, 5294.330628395081, optimization time, 0
Random seed, 19, training time, 5262.376965999603, optimization time, 0
Random seed, 21, training time, 5271.288385629654, optimization time, 0
Random seed, 28, training time, 5275.964947462082, optimization time, 0
Random seed, 10, training time, 5389.783579826355, optimization time, 0
Random seed, 23, training time, 5412.227337837219, optimization time, 0
Random seed, 26, training time, 5464.915143489838, optimization time, 0
Random seed, 39, training time, 5634.125713348389, optimization time, 0
Random seed, 7, training time, 5735.626735687256, optimization time, 0
Random seed, 50, training time, 5758.867627382278, optimization time, 0
Random seed, 29, training time, 5802.050324201584, optimization time, 0
Random seed, 15, training time, 6306.193523168564, optimization time, 0
Random seed, 41, training time, 6255.86101770401, optimization time, 0
Random seed, 3, training time, 6121.753582954407, optimization time, 0
Random seed, 45, training time, 6344.574577093124, optimization time, 0
Random seed, 14, training time, 6239.267903327942, optimization time, 0
Random seed, 30, training time, 6300.7510352134705, optimization time, 0
Random seed, 35, training time, 6799.221616268158, optimization time, 0
Random seed, 31, training time, 7095.09753036499, optimization time, 0
