Random seed, 41, training time, 2599.2365775108337, optimization time, 0
Random seed, 10, training time, 2786.4818761348724, optimization time, 0
Random seed, 17, training time, 2770.6120703220367, optimization time, 0
Random seed, 36, training time, 2789.384647846222, optimization time, 0
Random seed, 45, training time, 2806.60803771019, optimization time, 0
Random seed, 13, training time, 3012.7747452259064, optimization time, 0
Random seed, 3, training time, 3173.1900639533997, optimization time, 0
Random seed, 35, training time, 3049.204605817795, optimization time, 0
Random seed, 43, training time, 2983.390473127365, optimization time, 0
Random seed, 34, training time, 3036.845649957657, optimization time, 0
Random seed, 4, training time, 3234.3932893276215, optimization time, 0
Random seed, 6, training time, 3178.7291135787964, optimization time, 0
Random seed, 9, training time, 3197.8064844608307, optimization time, 0
Random seed, 15, training time, 3205.880509376526, optimization time, 0
Random seed, 23, training time, 3196.2096230983734, optimization time, 0
Random seed, 27, training time, 3221.803765773773, optimization time, 0
Random seed, 5, training time, 3338.2683062553406, optimization time, 0
Random seed, 8, training time, 3391.5993773937225, optimization time, 0
Random seed, 31, training time, 3322.8728115558624, optimization time, 0
Random seed, 1, training time, 3484.6384353637695, optimization time, 0
Random seed, 47, training time, 3178.6423189640045, optimization time, 0
Random seed, 39, training time, 3349.0202231407166, optimization time, 0
Random seed, 12, training time, 3510.3017444610596, optimization time, 0
Random seed, 2, training time, 3547.767078399658, optimization time, 0
Random seed, 18, training time, 3475.0693368911743, optimization time, 0
Random seed, 7, training time, 3507.340306520462, optimization time, 0
Random seed, 32, training time, 3397.951833486557, optimization time, 0
Random seed, 24, training time, 3498.36848115921, optimization time, 0
Random seed, 16, training time, 3626.266347169876, optimization time, 0
Random seed, 42, training time, 3439.897318840027, optimization time, 0
Random seed, 14, training time, 3635.063735961914, optimization time, 0
Random seed, 19, training time, 3562.6203548908234, optimization time, 0
Random seed, 21, training time, 3523.315999031067, optimization time, 0
Random seed, 37, training time, 3569.0209062099457, optimization time, 0
Random seed, 26, training time, 3592.8887133598328, optimization time, 0
Random seed, 44, training time, 3582.875030040741, optimization time, 0
Random seed, 20, training time, 3651.980032682419, optimization time, 0
Random seed, 28, training time, 3619.1808562278748, optimization time, 0
Random seed, 50, training time, 3566.6470539569855, optimization time, 0
Random seed, 40, training time, 3660.6947956085205, optimization time, 0
Random seed, 38, training time, 3682.513904571533, optimization time, 0
Random seed, 11, training time, 3805.121506214142, optimization time, 0
Random seed, 49, training time, 3560.178071498871, optimization time, 0
Random seed, 25, training time, 3857.4240877628326, optimization time, 0
Random seed, 33, training time, 3874.8458774089813, optimization time, 0
Random seed, 29, training time, 3873.7315804958344, optimization time, 0
Random seed, 22, training time, 3898.5226769447327, optimization time, 0
Random seed, 46, training time, 3688.970807790756, optimization time, 0
Random seed, 30, training time, 3949.4156284332275, optimization time, 0
Random seed, 48, training time, 4081.5174593925476, optimization time, 0
