nodes, 20.0, edges, 42.0, epochs, -1, time, 322.4842760562897
nodes, 20.0, edges, 42.0, epochs, 0, time, 372.04485511779785
nodes, 20.0, edges, 42.0, epochs, 1, time, 370.2791347503662
nodes, 20.0, edges, 42.0, epochs, 2, time, 359.9435305595398
nodes, 20.0, edges, 42.0, epochs, 3, time, 348.39540338516235
nodes, 20.0, edges, 42.0, epochs, 4, time, 342.99469566345215
nodes, 20.0, edges, 42.0, epochs, 5, time, 349.9125180244446
nodes, 20.0, edges, 42.0, epochs, 6, time, 357.7554521560669
nodes, 20.0, edges, 42.0, epochs, 7, time, 349.6147153377533
nodes, 20.0, edges, 42.0, epochs, 8, time, 349.3006317615509
nodes, 20.0, edges, 42.0, epochs, 9, time, 359.72009110450745
nodes, 20.0, edges, 42.0, epochs, 10, time, 347.7022807598114
nodes, 20.0, edges, 42.0, epochs, 11, time, 352.9877064228058
nodes, 20.0, edges, 42.0, epochs, 12, time, 347.7534773349762
nodes, 20.0, edges, 42.0, epochs, 13, time, 342.3378200531006
nodes, 20.0, edges, 42.0, epochs, 14, time, 349.97631192207336
nodes, 20.0, edges, 42.0, epochs, 15, time, 352.14259362220764
nodes, 20.0, edges, 42.0, epochs, 16, time, 350.07671070098877
nodes, 20.0, edges, 42.0, epochs, 17, time, 350.1046950817108
nodes, 20.0, edges, 42.0, epochs, 18, time, 353.74513578414917
nodes, 20.0, edges, 42.0, epochs, 19, time, 354.5579161643982
nodes, 20.0, edges, 43.0, epochs, -1, time, 339.4302372932434
nodes, 20.0, edges, 43.0, epochs, 0, time, 404.349924325943
nodes, 20.0, edges, 43.0, epochs, 1, time, 384.95890617370605
nodes, 20.0, edges, 43.0, epochs, 2, time, 339.14104890823364
nodes, 20.0, edges, 43.0, epochs, 3, time, 337.1897306442261
nodes, 20.0, edges, 43.0, epochs, 4, time, 344.2278473377228
nodes, 20.0, edges, 43.0, epochs, 5, time, 346.86279821395874
nodes, 20.0, edges, 43.0, epochs, 6, time, 346.3030831813812
nodes, 20.0, edges, 43.0, epochs, 7, time, 344.7755618095398
nodes, 20.0, edges, 43.0, epochs, 8, time, 342.8972547054291
nodes, 20.0, edges, 43.0, epochs, 9, time, 344.7166848182678
nodes, 20.0, edges, 43.0, epochs, 10, time, 345.0294966697693
nodes, 20.0, edges, 43.0, epochs, 11, time, 342.66122913360596
nodes, 20.0, edges, 43.0, epochs, 12, time, 343.7553732395172
nodes, 20.0, edges, 43.0, epochs, 13, time, 344.2593638896942
nodes, 20.0, edges, 43.0, epochs, 14, time, 344.1248915195465
nodes, 20.0, edges, 43.0, epochs, 15, time, 344.814444065094
nodes, 20.0, edges, 43.0, epochs, 16, time, 344.234840631485
nodes, 20.0, edges, 43.0, epochs, 17, time, 343.00729393959045
nodes, 20.0, edges, 43.0, epochs, 18, time, 344.70608353614807
nodes, 20.0, edges, 43.0, epochs, 19, time, 346.31555581092834
nodes, 20.0, edges, 48.0, epochs, -1, time, 455.5624215602875
nodes, 20.0, edges, 48.0, epochs, 0, time, 470.7194547653198
nodes, 20.0, edges, 48.0, epochs, 1, time, 470.91788697242737
nodes, 20.0, edges, 48.0, epochs, 2, time, 469.39066100120544
nodes, 20.0, edges, 48.0, epochs, 3, time, 448.047114610672
nodes, 20.0, edges, 48.0, epochs, 4, time, 459.9076461791992
nodes, 20.0, edges, 48.0, epochs, 5, time, 454.8027880191803
nodes, 20.0, edges, 48.0, epochs, 6, time, 451.8748092651367
nodes, 20.0, edges, 48.0, epochs, 7, time, 466.5435194969177
nodes, 20.0, edges, 48.0, epochs, 8, time, 458.8479149341583
nodes, 20.0, edges, 48.0, epochs, 9, time, 465.99012517929077
nodes, 20.0, edges, 48.0, epochs, 10, time, 464.0529065132141
nodes, 20.0, edges, 48.0, epochs, 11, time, 463.20206356048584
nodes, 20.0, edges, 48.0, epochs, 12, time, 464.2832157611847
nodes, 20.0, edges, 48.0, epochs, 13, time, 461.21134519577026
nodes, 20.0, edges, 48.0, epochs, 14, time, 460.35946798324585
nodes, 20.0, edges, 48.0, epochs, 15, time, 462.81066370010376
nodes, 20.0, edges, 48.0, epochs, 16, time, 462.8672823905945
nodes, 20.0, edges, 48.0, epochs, 17, time, 449.7005796432495
nodes, 20.0, edges, 48.0, epochs, 18, time, 463.68080139160156
nodes, 20.0, edges, 48.0, epochs, 19, time, 465.0017008781433
nodes, 20.0, edges, 34.0, epochs, -1, time, 189.8203525543213
nodes, 20.0, edges, 34.0, epochs, 0, time, 213.09271121025085
nodes, 20.0, edges, 34.0, epochs, 1, time, 217.13407468795776
nodes, 20.0, edges, 34.0, epochs, 2, time, 222.75385355949402
nodes, 20.0, edges, 34.0, epochs, 3, time, 212.37707448005676
nodes, 20.0, edges, 34.0, epochs, 4, time, 205.18960547447205
nodes, 20.0, edges, 34.0, epochs, 5, time, 198.40613412857056
nodes, 20.0, edges, 34.0, epochs, 6, time, 195.0469377040863
nodes, 20.0, edges, 34.0, epochs, 7, time, 196.55993390083313
nodes, 20.0, edges, 34.0, epochs, 8, time, 198.1180124282837
nodes, 20.0, edges, 34.0, epochs, 9, time, 197.95739483833313
nodes, 20.0, edges, 34.0, epochs, 10, time, 198.6906337738037
nodes, 20.0, edges, 34.0, epochs, 11, time, 200.31526064872742
nodes, 20.0, edges, 34.0, epochs, 12, time, 202.30423498153687
nodes, 20.0, edges, 34.0, epochs, 13, time, 195.60911464691162
nodes, 20.0, edges, 34.0, epochs, 14, time, 197.02372789382935
nodes, 20.0, edges, 34.0, epochs, 15, time, 205.7791941165924
nodes, 20.0, edges, 34.0, epochs, 16, time, 200.57622408866882
nodes, 20.0, edges, 34.0, epochs, 17, time, 196.9309103488922
nodes, 20.0, edges, 34.0, epochs, 18, time, 197.01862478256226
nodes, 20.0, edges, 34.0, epochs, 19, time, 197.00618767738342
nodes, 20.0, edges, 43.0, epochs, -1, time, 316.4490878582001
nodes, 20.0, edges, 43.0, epochs, 0, time, 421.04091811180115
nodes, 20.0, edges, 43.0, epochs, 1, time, 404.2112944126129
nodes, 20.0, edges, 43.0, epochs, 2, time, 355.91546535491943
nodes, 20.0, edges, 43.0, epochs, 3, time, 335.88358521461487
nodes, 20.0, edges, 43.0, epochs, 4, time, 335.54814195632935
nodes, 20.0, edges, 43.0, epochs, 5, time, 341.82304072380066
nodes, 20.0, edges, 43.0, epochs, 6, time, 341.00634717941284
nodes, 20.0, edges, 43.0, epochs, 7, time, 327.6153018474579
nodes, 20.0, edges, 43.0, epochs, 8, time, 320.3467195034027
nodes, 20.0, edges, 43.0, epochs, 9, time, 322.48458647727966
nodes, 20.0, edges, 43.0, epochs, 10, time, 322.8000257015228
nodes, 20.0, edges, 43.0, epochs, 11, time, 322.05038809776306
nodes, 20.0, edges, 43.0, epochs, 12, time, 320.33143305778503
nodes, 20.0, edges, 43.0, epochs, 13, time, 320.7527062892914
nodes, 20.0, edges, 43.0, epochs, 14, time, 322.79407477378845
nodes, 20.0, edges, 43.0, epochs, 15, time, 320.7659604549408
nodes, 20.0, edges, 43.0, epochs, 16, time, 321.15288257598877
nodes, 20.0, edges, 43.0, epochs, 17, time, 319.983669757843
nodes, 20.0, edges, 43.0, epochs, 18, time, 321.6083137989044
nodes, 20.0, edges, 43.0, epochs, 19, time, 327.25005888938904
nodes, 20.0, edges, 44.0, epochs, -1, time, 344.7773230075836
nodes, 20.0, edges, 44.0, epochs, 0, time, 416.755970954895
nodes, 20.0, edges, 44.0, epochs, 1, time, 417.4585790634155
nodes, 20.0, edges, 44.0, epochs, 2, time, 421.3567097187042
nodes, 20.0, edges, 44.0, epochs, 3, time, 377.9530313014984
nodes, 20.0, edges, 44.0, epochs, 4, time, 354.2253625392914
nodes, 20.0, edges, 44.0, epochs, 5, time, 347.37318301200867
nodes, 20.0, edges, 44.0, epochs, 6, time, 345.00687193870544
nodes, 20.0, edges, 44.0, epochs, 7, time, 344.2059588432312
nodes, 20.0, edges, 44.0, epochs, 8, time, 341.80339670181274
nodes, 20.0, edges, 44.0, epochs, 9, time, 342.2180869579315
nodes, 20.0, edges, 44.0, epochs, 10, time, 344.2290165424347
nodes, 20.0, edges, 44.0, epochs, 11, time, 341.9059965610504
nodes, 20.0, edges, 44.0, epochs, 12, time, 342.70765495300293
nodes, 20.0, edges, 44.0, epochs, 13, time, 341.1816713809967
nodes, 20.0, edges, 44.0, epochs, 14, time, 339.50358986854553
nodes, 20.0, edges, 44.0, epochs, 15, time, 345.15314984321594
nodes, 20.0, edges, 44.0, epochs, 16, time, 341.0249855518341
nodes, 20.0, edges, 44.0, epochs, 17, time, 339.8907136917114
nodes, 20.0, edges, 44.0, epochs, 18, time, 343.29163455963135
nodes, 20.0, edges, 44.0, epochs, 19, time, 342.4399709701538
