Random seed, 7
nodes, 40.0, edges, 86.0, epochs, 50, time, 1583.9915609359741
Random seed, 9
nodes, 40.0, edges, 81.0, epochs, 50, time, 1603.530760526657
Random seed, 4
nodes, 40.0, edges, 87.0, epochs, 50, time, 1747.3618431091309
Random seed, 3
nodes, 40.0, edges, 73.0, epochs, 50, time, 1797.2081007957458
Random seed, 1
nodes, 40.0, edges, 91.0, epochs, 50, time, 2068.622208595276
Random seed, 2
nodes, 40.0, edges, 87.0, epochs, 50, time, 2165.4617977142334
Random seed, 6
nodes, 40.0, edges, 86.0, epochs, 50, time, 2776.2450079917908
Random seed, 8
nodes, 40.0, edges, 84.0, epochs, 50, time, 2847.946716785431
Random seed, 10
nodes, 40.0, edges, 106.0, epochs, 50, time, 4757.396005392075
Random seed, 5
nodes, 40.0, edges, 91.0, epochs, 50, time, 5241.370785951614
