nodes, 10.0, edges, 21.0, epochs, -1, time, 15.614741802215576
nodes, 10.0, edges, 21.0, epochs, 0, time, 8.970672845840454
nodes, 10.0, edges, 18.0, epochs, -1, time, 15.592946290969849
nodes, 10.0, edges, 18.0, epochs, 0, time, 8.453214645385742
nodes, 10.0, edges, 13.0, epochs, -1, time, 12.237993717193604
nodes, 10.0, edges, 13.0, epochs, 0, time, 23.76418924331665
nodes, 10.0, edges, 16.0, epochs, -1, time, 13.208194017410278
nodes, 10.0, edges, 16.0, epochs, 0, time, 9.19242525100708
nodes, 10.0, edges, 17.0, epochs, -1, time, 16.582809925079346
nodes, 10.0, edges, 17.0, epochs, 0, time, 147.86564207077026
nodes, 12.0, edges, 20.0, epochs, -1, time, 7.325775623321533
nodes, 12.0, edges, 20.0, epochs, 0, time, 8.41558837890625
nodes, 12.0, edges, 25.0, epochs, -1, time, 24.564663410186768
nodes, 12.0, edges, 25.0, epochs, 0, time, 122.87906527519226
nodes, 12.0, edges, 18.0, epochs, -1, time, 20.114168882369995
nodes, 12.0, edges, 18.0, epochs, 0, time, 4.826427698135376
nodes, 12.0, edges, 21.0, epochs, -1, time, 4.970632791519165
nodes, 12.0, edges, 21.0, epochs, 0, time, 4.791989088058472
nodes, 12.0, edges, 28.0, epochs, -1, time, 49.55856943130493
nodes, 12.0, edges, 28.0, epochs, 0, time, 14.238777875900269
nodes, 14.0, edges, 37.0, epochs, -1, time, 16.52548861503601
nodes, 14.0, edges, 37.0, epochs, 0, time, 5.19448709487915
nodes, 14.0, edges, 36.0, epochs, -1, time, 39.52821469306946
nodes, 14.0, edges, 36.0, epochs, 0, time, 7.441302061080933
nodes, 14.0, edges, 24.0, epochs, -1, time, 33.63943576812744
nodes, 14.0, edges, 24.0, epochs, 0, time, 6.069674968719482
nodes, 14.0, edges, 22.0, epochs, -1, time, 16.510167360305786
nodes, 14.0, edges, 22.0, epochs, 0, time, 122.11429738998413
nodes, 14.0, edges, 34.0, epochs, -1, time, 19.541393518447876
nodes, 14.0, edges, 34.0, epochs, 0, time, 12.190979242324829
nodes, 16.0, edges, 35.0, epochs, -1, time, 32.56914138793945
nodes, 16.0, edges, 35.0, epochs, 0, time, 9.01988410949707
nodes, 16.0, edges, 26.0, epochs, -1, time, 21.322547674179077
nodes, 16.0, edges, 26.0, epochs, 0, time, 5.291274070739746
nodes, 16.0, edges, 42.0, epochs, -1, time, 13.246026992797852
nodes, 16.0, edges, 42.0, epochs, 0, time, 16.07764196395874
nodes, 16.0, edges, 38.0, epochs, -1, time, 26.83329486846924
nodes, 16.0, edges, 38.0, epochs, 0, time, 14.189943313598633
nodes, 16.0, edges, 34.0, epochs, -1, time, 44.16109776496887
nodes, 16.0, edges, 34.0, epochs, 0, time, 5.966860294342041
nodes, 18.0, edges, 39.0, epochs, -1, time, 16.09123420715332
nodes, 18.0, edges, 39.0, epochs, 0, time, 8.908457517623901
nodes, 18.0, edges, 35.0, epochs, -1, time, 15.784587860107422
nodes, 18.0, edges, 35.0, epochs, 0, time, 4.688082218170166
nodes, 18.0, edges, 47.0, epochs, -1, time, 14.561279535293579
nodes, 18.0, edges, 47.0, epochs, 0, time, 12.999682188034058
nodes, 18.0, edges, 38.0, epochs, -1, time, 5.202160120010376
nodes, 18.0, edges, 38.0, epochs, 0, time, 5.733832359313965
nodes, 18.0, edges, 61.0, epochs, -1, time, 37.17962336540222
nodes, 18.0, edges, 61.0, epochs, 0, time, 17.32059955596924
nodes, 20.0, edges, 43.0, epochs, -1, time, 20.33731508255005
nodes, 20.0, edges, 43.0, epochs, 0, time, 6.4090893268585205
nodes, 20.0, edges, 37.0, epochs, -1, time, 12.934738397598267
nodes, 20.0, edges, 37.0, epochs, 0, time, 4.967224359512329
nodes, 20.0, edges, 42.0, epochs, -1, time, 22.18156862258911
nodes, 20.0, edges, 42.0, epochs, 0, time, 6.309876203536987
nodes, 20.0, edges, 43.0, epochs, -1, time, 25.069474458694458
nodes, 20.0, edges, 43.0, epochs, 0, time, 4.969013452529907
nodes, 20.0, edges, 48.0, epochs, -1, time, 24.34874987602234
nodes, 20.0, edges, 48.0, epochs, 0, time, 5.855774402618408
nodes, 25.0, edges, 67.0, epochs, -1, time, 30.993026733398438
nodes, 25.0, edges, 67.0, epochs, 0, time, 7.102607488632202
nodes, 25.0, edges, 66.0, epochs, -1, time, 25.64733910560608
nodes, 25.0, edges, 66.0, epochs, 0, time, 137.03227972984314
nodes, 25.0, edges, 85.0, epochs, -1, time, 46.18207883834839
nodes, 25.0, edges, 85.0, epochs, 0, time, 16.437283515930176
nodes, 25.0, edges, 57.0, epochs, -1, time, 15.460028171539307
nodes, 25.0, edges, 57.0, epochs, 0, time, 6.445643663406372
nodes, 25.0, edges, 60.0, epochs, -1, time, 13.648739337921143
nodes, 25.0, edges, 60.0, epochs, 0, time, 6.864227056503296
nodes, 30.0, edges, 77.0, epochs, -1, time, 48.26761317253113
nodes, 30.0, edges, 77.0, epochs, 0, time, 179.616149187088
nodes, 30.0, edges, 100.0, epochs, -1, time, 20.562353372573853
nodes, 30.0, edges, 100.0, epochs, 0, time, 93.442307472229
nodes, 30.0, edges, 135.0, epochs, -1, time, 28.604602813720703
nodes, 30.0, edges, 135.0, epochs, 0, time, 293.3800070285797
nodes, 30.0, edges, 86.0, epochs, -1, time, 27.32751989364624
nodes, 30.0, edges, 86.0, epochs, 0, time, 54.68188762664795
nodes, 30.0, edges, 63.0, epochs, -1, time, 29.60973596572876
nodes, 30.0, edges, 63.0, epochs, 0, time, 9.862384796142578
nodes, 35.0, edges, 125.0, epochs, -1, time, 52.73113775253296
nodes, 35.0, edges, 125.0, epochs, 0, time, 18.436565399169922
