nodes, 20.0, edges, 42.0, epochs, -1, time, 213.2019898891449
nodes, 20.0, edges, 42.0, epochs, 0, time, 239.93424010276794
nodes, 20.0, edges, 42.0, epochs, 1, time, 239.0628445148468
nodes, 20.0, edges, 42.0, epochs, 2, time, 234.9413824081421
nodes, 20.0, edges, 42.0, epochs, 3, time, 226.65897059440613
nodes, 20.0, edges, 42.0, epochs, 4, time, 222.36291122436523
nodes, 20.0, edges, 42.0, epochs, 5, time, 231.08736085891724
nodes, 20.0, edges, 42.0, epochs, 6, time, 235.7616662979126
nodes, 20.0, edges, 42.0, epochs, 7, time, 231.366140127182
nodes, 20.0, edges, 42.0, epochs, 8, time, 227.90480875968933
nodes, 20.0, edges, 42.0, epochs, 9, time, 234.84715461730957
nodes, 20.0, edges, 42.0, epochs, 10, time, 228.8810329437256
nodes, 20.0, edges, 42.0, epochs, 11, time, 230.40507817268372
nodes, 20.0, edges, 42.0, epochs, 12, time, 227.60418462753296
nodes, 20.0, edges, 42.0, epochs, 13, time, 226.98774766921997
nodes, 20.0, edges, 42.0, epochs, 14, time, 232.78535175323486
nodes, 20.0, edges, 42.0, epochs, 15, time, 234.34649181365967
nodes, 20.0, edges, 42.0, epochs, 16, time, 232.1122715473175
nodes, 20.0, edges, 42.0, epochs, 17, time, 228.7861659526825
nodes, 20.0, edges, 42.0, epochs, 18, time, 229.78771376609802
nodes, 20.0, edges, 42.0, epochs, 19, time, 235.9466094970703
nodes, 20.0, edges, 43.0, epochs, -1, time, 219.72308230400085
nodes, 20.0, edges, 43.0, epochs, 0, time, 259.0915811061859
nodes, 20.0, edges, 43.0, epochs, 1, time, 246.29801988601685
nodes, 20.0, edges, 43.0, epochs, 2, time, 216.0868101119995
nodes, 20.0, edges, 43.0, epochs, 3, time, 214.9098937511444
nodes, 20.0, edges, 43.0, epochs, 4, time, 221.1192991733551
nodes, 20.0, edges, 43.0, epochs, 5, time, 220.09182953834534
nodes, 20.0, edges, 43.0, epochs, 6, time, 220.70833468437195
nodes, 20.0, edges, 43.0, epochs, 7, time, 220.70664954185486
nodes, 20.0, edges, 43.0, epochs, 8, time, 217.52278661727905
nodes, 20.0, edges, 43.0, epochs, 9, time, 220.89650750160217
nodes, 20.0, edges, 43.0, epochs, 10, time, 219.96547174453735
nodes, 20.0, edges, 43.0, epochs, 11, time, 218.574955701828
nodes, 20.0, edges, 43.0, epochs, 12, time, 218.8423342704773
nodes, 20.0, edges, 43.0, epochs, 13, time, 219.17786598205566
nodes, 20.0, edges, 43.0, epochs, 14, time, 218.51988339424133
nodes, 20.0, edges, 43.0, epochs, 15, time, 220.34803128242493
nodes, 20.0, edges, 43.0, epochs, 16, time, 220.0853397846222
nodes, 20.0, edges, 43.0, epochs, 17, time, 218.43594813346863
nodes, 20.0, edges, 43.0, epochs, 18, time, 219.84633660316467
nodes, 20.0, edges, 43.0, epochs, 19, time, 220.18762874603271
nodes, 20.0, edges, 48.0, epochs, -1, time, 309.0523524284363
nodes, 20.0, edges, 48.0, epochs, 0, time, 314.95628809928894
nodes, 20.0, edges, 48.0, epochs, 1, time, 309.5467789173126
nodes, 20.0, edges, 48.0, epochs, 2, time, 266.16048312187195
nodes, 20.0, edges, 48.0, epochs, 3, time, 253.22500324249268
nodes, 20.0, edges, 48.0, epochs, 4, time, 255.34000325202942
nodes, 20.0, edges, 48.0, epochs, 5, time, 252.44659042358398
nodes, 20.0, edges, 48.0, epochs, 6, time, 250.1746702194214
nodes, 20.0, edges, 48.0, epochs, 7, time, 256.7555708885193
nodes, 20.0, edges, 48.0, epochs, 8, time, 253.51072907447815
nodes, 20.0, edges, 48.0, epochs, 9, time, 258.57242798805237
