nodes, 15.0, edges, 31.0, epochs, -1, time, 103.13575911521912
nodes, 15.0, edges, 31.0, epochs, 0, time, 107.51483654975891
nodes, 15.0, edges, 31.0, epochs, 1, time, 111.74863505363464
nodes, 15.0, edges, 31.0, epochs, 2, time, 112.12725734710693
nodes, 15.0, edges, 31.0, epochs, 3, time, 108.18348693847656
nodes, 15.0, edges, 31.0, epochs, 4, time, 106.09402465820312
nodes, 15.0, edges, 31.0, epochs, 5, time, 104.04739952087402
nodes, 15.0, edges, 31.0, epochs, 6, time, 103.50189566612244
nodes, 15.0, edges, 31.0, epochs, 7, time, 103.46856617927551
nodes, 15.0, edges, 31.0, epochs, 8, time, 103.16507601737976
nodes, 15.0, edges, 31.0, epochs, 9, time, 103.28976154327393
nodes, 15.0, edges, 31.0, epochs, 10, time, 103.44406747817993
nodes, 15.0, edges, 31.0, epochs, 11, time, 102.89324831962585
nodes, 15.0, edges, 31.0, epochs, 12, time, 103.38469052314758
nodes, 15.0, edges, 31.0, epochs, 13, time, 103.20916604995728
nodes, 15.0, edges, 31.0, epochs, 14, time, 103.72095799446106
nodes, 15.0, edges, 31.0, epochs, 15, time, 103.0540885925293
nodes, 15.0, edges, 31.0, epochs, 16, time, 102.89469313621521
nodes, 15.0, edges, 31.0, epochs, 17, time, 103.41605830192566
nodes, 15.0, edges, 31.0, epochs, 18, time, 103.74006414413452
nodes, 15.0, edges, 31.0, epochs, 19, time, 103.23569440841675
nodes, 15.0, edges, 19.0, epochs, -1, time, 49.325746059417725
nodes, 15.0, edges, 19.0, epochs, 0, time, 105.04572463035583
nodes, 15.0, edges, 19.0, epochs, 1, time, 106.53950190544128
nodes, 15.0, edges, 19.0, epochs, 2, time, 84.98403906822205
nodes, 15.0, edges, 19.0, epochs, 3, time, 53.568867683410645
nodes, 15.0, edges, 19.0, epochs, 4, time, 49.858797788619995
nodes, 15.0, edges, 19.0, epochs, 5, time, 43.547593116760254
nodes, 15.0, edges, 19.0, epochs, 6, time, 42.8764967918396
nodes, 15.0, edges, 19.0, epochs, 7, time, 53.11328172683716
nodes, 15.0, edges, 19.0, epochs, 8, time, 52.38363862037659
nodes, 15.0, edges, 19.0, epochs, 9, time, 49.17581033706665
nodes, 15.0, edges, 19.0, epochs, 10, time, 45.46333193778992
nodes, 15.0, edges, 19.0, epochs, 11, time, 45.46393942832947
nodes, 15.0, edges, 19.0, epochs, 12, time, 44.48378801345825
nodes, 15.0, edges, 19.0, epochs, 13, time, 45.91726112365723
nodes, 15.0, edges, 19.0, epochs, 14, time, 47.30348324775696
nodes, 15.0, edges, 19.0, epochs, 15, time, 43.9879207611084
nodes, 15.0, edges, 19.0, epochs, 16, time, 44.19304704666138
nodes, 15.0, edges, 19.0, epochs, 17, time, 45.27831268310547
nodes, 15.0, edges, 19.0, epochs, 18, time, 44.392380475997925
nodes, 15.0, edges, 19.0, epochs, 19, time, 46.41282534599304
nodes, 15.0, edges, 41.0, epochs, -1, time, 219.75092387199402
nodes, 15.0, edges, 41.0, epochs, 0, time, 218.841543674469
nodes, 15.0, edges, 41.0, epochs, 1, time, 215.92418384552002
nodes, 15.0, edges, 41.0, epochs, 2, time, 212.13602590560913
nodes, 15.0, edges, 41.0, epochs, 3, time, 219.96885418891907
nodes, 15.0, edges, 41.0, epochs, 4, time, 220.80391716957092
nodes, 15.0, edges, 41.0, epochs, 5, time, 216.00564646720886
nodes, 15.0, edges, 41.0, epochs, 6, time, 225.6899745464325
nodes, 15.0, edges, 41.0, epochs, 7, time, 221.7898509502411
nodes, 15.0, edges, 41.0, epochs, 8, time, 222.87884545326233
nodes, 15.0, edges, 41.0, epochs, 9, time, 220.49074864387512
nodes, 15.0, edges, 41.0, epochs, 10, time, 220.97152495384216
nodes, 15.0, edges, 41.0, epochs, 11, time, 225.8944206237793
nodes, 15.0, edges, 41.0, epochs, 12, time, 224.09837412834167
nodes, 15.0, edges, 41.0, epochs, 13, time, 219.33954668045044
nodes, 15.0, edges, 41.0, epochs, 14, time, 226.34865522384644
nodes, 15.0, edges, 41.0, epochs, 15, time, 220.73970293998718
nodes, 15.0, edges, 41.0, epochs, 16, time, 223.206130027771
nodes, 15.0, edges, 41.0, epochs, 17, time, 221.46766018867493
nodes, 15.0, edges, 41.0, epochs, 18, time, 215.12941336631775
nodes, 15.0, edges, 41.0, epochs, 19, time, 221.64064264297485
