Random seed, 6
nodes, 20.0, edges, 34.0, epochs, 50, time, 3968.181045293808
Random seed, 9
nodes, 20.0, edges, 38.0, epochs, 50, time, 4446.636142253876
Random seed, 2
nodes, 20.0, edges, 37.0, epochs, 50, time, 4737.976740598679
Random seed, 7
nodes, 20.0, edges, 43.0, epochs, 50, time, 6169.422740936279
Random seed, 3
nodes, 20.0, edges, 42.0, epochs, 50, time, 6709.285407304764
Random seed, 4
nodes, 20.0, edges, 43.0, epochs, 50, time, 6769.497123003006
Random seed, 10
nodes, 20.0, edges, 45.0, epochs, 50, time, 7093.1324253082275
Random seed, 8
nodes, 20.0, edges, 44.0, epochs, 50, time, 7235.405503511429
Random seed, 1
nodes, 20.0, edges, 43.0, epochs, 50, time, 8334.057534694672
Random seed, 5
nodes, 20.0, edges, 48.0, epochs, 50, time, 9453.59111380577
Random seed, 23
nodes, 20.0, edges, 33.0, epochs, 50, time, 3650.9753353595734
Random seed, 21
nodes, 20.0, edges, 32.0, epochs, 50, time, 3730.1300797462463
Random seed, 30
nodes, 20.0, edges, 34.0, epochs, 50, time, 4082.0128750801086
Random seed, 11
nodes, 20.0, edges, 38.0, epochs, 50, time, 5060.0519387722015
Random seed, 26
nodes, 20.0, edges, 38.0, epochs, 50, time, 5214.418126583099
Random seed, 12
nodes, 20.0, edges, 40.0, epochs, 50, time, 5403.594665527344
Random seed, 22
nodes, 20.0, edges, 39.0, epochs, 50, time, 5409.1016409397125
Random seed, 27
nodes, 20.0, edges, 42.0, epochs, 50, time, 6074.3834409713745
Random seed, 24
nodes, 20.0, edges, 37.0, epochs, 50, time, 6188.306189775467
Random seed, 25
nodes, 20.0, edges, 42.0, epochs, 50, time, 6204.013045549393
Random seed, 28
nodes, 20.0, edges, 43.0, epochs, 50, time, 6435.966305017471
Random seed, 20
nodes, 20.0, edges, 42.0, epochs, 50, time, 6647.095440387726
Random seed, 16
nodes, 20.0, edges, 40.0, epochs, 50, time, 6869.490293502808
Random seed, 18
nodes, 20.0, edges, 45.0, epochs, 50, time, 7023.452241182327
Random seed, 13
nodes, 20.0, edges, 44.0, epochs, 50, time, 7050.797422170639
Random seed, 29
nodes, 20.0, edges, 45.0, epochs, 50, time, 7053.689830780029
Random seed, 14
nodes, 20.0, edges, 42.0, epochs, 50, time, 7187.904889583588
Random seed, 19
nodes, 20.0, edges, 46.0, epochs, 50, time, 8365.081400871277
Random seed, 15
nodes, 20.0, edges, 48.0, epochs, 50, time, 10395.10008597374
Random seed, 17
nodes, 20.0, edges, 56.0, epochs, 50, time, 16183.548942804337
