Random seed, 14
nodes, 30.0, edges, 54.0, epochs, 10, time, 243.16415762901306
Random seed, 17
nodes, 30.0, edges, 54.0, epochs, 5, time, 263.1469638347626
Random seed, 13
nodes, 30.0, edges, 44.0, epochs, 10, time, 274.6961762905121
Random seed, 2
nodes, 30.0, edges, 51.0, epochs, 10, time, 339.3975131511688
Random seed, 16
nodes, 30.0, edges, 50.0, epochs, 10, time, 316.8688716888428
Random seed, 20
nodes, 30.0, edges, 51.0, epochs, 10, time, 342.71896481513977
Random seed, 12
nodes, 30.0, edges, 60.0, epochs, 10, time, 377.45134019851685
Random seed, 4
nodes, 30.0, edges, 47.0, epochs, 20, time, 421.7767324447632
Random seed, 10
nodes, 30.0, edges, 49.0, epochs, 15, time, 421.40685200691223
Random seed, 8
nodes, 30.0, edges, 59.0, epochs, 15, time, 431.4045081138611
Random seed, 5
nodes, 30.0, edges, 45.0, epochs, 15, time, 464.575621843338
Random seed, 11
nodes, 30.0, edges, 52.0, epochs, 15, time, 675.7966499328613
Random seed, 3
nodes, 30.0, edges, 55.0, epochs, 20, time, 705.1346781253815
Random seed, 18
nodes, 30.0, edges, 58.0, epochs, 15, time, 711.9109947681427
Random seed, 19
nodes, 30.0, edges, 41.0, epochs, 35, time, 728.1259558200836
Random seed, 1
nodes, 30.0, edges, 53.0, epochs, 35, time, 824.7689692974091
Random seed, 6
nodes, 30.0, edges, 49.0, epochs, 30, time, 845.2151472568512
Random seed, 15
nodes, 30.0, edges, 61.0, epochs, 25, time, 840.3374423980713
Random seed, 7
nodes, 30.0, edges, 43.0, epochs, 35, time, 853.6942088603973
Random seed, 9
nodes, 30.0, edges, 59.0, epochs, 20, time, 962.1571698188782
Random seed, 4
Random seed, 1
Random seed, 7
Random seed, 5
Random seed, 8
Random seed, 6
Random seed, 2
Random seed, 10
Random seed, 3
Random seed, 9
