Random seed, 9
nodes, 40.0, edges, 108.0, epochs, 100, time, 6513.5856013298035
Random seed, 1
nodes, 40.0, edges, 108.0, epochs, 100, time, 6742.726960659027
Random seed, 5
nodes, 40.0, edges, 100.0, epochs, 100, time, 7551.064067363739
Random seed, 4
nodes, 40.0, edges, 126.0, epochs, 100, time, 8024.703323602676
Random seed, 7
nodes, 40.0, edges, 119.0, epochs, 100, time, 8153.556611299515
Random seed, 3
nodes, 40.0, edges, 120.0, epochs, 100, time, 8715.807482481003
Random seed, 8
nodes, 40.0, edges, 116.0, epochs, 100, time, 9711.151106834412
Random seed, 10
nodes, 40.0, edges, 122.0, epochs, 100, time, 9713.870160341263
Random seed, 2
nodes, 40.0, edges, 133.0, epochs, 100, time, 10370.398333072662
Random seed, 6
nodes, 40.0, edges, 121.0, epochs, 100, time, 10637.710938930511
