nodes, 15.0, edges, 25.0, epochs, -1, time, 27.524577856063843
nodes, 15.0, edges, 25.0, epochs, 0, time, 30.60996675491333
nodes, 15.0, edges, 25.0, epochs, 1, time, 34.620582818984985
nodes, 15.0, edges, 25.0, epochs, 2, time, 34.9946072101593
nodes, 15.0, edges, 25.0, epochs, 3, time, 34.839293479919434
nodes, 15.0, edges, 25.0, epochs, 4, time, 35.96820068359375
nodes, 15.0, edges, 25.0, epochs, 5, time, 36.21634268760681
nodes, 15.0, edges, 25.0, epochs, 6, time, 36.46714973449707
nodes, 15.0, edges, 25.0, epochs, 7, time, 36.1198353767395
nodes, 15.0, edges, 25.0, epochs, 8, time, 36.58464241027832
nodes, 15.0, edges, 25.0, epochs, 9, time, 36.05929255485535
nodes, 15.0, edges, 25.0, epochs, 10, time, 36.422998905181885
nodes, 15.0, edges, 25.0, epochs, 11, time, 36.064234256744385
nodes, 15.0, edges, 25.0, epochs, 12, time, 35.897228956222534
nodes, 15.0, edges, 25.0, epochs, 13, time, 36.07751107215881
nodes, 15.0, edges, 25.0, epochs, 14, time, 36.072595834732056
nodes, 15.0, edges, 25.0, epochs, 15, time, 36.19993352890015
nodes, 15.0, edges, 25.0, epochs, 16, time, 35.69710373878479
nodes, 15.0, edges, 25.0, epochs, 17, time, 35.03032302856445
nodes, 15.0, edges, 25.0, epochs, 18, time, 34.398144006729126
nodes, 15.0, edges, 25.0, epochs, 19, time, 34.685617208480835
nodes, 15.0, edges, 25.0, epochs, 20, time, 34.43816375732422
nodes, 15.0, edges, 25.0, epochs, 21, time, 34.52033853530884
nodes, 15.0, edges, 25.0, epochs, 22, time, 33.85824751853943
nodes, 15.0, edges, 25.0, epochs, 23, time, 33.78967761993408
nodes, 15.0, edges, 25.0, epochs, 24, time, 33.768800497055054
nodes, 15.0, edges, 25.0, epochs, 25, time, 33.87128138542175
nodes, 15.0, edges, 25.0, epochs, 26, time, 33.78845167160034
nodes, 15.0, edges, 25.0, epochs, 27, time, 33.56988835334778
nodes, 15.0, edges, 25.0, epochs, 28, time, 33.20058536529541
