nodes, 10.0, edges, 21.0, epochs, -1, time, 37.46554374694824
nodes, 10.0, edges, 21.0, epochs, 0, time, 39.441591024398804
nodes, 10.0, edges, 18.0, epochs, -1, time, 28.387298345565796
nodes, 10.0, edges, 18.0, epochs, 0, time, 32.76081395149231
nodes, 10.0, edges, 13.0, epochs, -1, time, 12.643755912780762
nodes, 10.0, edges, 13.0, epochs, 0, time, 15.491241455078125
nodes, 10.0, edges, 16.0, epochs, -1, time, 20.568317651748657
nodes, 10.0, edges, 16.0, epochs, 0, time, 19.400551319122314
nodes, 10.0, edges, 17.0, epochs, -1, time, 23.767688751220703
nodes, 10.0, edges, 17.0, epochs, 0, time, 31.38082981109619
nodes, 12.0, edges, 20.0, epochs, -1, time, 31.906423568725586
nodes, 12.0, edges, 20.0, epochs, 0, time, 37.42766571044922
nodes, 12.0, edges, 25.0, epochs, -1, time, 53.2874481678009
nodes, 12.0, edges, 25.0, epochs, 0, time, 59.410393714904785
nodes, 12.0, edges, 18.0, epochs, -1, time, 25.00037384033203
nodes, 12.0, edges, 18.0, epochs, 0, time, 33.045554637908936
nodes, 12.0, edges, 21.0, epochs, -1, time, 35.165899991989136
nodes, 12.0, edges, 21.0, epochs, 0, time, 40.37835240364075
nodes, 12.0, edges, 28.0, epochs, -1, time, 63.487513303756714
nodes, 12.0, edges, 28.0, epochs, 0, time, 71.11093044281006
nodes, 14.0, edges, 37.0, epochs, -1, time, 123.2189781665802
nodes, 14.0, edges, 37.0, epochs, 0, time, 127.86644411087036
nodes, 14.0, edges, 36.0, epochs, -1, time, 117.80648064613342
nodes, 14.0, edges, 36.0, epochs, 0, time, 139.2000231742859
nodes, 14.0, edges, 24.0, epochs, -1, time, 48.768656492233276
nodes, 14.0, edges, 24.0, epochs, 0, time, 47.72843050956726
nodes, 14.0, edges, 22.0, epochs, -1, time, 37.85468149185181
nodes, 14.0, edges, 22.0, epochs, 0, time, 46.868470907211304
nodes, 14.0, edges, 34.0, epochs, -1, time, 104.24196171760559
nodes, 14.0, edges, 34.0, epochs, 0, time, 119.52657508850098
nodes, 16.0, edges, 35.0, epochs, -1, time, 108.55107522010803
nodes, 16.0, edges, 35.0, epochs, 0, time, 118.95093131065369
nodes, 16.0, edges, 26.0, epochs, -1, time, 60.661633014678955
nodes, 16.0, edges, 26.0, epochs, 0, time, 70.00218343734741
nodes, 16.0, edges, 42.0, epochs, -1, time, 166.07157683372498
nodes, 16.0, edges, 42.0, epochs, 0, time, 178.26621675491333
nodes, 16.0, edges, 38.0, epochs, -1, time, 132.24689888954163
nodes, 16.0, edges, 38.0, epochs, 0, time, 142.38500356674194
nodes, 16.0, edges, 34.0, epochs, -1, time, 107.37110543251038
nodes, 16.0, edges, 34.0, epochs, 0, time, 118.5179693698883
nodes, 18.0, edges, 39.0, epochs, -1, time, 137.9730200767517
nodes, 18.0, edges, 39.0, epochs, 0, time, 150.13428354263306
nodes, 18.0, edges, 35.0, epochs, -1, time, 102.93209099769592
nodes, 18.0, edges, 35.0, epochs, 0, time, 106.1936388015747
nodes, 18.0, edges, 47.0, epochs, -1, time, 203.90196108818054
nodes, 18.0, edges, 47.0, epochs, 0, time, 220.06795644760132
nodes, 18.0, edges, 38.0, epochs, -1, time, 119.712717294693
nodes, 18.0, edges, 38.0, epochs, 0, time, 124.3022871017456
nodes, 18.0, edges, 61.0, epochs, -1, time, 358.0722122192383
nodes, 18.0, edges, 61.0, epochs, 0, time, 376.88478112220764
nodes, 20.0, edges, 43.0, epochs, -1, time, 145.70238661766052
nodes, 20.0, edges, 43.0, epochs, 0, time, 158.54247522354126
nodes, 20.0, edges, 37.0, epochs, -1, time, 99.56121182441711
nodes, 20.0, edges, 37.0, epochs, 0, time, 104.86318278312683
nodes, 20.0, edges, 42.0, epochs, -1, time, 132.03630781173706
nodes, 20.0, edges, 42.0, epochs, 0, time, 148.04106879234314
nodes, 20.0, edges, 43.0, epochs, -1, time, 150.62738418579102
nodes, 20.0, edges, 43.0, epochs, 0, time, 167.08085751533508
nodes, 20.0, edges, 48.0, epochs, -1, time, 185.5467278957367
nodes, 20.0, edges, 48.0, epochs, 0, time, 187.08368563652039
