Random seed, 17
nodes, 20.0, edges, 25.0, epochs, 100, time, 589.1996779441833
Random seed, 10
nodes, 20.0, edges, 29.0, epochs, 100, time, 714.1085684299469
Random seed, 27
nodes, 20.0, edges, 29.0, epochs, 100, time, 786.2316756248474
