Random seed, 10
nodes, 10.0, edges, 12.0, epochs, 100, time, 689.0036749839783
Random seed, 9
nodes, 10.0, edges, 13.0, epochs, 100, time, 715.7417035102844
Random seed, 5
nodes, 10.0, edges, 9.0, epochs, 100, time, 772.2185208797455
Random seed, 4
nodes, 10.0, edges, 9.0, epochs, 100, time, 793.316009759903
Random seed, 7
nodes, 10.0, edges, 11.0, epochs, 100, time, 834.1075839996338
Random seed, 6
nodes, 10.0, edges, 14.0, epochs, 100, time, 884.1256976127625
Random seed, 2
nodes, 10.0, edges, 10.0, epochs, 100, time, 938.7539598941803
Random seed, 1
nodes, 10.0, edges, 12.0, epochs, 100, time, 1088.406504869461
Random seed, 8
nodes, 10.0, edges, 19.0, epochs, 100, time, 1413.5270648002625
Random seed, 3
nodes, 10.0, edges, 16.0, epochs, 100, time, 1524.4737985134125
