nodes, 10.0, edges, 21.0, epochs, -1, time, 0.10546064376831055
nodes, 10.0, edges, 21.0, epochs, 0, time, 39.95327973365784
nodes, 10.0, edges, 18.0, epochs, -1, time, 0.1219329833984375
nodes, 10.0, edges, 18.0, epochs, 0, time, 31.809587240219116
nodes, 10.0, edges, 13.0, epochs, -1, time, 0.09449434280395508
nodes, 10.0, edges, 13.0, epochs, 0, time, 15.296724557876587
nodes, 10.0, edges, 16.0, epochs, -1, time, 0.1405658721923828
nodes, 10.0, edges, 16.0, epochs, 0, time, 20.01564121246338
nodes, 10.0, edges, 17.0, epochs, -1, time, 0.10271263122558594
nodes, 10.0, edges, 17.0, epochs, 0, time, 31.63021206855774
nodes, 12.0, edges, 20.0, epochs, -1, time, 0.15886402130126953
nodes, 12.0, edges, 20.0, epochs, 0, time, 37.18584060668945
nodes, 12.0, edges, 25.0, epochs, -1, time, 0.16389727592468262
nodes, 12.0, edges, 25.0, epochs, 0, time, 59.59560823440552
nodes, 12.0, edges, 18.0, epochs, -1, time, 0.15495085716247559
nodes, 12.0, edges, 18.0, epochs, 0, time, 32.69692897796631
nodes, 12.0, edges, 21.0, epochs, -1, time, 0.11881470680236816
nodes, 12.0, edges, 21.0, epochs, 0, time, 39.92567491531372
nodes, 12.0, edges, 28.0, epochs, -1, time, 0.13558411598205566
nodes, 12.0, edges, 28.0, epochs, 0, time, 71.76839995384216
nodes, 14.0, edges, 37.0, epochs, -1, time, 0.17729592323303223
nodes, 14.0, edges, 37.0, epochs, 0, time, 118.03999710083008
nodes, 14.0, edges, 36.0, epochs, -1, time, 0.18515729904174805
nodes, 14.0, edges, 36.0, epochs, 0, time, 137.889475107193
nodes, 14.0, edges, 24.0, epochs, -1, time, 0.19189763069152832
nodes, 14.0, edges, 24.0, epochs, 0, time, 43.022491693496704
nodes, 14.0, edges, 22.0, epochs, -1, time, 0.12755250930786133
nodes, 14.0, edges, 22.0, epochs, 0, time, 47.08478260040283
nodes, 14.0, edges, 34.0, epochs, -1, time, 0.14690494537353516
nodes, 14.0, edges, 34.0, epochs, 0, time, 114.16308927536011
nodes, 16.0, edges, 35.0, epochs, -1, time, 0.17791986465454102
nodes, 16.0, edges, 35.0, epochs, 0, time, 122.86972093582153
nodes, 16.0, edges, 26.0, epochs, -1, time, 0.19269537925720215
nodes, 16.0, edges, 26.0, epochs, 0, time, 67.689692735672
nodes, 16.0, edges, 42.0, epochs, -1, time, 0.16972947120666504
nodes, 16.0, edges, 42.0, epochs, 0, time, 176.63705849647522
nodes, 16.0, edges, 38.0, epochs, -1, time, 0.18222498893737793
nodes, 16.0, edges, 38.0, epochs, 0, time, 140.84709644317627
nodes, 16.0, edges, 34.0, epochs, -1, time, 0.19983410835266113
nodes, 16.0, edges, 34.0, epochs, 0, time, 120.37999391555786
nodes, 18.0, edges, 39.0, epochs, -1, time, 0.24014496803283691
nodes, 18.0, edges, 39.0, epochs, 0, time, 150.05613040924072
nodes, 18.0, edges, 35.0, epochs, -1, time, 0.1866600513458252
nodes, 18.0, edges, 35.0, epochs, 0, time, 105.69664645195007
nodes, 18.0, edges, 47.0, epochs, -1, time, 0.22783470153808594
nodes, 18.0, edges, 47.0, epochs, 0, time, 217.86442065238953
nodes, 18.0, edges, 38.0, epochs, -1, time, 0.1459183692932129
nodes, 18.0, edges, 38.0, epochs, 0, time, 123.48331618309021
nodes, 18.0, edges, 61.0, epochs, -1, time, 0.1796424388885498
nodes, 18.0, edges, 61.0, epochs, 0, time, 373.64033341407776
nodes, 20.0, edges, 43.0, epochs, -1, time, 0.20990967750549316
nodes, 20.0, edges, 43.0, epochs, 0, time, 159.24918460845947
nodes, 20.0, edges, 37.0, epochs, -1, time, 0.1598958969116211
nodes, 20.0, edges, 37.0, epochs, 0, time, 104.22353911399841
nodes, 20.0, edges, 42.0, epochs, -1, time, 0.18837404251098633
nodes, 20.0, edges, 42.0, epochs, 0, time, 146.47687101364136
nodes, 20.0, edges, 43.0, epochs, -1, time, 0.19197678565979004
nodes, 20.0, edges, 43.0, epochs, 0, time, 165.69153308868408
nodes, 20.0, edges, 48.0, epochs, -1, time, 0.1893305778503418
nodes, 20.0, edges, 48.0, epochs, 0, time, 184.88474416732788
