nodes, 20.0, edges, 43.0, epochs, -1, time, 249.89604139328003
nodes, 20.0, edges, 43.0, epochs, 0, time, 268.9293556213379
nodes, 20.0, edges, 43.0, epochs, 1, time, 266.7838909626007
nodes, 20.0, edges, 43.0, epochs, 2, time, 257.4708499908447
nodes, 20.0, edges, 43.0, epochs, 3, time, 261.69096660614014
nodes, 20.0, edges, 43.0, epochs, 4, time, 259.50764894485474
nodes, 20.0, edges, 43.0, epochs, 5, time, 255.27208304405212
nodes, 20.0, edges, 43.0, epochs, 6, time, 257.59269618988037
nodes, 20.0, edges, 43.0, epochs, 7, time, 254.74141335487366
nodes, 20.0, edges, 43.0, epochs, 8, time, 249.12340712547302
nodes, 20.0, edges, 43.0, epochs, 9, time, 207.68348217010498
nodes, 20.0, edges, 43.0, epochs, 10, time, 200.70042657852173
nodes, 20.0, edges, 43.0, epochs, 11, time, 194.46033596992493
nodes, 20.0, edges, 43.0, epochs, 12, time, 198.2569899559021
nodes, 20.0, edges, 43.0, epochs, 13, time, 194.3013093471527
nodes, 20.0, edges, 43.0, epochs, 14, time, 193.48000073432922
nodes, 20.0, edges, 43.0, epochs, 15, time, 194.12782192230225
nodes, 20.0, edges, 43.0, epochs, 16, time, 195.33681559562683
nodes, 20.0, edges, 43.0, epochs, 17, time, 192.52343106269836
nodes, 20.0, edges, 43.0, epochs, 18, time, 194.75503087043762
nodes, 20.0, edges, 43.0, epochs, 19, time, 194.44286727905273
nodes, 20.0, edges, 37.0, epochs, -1, time, 131.3942232131958
nodes, 20.0, edges, 37.0, epochs, 0, time, 142.53270149230957
nodes, 20.0, edges, 37.0, epochs, 1, time, 141.73973321914673
nodes, 20.0, edges, 37.0, epochs, 2, time, 137.66237807273865
nodes, 20.0, edges, 37.0, epochs, 3, time, 133.95094633102417
nodes, 20.0, edges, 37.0, epochs, 4, time, 129.91589546203613
nodes, 20.0, edges, 37.0, epochs, 5, time, 132.591543674469
nodes, 20.0, edges, 37.0, epochs, 6, time, 128.25657033920288
