Random seed, 39493, training time, 35.28195285797119, optimization time, 64.17720174789429
Random seed, 81828, training time, 20.709760665893555, optimization time, 145.79607558250427
Random seed, 100, training time, 19.54363775253296, optimization time, 108.69430375099182
