nodes, 20.0, edges, 43.0, epochs, -1, time, 388.3965482711792
nodes, 20.0, edges, 43.0, epochs, 0, time, 416.6110100746155
nodes, 20.0, edges, 43.0, epochs, 1, time, 416.37578868865967
nodes, 20.0, edges, 43.0, epochs, 2, time, 421.9124982357025
nodes, 20.0, edges, 43.0, epochs, 3, time, 434.4987642765045
nodes, 20.0, edges, 43.0, epochs, 4, time, 422.64234733581543
nodes, 20.0, edges, 43.0, epochs, 5, time, 407.6912908554077
nodes, 20.0, edges, 43.0, epochs, 6, time, 402.4362165927887
nodes, 20.0, edges, 43.0, epochs, 7, time, 400.3858594894409
nodes, 20.0, edges, 43.0, epochs, 8, time, 399.86393094062805
nodes, 20.0, edges, 43.0, epochs, 9, time, 401.3952739238739
nodes, 20.0, edges, 43.0, epochs, 10, time, 399.00115418434143
nodes, 20.0, edges, 43.0, epochs, 11, time, 396.584144115448
nodes, 20.0, edges, 43.0, epochs, 12, time, 397.20557045936584
nodes, 20.0, edges, 43.0, epochs, 13, time, 396.1175367832184
nodes, 20.0, edges, 43.0, epochs, 14, time, 396.40963077545166
nodes, 20.0, edges, 43.0, epochs, 15, time, 393.1516396999359
nodes, 20.0, edges, 43.0, epochs, 16, time, 390.3314309120178
nodes, 20.0, edges, 43.0, epochs, 17, time, 392.2458007335663
nodes, 20.0, edges, 43.0, epochs, 18, time, 391.3861303329468
nodes, 20.0, edges, 43.0, epochs, 19, time, 391.28969717025757
nodes, 20.0, edges, 43.0, epochs, 20, time, 388.2579970359802
nodes, 20.0, edges, 43.0, epochs, 21, time, 391.56661653518677
nodes, 20.0, edges, 43.0, epochs, 22, time, 386.3164131641388
nodes, 20.0, edges, 43.0, epochs, 23, time, 392.1377332210541
nodes, 20.0, edges, 43.0, epochs, 24, time, 389.5352921485901
nodes, 20.0, edges, 43.0, epochs, 25, time, 388.94446206092834
nodes, 20.0, edges, 43.0, epochs, 26, time, 388.25362968444824
nodes, 20.0, edges, 43.0, epochs, 27, time, 388.7163965702057
nodes, 20.0, edges, 43.0, epochs, 28, time, 386.83502292633057
nodes, 20.0, edges, 43.0, epochs, 29, time, 386.69152569770813
nodes, 20.0, edges, 37.0, epochs, -1, time, 260.8962604999542
nodes, 20.0, edges, 37.0, epochs, 0, time, 269.4244260787964
nodes, 20.0, edges, 37.0, epochs, 1, time, 271.01201820373535
nodes, 20.0, edges, 37.0, epochs, 2, time, 271.70042085647583
nodes, 20.0, edges, 37.0, epochs, 3, time, 270.7401547431946
nodes, 20.0, edges, 37.0, epochs, 4, time, 269.8171589374542
nodes, 20.0, edges, 37.0, epochs, 5, time, 270.0069200992584
nodes, 20.0, edges, 37.0, epochs, 6, time, 273.21235609054565
nodes, 20.0, edges, 37.0, epochs, 7, time, 276.93460988998413
nodes, 20.0, edges, 37.0, epochs, 8, time, 280.21843242645264
nodes, 20.0, edges, 37.0, epochs, 9, time, 285.5995945930481
nodes, 20.0, edges, 37.0, epochs, 10, time, 288.34645104408264
nodes, 20.0, edges, 37.0, epochs, 11, time, 288.9135320186615
nodes, 20.0, edges, 37.0, epochs, 12, time, 286.838987827301
nodes, 20.0, edges, 37.0, epochs, 13, time, 287.44953966140747
nodes, 20.0, edges, 37.0, epochs, 14, time, 285.2882583141327
nodes, 20.0, edges, 37.0, epochs, 15, time, 281.3260979652405
nodes, 20.0, edges, 37.0, epochs, 16, time, 286.72958064079285
nodes, 20.0, edges, 37.0, epochs, 17, time, 286.3937351703644
nodes, 20.0, edges, 37.0, epochs, 18, time, 286.95851707458496
nodes, 20.0, edges, 37.0, epochs, 19, time, 285.7953054904938
nodes, 20.0, edges, 37.0, epochs, 20, time, 285.21566343307495
nodes, 20.0, edges, 37.0, epochs, 21, time, 283.695433139801
nodes, 20.0, edges, 37.0, epochs, 22, time, 284.1436595916748
nodes, 20.0, edges, 37.0, epochs, 23, time, 284.5363230705261
nodes, 20.0, edges, 37.0, epochs, 24, time, 282.2032141685486
nodes, 20.0, edges, 37.0, epochs, 25, time, 274.3921196460724
nodes, 20.0, edges, 37.0, epochs, 26, time, 278.72251319885254
nodes, 20.0, edges, 37.0, epochs, 27, time, 277.8601932525635
nodes, 20.0, edges, 37.0, epochs, 28, time, 279.44021463394165
nodes, 20.0, edges, 37.0, epochs, 29, time, 277.75865602493286
nodes, 20.0, edges, 42.0, epochs, -1, time, 339.67873191833496
