nodes, 15.0, edges, 31.0, epochs, -1, time, 15.503182172775269
nodes, 15.0, edges, 31.0, epochs, 0, time, 16.973538398742676
nodes, 15.0, edges, 31.0, epochs, 1, time, 14.694731950759888
nodes, 15.0, edges, 31.0, epochs, 2, time, 17.18926429748535
nodes, 15.0, edges, 31.0, epochs, 3, time, 21.51135492324829
nodes, 15.0, edges, 31.0, epochs, 4, time, 17.94634222984314
nodes, 15.0, edges, 31.0, epochs, 5, time, 14.341768741607666
nodes, 15.0, edges, 31.0, epochs, 6, time, 14.705036163330078
nodes, 15.0, edges, 31.0, epochs, 7, time, 15.900184631347656
nodes, 15.0, edges, 31.0, epochs, 8, time, 20.185774564743042
nodes, 15.0, edges, 31.0, epochs, 9, time, 19.45646643638611
nodes, 15.0, edges, 31.0, epochs, 10, time, 18.216302156448364
nodes, 15.0, edges, 31.0, epochs, 11, time, 20.52495312690735
nodes, 15.0, edges, 31.0, epochs, 12, time, 21.201303720474243
nodes, 15.0, edges, 31.0, epochs, 13, time, 17.884487628936768
nodes, 15.0, edges, 31.0, epochs, 14, time, 19.05225133895874
nodes, 15.0, edges, 31.0, epochs, 15, time, 24.4789400100708
nodes, 15.0, edges, 31.0, epochs, 16, time, 22.832398414611816
nodes, 15.0, edges, 31.0, epochs, 17, time, 19.19835638999939
nodes, 15.0, edges, 31.0, epochs, 18, time, 22.728453636169434
nodes, 15.0, edges, 31.0, epochs, 19, time, 19.092537879943848
nodes, 15.0, edges, 19.0, epochs, -1, time, 28.404136419296265
nodes, 15.0, edges, 19.0, epochs, 0, time, 11.388716220855713
nodes, 15.0, edges, 19.0, epochs, 1, time, 10.926784753799438
nodes, 15.0, edges, 19.0, epochs, 2, time, 41.10313940048218
nodes, 15.0, edges, 19.0, epochs, 3, time, 43.627498388290405
nodes, 15.0, edges, 19.0, epochs, 4, time, 43.34994697570801
nodes, 15.0, edges, 19.0, epochs, 5, time, 50.82131385803223
nodes, 15.0, edges, 19.0, epochs, 6, time, 56.64870548248291
nodes, 15.0, edges, 19.0, epochs, 7, time, 43.64761972427368
nodes, 15.0, edges, 19.0, epochs, 8, time, 56.18806076049805
nodes, 15.0, edges, 19.0, epochs, 9, time, 47.24252462387085
nodes, 15.0, edges, 19.0, epochs, 10, time, 59.2782142162323
nodes, 15.0, edges, 19.0, epochs, 11, time, 48.15580201148987
nodes, 15.0, edges, 19.0, epochs, 12, time, 51.99605870246887
nodes, 15.0, edges, 19.0, epochs, 13, time, 48.16740369796753
nodes, 15.0, edges, 19.0, epochs, 14, time, 47.04888606071472
nodes, 15.0, edges, 19.0, epochs, 15, time, 50.92739200592041
nodes, 15.0, edges, 19.0, epochs, 16, time, 44.73933744430542
nodes, 15.0, edges, 19.0, epochs, 17, time, 47.15703868865967
nodes, 15.0, edges, 19.0, epochs, 18, time, 44.91490697860718
nodes, 15.0, edges, 19.0, epochs, 19, time, 56.41517877578735
nodes, 15.0, edges, 41.0, epochs, -1, time, 64.42826104164124
nodes, 15.0, edges, 41.0, epochs, 0, time, 34.18436288833618
nodes, 15.0, edges, 41.0, epochs, 1, time, 36.13281559944153
nodes, 15.0, edges, 41.0, epochs, 2, time, 37.45139813423157
nodes, 15.0, edges, 41.0, epochs, 3, time, 39.0818088054657
nodes, 15.0, edges, 41.0, epochs, 4, time, 39.69701409339905
nodes, 15.0, edges, 41.0, epochs, 5, time, 41.243207693099976
nodes, 15.0, edges, 41.0, epochs, 6, time, 43.16334056854248
nodes, 15.0, edges, 41.0, epochs, 7, time, 40.43010210990906
nodes, 15.0, edges, 41.0, epochs, 8, time, 46.61645865440369
nodes, 15.0, edges, 41.0, epochs, 9, time, 41.48156404495239
nodes, 15.0, edges, 41.0, epochs, 10, time, 42.26539349555969
nodes, 15.0, edges, 41.0, epochs, 11, time, 53.924503326416016
nodes, 15.0, edges, 41.0, epochs, 12, time, 47.25365877151489
nodes, 15.0, edges, 41.0, epochs, 13, time, 38.65202760696411
nodes, 15.0, edges, 41.0, epochs, 14, time, 43.54835867881775
nodes, 15.0, edges, 41.0, epochs, 15, time, 40.05739974975586
nodes, 15.0, edges, 41.0, epochs, 16, time, 38.11524724960327
nodes, 15.0, edges, 41.0, epochs, 17, time, 42.95103573799133
nodes, 15.0, edges, 41.0, epochs, 18, time, 39.84871983528137
nodes, 15.0, edges, 41.0, epochs, 19, time, 38.639500856399536
