Random seed, 5
nodes, 30.0, edges, 49.0, epochs, -1, time, 15.454550504684448
nodes, 30.0, edges, 49.0, epochs, 0, time, 19.75222873687744
nodes, 30.0, edges, 49.0, epochs, 1, time, 20.214070081710815
nodes, 30.0, edges, 49.0, epochs, 2, time, 20.62014079093933
nodes, 30.0, edges, 49.0, epochs, 3, time, 20.91981816291809
nodes, 30.0, edges, 49.0, epochs, 4, time, 20.356711387634277
nodes, 30.0, edges, 49.0, epochs, 5, time, 20.26208257675171
nodes, 30.0, edges, 49.0, epochs, 6, time, 20.564600467681885
nodes, 30.0, edges, 49.0, epochs, 7, time, 21.158695697784424
nodes, 30.0, edges, 49.0, epochs, 8, time, 20.37787389755249
nodes, 30.0, edges, 49.0, epochs, 9, time, 20.248162031173706
nodes, 30.0, edges, 49.0, epochs, 10, time, 20.529184341430664
nodes, 30.0, edges, 49.0, epochs, 11, time, 20.62844443321228
nodes, 30.0, edges, 49.0, epochs, 12, time, 21.29828405380249
nodes, 30.0, edges, 49.0, epochs, 13, time, 21.5979266166687
nodes, 30.0, edges, 49.0, epochs, 14, time, 21.56480646133423
nodes, 30.0, edges, 49.0, epochs, 15, time, 20.526320219039917
nodes, 30.0, edges, 49.0, epochs, 16, time, 20.521230220794678
nodes, 30.0, edges, 49.0, epochs, 17, time, 20.75803780555725
nodes, 30.0, edges, 49.0, epochs, 18, time, 20.374706268310547
nodes, 30.0, edges, 49.0, epochs, 19, time, 21.259620904922485
nodes, 30.0, edges, 49.0, epochs, 20, time, 21.140372276306152
nodes, 30.0, edges, 49.0, epochs, 21, time, 21.176352500915527
nodes, 30.0, edges, 49.0, epochs, 22, time, 21.921716451644897
nodes, 30.0, edges, 49.0, epochs, 23, time, 21.396362781524658
nodes, 30.0, edges, 49.0, epochs, 24, time, 20.64582324028015
nodes, 30.0, edges, 49.0, epochs, 25, time, 20.447811126708984
nodes, 30.0, edges, 49.0, epochs, 26, time, 20.50114345550537
nodes, 30.0, edges, 49.0, epochs, 27, time, 20.379515886306763
nodes, 30.0, edges, 49.0, epochs, 28, time, 20.696088314056396
nodes, 30.0, edges, 49.0, epochs, 29, time, 68.38592457771301
Random seed, 5
nodes, 30.0, edges, 49.0, epochs, -1, time, 9.60342264175415
nodes, 30.0, edges, 49.0, epochs, 0, time, 9.857965469360352
nodes, 30.0, edges, 49.0, epochs, 1, time, 10.544224262237549
nodes, 30.0, edges, 49.0, epochs, 2, time, 10.606749057769775
nodes, 30.0, edges, 49.0, epochs, 3, time, 10.532321453094482
nodes, 30.0, edges, 49.0, epochs, 4, time, 10.11959981918335
Random seed, 5
nodes, 30.0, edges, 49.0, epochs, -1, time, 9.39875864982605
nodes, 30.0, edges, 49.0, epochs, 0, time, 9.54047441482544
nodes, 30.0, edges, 49.0, epochs, 1, time, 10.456869840621948
nodes, 30.0, edges, 49.0, epochs, 2, time, 10.464863538742065
nodes, 30.0, edges, 49.0, epochs, 3, time, 10.070884943008423
nodes, 30.0, edges, 49.0, epochs, 4, time, 10.592291355133057
nodes, 30.0, edges, 49.0, epochs, 5, time, 10.443174123764038
nodes, 30.0, edges, 49.0, epochs, 6, time, 10.759105205535889
nodes, 30.0, edges, 49.0, epochs, 7, time, 10.434030771255493
nodes, 30.0, edges, 49.0, epochs, 8, time, 10.666333436965942
nodes, 30.0, edges, 49.0, epochs, 9, time, 10.60049843788147
nodes, 30.0, edges, 49.0, epochs, 10, time, 10.660417795181274
nodes, 30.0, edges, 49.0, epochs, 11, time, 10.295185804367065
nodes, 30.0, edges, 49.0, epochs, 12, time, 10.631617069244385
nodes, 30.0, edges, 49.0, epochs, 13, time, 12.039412498474121
