nodes, 15.0, edges, 26.0, epochs, -1, time, 37.38956141471863
nodes, 15.0, edges, 26.0, epochs, 0, time, 42.20639491081238
nodes, 15.0, edges, 26.0, epochs, 1, time, 42.91951894760132
nodes, 15.0, edges, 26.0, epochs, 2, time, 45.360673904418945
nodes, 15.0, edges, 26.0, epochs, 3, time, 44.2453670501709
nodes, 15.0, edges, 26.0, epochs, 4, time, 45.72544860839844
nodes, 15.0, edges, 26.0, epochs, 5, time, 43.867616176605225
nodes, 15.0, edges, 26.0, epochs, 6, time, 44.24132037162781
nodes, 15.0, edges, 26.0, epochs, 7, time, 44.111523151397705
nodes, 15.0, edges, 26.0, epochs, 8, time, 45.796032428741455
nodes, 15.0, edges, 26.0, epochs, 9, time, 45.456270694732666
nodes, 15.0, edges, 26.0, epochs, 10, time, 45.75882267951965
nodes, 15.0, edges, 26.0, epochs, 11, time, 48.862436056137085
nodes, 15.0, edges, 26.0, epochs, 12, time, 45.81226944923401
nodes, 15.0, edges, 26.0, epochs, 13, time, 46.160317182540894
nodes, 15.0, edges, 26.0, epochs, 14, time, 45.65551209449768
nodes, 15.0, edges, 26.0, epochs, 15, time, 45.99000811576843
nodes, 15.0, edges, 26.0, epochs, 16, time, 45.25821566581726
nodes, 15.0, edges, 26.0, epochs, 17, time, 45.69976544380188
nodes, 15.0, edges, 26.0, epochs, 18, time, 45.85045528411865
nodes, 15.0, edges, 26.0, epochs, 19, time, 45.06767749786377
nodes, 15.0, edges, 26.0, epochs, 20, time, 44.69616103172302
nodes, 15.0, edges, 26.0, epochs, 21, time, 44.72406578063965
nodes, 15.0, edges, 26.0, epochs, 22, time, 44.60303831100464
nodes, 15.0, edges, 26.0, epochs, 23, time, 44.144585371017456
nodes, 15.0, edges, 26.0, epochs, 24, time, 44.469350814819336
nodes, 15.0, edges, 26.0, epochs, 25, time, 44.649943351745605
nodes, 15.0, edges, 26.0, epochs, 26, time, 43.966262102127075
nodes, 15.0, edges, 26.0, epochs, 27, time, 44.11617875099182
nodes, 15.0, edges, 26.0, epochs, 28, time, 44.33128619194031
nodes, 15.0, edges, 26.0, epochs, 29, time, 44.242173194885254
nodes, 15.0, edges, 30.0, epochs, -1, time, 45.81029534339905
nodes, 15.0, edges, 30.0, epochs, 0, time, 55.9635694026947
nodes, 15.0, edges, 30.0, epochs, 1, time, 55.953941822052
nodes, 15.0, edges, 30.0, epochs, 2, time, 54.00852108001709
nodes, 15.0, edges, 30.0, epochs, 3, time, 52.847166776657104
nodes, 15.0, edges, 30.0, epochs, 4, time, 53.89095211029053
nodes, 15.0, edges, 30.0, epochs, 5, time, 52.03643560409546
nodes, 15.0, edges, 30.0, epochs, 6, time, 53.41584348678589
nodes, 15.0, edges, 30.0, epochs, 7, time, 56.37221050262451
nodes, 15.0, edges, 30.0, epochs, 8, time, 61.104668617248535
nodes, 15.0, edges, 30.0, epochs, 9, time, 56.60951328277588
nodes, 15.0, edges, 30.0, epochs, 10, time, 54.00796914100647
nodes, 15.0, edges, 30.0, epochs, 11, time, 53.68626427650452
nodes, 15.0, edges, 30.0, epochs, 12, time, 53.74856209754944
nodes, 15.0, edges, 30.0, epochs, 13, time, 56.046520471572876
nodes, 15.0, edges, 30.0, epochs, 14, time, 57.94008803367615
nodes, 15.0, edges, 30.0, epochs, 15, time, 59.12701964378357
nodes, 15.0, edges, 30.0, epochs, 16, time, 58.46621537208557
nodes, 15.0, edges, 30.0, epochs, 17, time, 54.72043776512146
nodes, 15.0, edges, 30.0, epochs, 18, time, 54.21792817115784
nodes, 15.0, edges, 30.0, epochs, 19, time, 54.30704402923584
nodes, 15.0, edges, 30.0, epochs, 20, time, 55.42648768424988
nodes, 15.0, edges, 30.0, epochs, 21, time, 55.35307288169861
nodes, 15.0, edges, 30.0, epochs, 22, time, 57.53911519050598
nodes, 15.0, edges, 30.0, epochs, 23, time, 55.431687355041504
nodes, 15.0, edges, 30.0, epochs, 24, time, 55.95952343940735
nodes, 15.0, edges, 30.0, epochs, 25, time, 55.31136107444763
nodes, 15.0, edges, 30.0, epochs, 26, time, 55.18953561782837
nodes, 15.0, edges, 30.0, epochs, 27, time, 56.02885961532593
nodes, 15.0, edges, 30.0, epochs, 28, time, 55.70744800567627
nodes, 15.0, edges, 30.0, epochs, 29, time, 55.959983825683594
nodes, 15.0, edges, 31.0, epochs, -1, time, 54.68719983100891
nodes, 15.0, edges, 31.0, epochs, 0, time, 59.2347297668457
nodes, 15.0, edges, 31.0, epochs, 1, time, 63.62455224990845
nodes, 15.0, edges, 31.0, epochs, 2, time, 61.14279890060425
nodes, 15.0, edges, 31.0, epochs, 3, time, 60.797234535217285
nodes, 15.0, edges, 31.0, epochs, 4, time, 60.135549545288086
nodes, 15.0, edges, 31.0, epochs, 5, time, 61.27025127410889
nodes, 15.0, edges, 31.0, epochs, 6, time, 61.13106560707092
nodes, 15.0, edges, 31.0, epochs, 7, time, 60.82491707801819
nodes, 15.0, edges, 31.0, epochs, 8, time, 59.61104464530945
nodes, 15.0, edges, 31.0, epochs, 9, time, 61.08353090286255
nodes, 15.0, edges, 31.0, epochs, 10, time, 61.424113750457764
nodes, 15.0, edges, 31.0, epochs, 11, time, 61.165995359420776
nodes, 15.0, edges, 31.0, epochs, 12, time, 58.83742880821228
nodes, 15.0, edges, 31.0, epochs, 13, time, 59.47659420967102
nodes, 15.0, edges, 31.0, epochs, 14, time, 59.636738538742065
nodes, 15.0, edges, 31.0, epochs, 15, time, 61.18778896331787
nodes, 15.0, edges, 31.0, epochs, 16, time, 62.07725167274475
nodes, 15.0, edges, 31.0, epochs, 17, time, 66.80836510658264
nodes, 15.0, edges, 31.0, epochs, 18, time, 62.60967421531677
nodes, 15.0, edges, 31.0, epochs, 19, time, 59.171332359313965
nodes, 15.0, edges, 31.0, epochs, 20, time, 59.18248414993286
nodes, 15.0, edges, 31.0, epochs, 21, time, 58.958051443099976
nodes, 15.0, edges, 31.0, epochs, 22, time, 59.324819564819336
nodes, 15.0, edges, 31.0, epochs, 23, time, 60.20660591125488
nodes, 15.0, edges, 31.0, epochs, 24, time, 59.35197973251343
nodes, 15.0, edges, 31.0, epochs, 25, time, 59.19892859458923
nodes, 15.0, edges, 31.0, epochs, 26, time, 58.40349316596985
nodes, 15.0, edges, 31.0, epochs, 27, time, 58.59929132461548
nodes, 15.0, edges, 31.0, epochs, 28, time, 58.2925546169281
nodes, 15.0, edges, 31.0, epochs, 29, time, 58.83288621902466
nodes, 15.0, edges, 28.0, epochs, -1, time, 41.66415548324585
nodes, 15.0, edges, 28.0, epochs, 0, time, 47.17993497848511
